subject_id,scenario_label,action_condition,effort,intimacy,stage,response
6c4adb63-ac99-55a7-a160-7f183441f103,wedding,low_risk_share,low,max_formal,posterior,0.25
6c4adb63-ac99-55a7-a160-7f183441f103,wedding,low_risk_share,low,max_formal,prior,0.65
6d576bd8-7db8-58d5-89af-eff697145b1c,apples,no_share,low,max_intimate,posterior,0.54
6d576bd8-7db8-58d5-89af-eff697145b1c,apples,no_share,low,max_intimate,prior,0.5
6d576bd8-7db8-58d5-89af-eff697145b1c,basketball,low_risk_share,low,max_formal,posterior,0.6
6d576bd8-7db8-58d5-89af-eff697145b1c,basketball,low_risk_share,low,max_formal,prior,0.54
6d576bd8-7db8-58d5-89af-eff697145b1c,birthday,low_risk_share,high,max_intimate,posterior,0.57
6d576bd8-7db8-58d5-89af-eff697145b1c,birthday,low_risk_share,high,max_intimate,prior,0.53
6d576bd8-7db8-58d5-89af-eff697145b1c,brunch,no_share,low,max_formal,posterior,0.53
6d576bd8-7db8-58d5-89af-eff697145b1c,brunch,no_share,low,max_formal,prior,0.47
6d576bd8-7db8-58d5-89af-eff697145b1c,cooking,low_risk_share,high,somewhat_intimate,posterior,0.95
6d576bd8-7db8-58d5-89af-eff697145b1c,cooking,low_risk_share,high,somewhat_intimate,prior,0.91
6d576bd8-7db8-58d5-89af-eff697145b1c,dip,no_share,high,max_formal,posterior,0.61
6d576bd8-7db8-58d5-89af-eff697145b1c,dip,no_share,high,max_formal,prior,0.56
6d576bd8-7db8-58d5-89af-eff697145b1c,drinks,low_risk_share,low,max_intimate,posterior,0.54
6d576bd8-7db8-58d5-89af-eff697145b1c,drinks,low_risk_share,low,max_intimate,prior,0.53
6d576bd8-7db8-58d5-89af-eff697145b1c,driving,high_risk_share,low,somewhat_intimate,posterior,0.91
6d576bd8-7db8-58d5-89af-eff697145b1c,driving,high_risk_share,low,somewhat_intimate,prior,0.54
6d576bd8-7db8-58d5-89af-eff697145b1c,fair,high_risk_share,high,max_formal,posterior,0.94
6d576bd8-7db8-58d5-89af-eff697145b1c,fair,high_risk_share,high,max_formal,prior,0.67
6d576bd8-7db8-58d5-89af-eff697145b1c,gala,high_risk_share,high,somewhat_intimate,posterior,0.93
6d576bd8-7db8-58d5-89af-eff697145b1c,gala,high_risk_share,high,somewhat_intimate,prior,0.91
6d576bd8-7db8-58d5-89af-eff697145b1c,hike,no_share,high,max_intimate,posterior,0.49
6d576bd8-7db8-58d5-89af-eff697145b1c,hike,no_share,high,max_intimate,prior,0.96
6d576bd8-7db8-58d5-89af-eff697145b1c,oysters,low_risk_share,low,somewhat_formal,posterior,0.95
6d576bd8-7db8-58d5-89af-eff697145b1c,oysters,low_risk_share,low,somewhat_formal,prior,0.95
6d576bd8-7db8-58d5-89af-eff697145b1c,social,low_risk_share,high,somewhat_formal,posterior,1.0
6d576bd8-7db8-58d5-89af-eff697145b1c,social,low_risk_share,high,somewhat_formal,prior,0.45
6d576bd8-7db8-58d5-89af-eff697145b1c,soup,high_risk_share,low,somewhat_formal,posterior,0.93
6d576bd8-7db8-58d5-89af-eff697145b1c,soup,high_risk_share,low,somewhat_formal,prior,0.54
6d576bd8-7db8-58d5-89af-eff697145b1c,takeout,high_risk_share,high,somewhat_formal,posterior,0.97
6d576bd8-7db8-58d5-89af-eff697145b1c,takeout,high_risk_share,high,somewhat_formal,prior,0.58
6d576bd8-7db8-58d5-89af-eff697145b1c,wedding,no_share,low,somewhat_intimate,posterior,0.98
6d576bd8-7db8-58d5-89af-eff697145b1c,wedding,no_share,low,somewhat_intimate,prior,1.0
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,apples,low_risk_share,high,somewhat_formal,posterior,0.72
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,apples,low_risk_share,high,somewhat_formal,prior,0.69
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,basketball,low_risk_share,low,somewhat_intimate,posterior,0.86
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,basketball,low_risk_share,low,somewhat_intimate,prior,0.59
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,birthday,low_risk_share,high,max_formal,posterior,0.61
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,birthday,low_risk_share,high,max_formal,prior,0.32
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,brunch,low_risk_share,low,max_formal,posterior,0.96
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,brunch,low_risk_share,low,max_formal,prior,0.85
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,cooking,no_share,low,somewhat_intimate,posterior,0.83
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,cooking,no_share,low,somewhat_intimate,prior,0.78
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,dip,no_share,low,somewhat_formal,posterior,0.65
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,dip,no_share,low,somewhat_formal,prior,0.35
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,drinks,high_risk_share,low,max_formal,posterior,0.63
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,drinks,high_risk_share,low,max_formal,prior,0.85
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,driving,no_share,high,max_intimate,posterior,0.35
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,driving,no_share,high,max_intimate,prior,0.74
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,fair,no_share,high,somewhat_formal,posterior,0.94
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,fair,no_share,high,somewhat_formal,prior,0.73
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,gala,no_share,low,max_formal,posterior,0.89
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,gala,no_share,low,max_formal,prior,0.72
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,hike,high_risk_share,high,somewhat_formal,posterior,0.55
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,hike,high_risk_share,high,somewhat_formal,prior,0.32
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,oysters,no_share,high,somewhat_intimate,posterior,0.86
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,oysters,no_share,high,somewhat_intimate,prior,0.75
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,social,low_risk_share,high,max_intimate,posterior,0.93
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,social,low_risk_share,high,max_intimate,prior,0.68
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,soup,high_risk_share,high,max_intimate,posterior,0.91
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,soup,high_risk_share,high,max_intimate,prior,0.92
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,takeout,high_risk_share,low,somewhat_intimate,posterior,0.59
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,takeout,high_risk_share,low,somewhat_intimate,prior,0.24
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,wedding,high_risk_share,low,max_intimate,posterior,0.72
6ebb5f8d-7d32-5a71-baf3-e417a64fe6c9,wedding,high_risk_share,low,max_intimate,prior,0.34
6f6b9616-efc0-5a40-a1df-a81d35022e47,apples,low_risk_share,low,somewhat_intimate,posterior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,apples,low_risk_share,low,somewhat_intimate,prior,0.86
6f6b9616-efc0-5a40-a1df-a81d35022e47,basketball,high_risk_share,high,max_intimate,posterior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,basketball,high_risk_share,high,max_intimate,prior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,birthday,high_risk_share,low,max_intimate,posterior,0.98
6f6b9616-efc0-5a40-a1df-a81d35022e47,birthday,high_risk_share,low,max_intimate,prior,0.78
6f6b9616-efc0-5a40-a1df-a81d35022e47,brunch,low_risk_share,high,max_formal,posterior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,brunch,low_risk_share,high,max_formal,prior,0.3
6f6b9616-efc0-5a40-a1df-a81d35022e47,cooking,no_share,high,max_formal,posterior,0.67
6f6b9616-efc0-5a40-a1df-a81d35022e47,cooking,no_share,high,max_formal,prior,0.77
6f6b9616-efc0-5a40-a1df-a81d35022e47,dip,low_risk_share,low,max_intimate,posterior,0.93
6f6b9616-efc0-5a40-a1df-a81d35022e47,dip,low_risk_share,low,max_intimate,prior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,drinks,high_risk_share,high,max_formal,posterior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,drinks,high_risk_share,high,max_formal,prior,0.89
6f6b9616-efc0-5a40-a1df-a81d35022e47,driving,high_risk_share,low,somewhat_formal,posterior,0.99
6f6b9616-efc0-5a40-a1df-a81d35022e47,driving,high_risk_share,low,somewhat_formal,prior,0.3
6f6b9616-efc0-5a40-a1df-a81d35022e47,fair,low_risk_share,high,somewhat_intimate,posterior,0.93
6f6b9616-efc0-5a40-a1df-a81d35022e47,fair,low_risk_share,high,somewhat_intimate,prior,0.82
6f6b9616-efc0-5a40-a1df-a81d35022e47,gala,low_risk_share,low,somewhat_formal,posterior,0.49
6f6b9616-efc0-5a40-a1df-a81d35022e47,gala,low_risk_share,low,somewhat_formal,prior,0.19
6f6b9616-efc0-5a40-a1df-a81d35022e47,hike,high_risk_share,high,somewhat_intimate,posterior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,hike,high_risk_share,high,somewhat_intimate,prior,0.67
6f6b9616-efc0-5a40-a1df-a81d35022e47,oysters,no_share,low,somewhat_formal,posterior,0.23
6f6b9616-efc0-5a40-a1df-a81d35022e47,oysters,no_share,low,somewhat_formal,prior,0.9
6f6b9616-efc0-5a40-a1df-a81d35022e47,social,no_share,high,somewhat_intimate,posterior,0.15
6f6b9616-efc0-5a40-a1df-a81d35022e47,social,no_share,high,somewhat_intimate,prior,0.9
6f6b9616-efc0-5a40-a1df-a81d35022e47,soup,no_share,high,somewhat_formal,posterior,0.21
6f6b9616-efc0-5a40-a1df-a81d35022e47,soup,no_share,high,somewhat_formal,prior,0.23
6f6b9616-efc0-5a40-a1df-a81d35022e47,takeout,no_share,low,max_intimate,posterior,0.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,takeout,no_share,low,max_intimate,prior,0.69
6f6b9616-efc0-5a40-a1df-a81d35022e47,wedding,high_risk_share,low,max_formal,posterior,1.0
6f6b9616-efc0-5a40-a1df-a81d35022e47,wedding,high_risk_share,low,max_formal,prior,0.78
70e1acb1-609d-5714-b8a1-b846b2092294,apples,no_share,high,somewhat_intimate,posterior,0.37
70e1acb1-609d-5714-b8a1-b846b2092294,apples,no_share,high,somewhat_intimate,prior,0.67
70e1acb1-609d-5714-b8a1-b846b2092294,basketball,high_risk_share,low,somewhat_formal,posterior,0.71
70e1acb1-609d-5714-b8a1-b846b2092294,basketball,high_risk_share,low,somewhat_formal,prior,0.74
70e1acb1-609d-5714-b8a1-b846b2092294,birthday,high_risk_share,low,max_intimate,posterior,0.86
70e1acb1-609d-5714-b8a1-b846b2092294,birthday,high_risk_share,low,max_intimate,prior,0.88
70e1acb1-609d-5714-b8a1-b846b2092294,brunch,low_risk_share,high,somewhat_intimate,posterior,0.64
70e1acb1-609d-5714-b8a1-b846b2092294,brunch,low_risk_share,high,somewhat_intimate,prior,0.52
70e1acb1-609d-5714-b8a1-b846b2092294,cooking,low_risk_share,low,somewhat_formal,posterior,0.83
70e1acb1-609d-5714-b8a1-b846b2092294,cooking,low_risk_share,low,somewhat_formal,prior,0.85
70e1acb1-609d-5714-b8a1-b846b2092294,dip,no_share,high,somewhat_formal,posterior,0.42
70e1acb1-609d-5714-b8a1-b846b2092294,dip,no_share,high,somewhat_formal,prior,0.61
70e1acb1-609d-5714-b8a1-b846b2092294,drinks,high_risk_share,high,max_intimate,posterior,0.76
70e1acb1-609d-5714-b8a1-b846b2092294,drinks,high_risk_share,high,max_intimate,prior,0.66
70e1acb1-609d-5714-b8a1-b846b2092294,driving,low_risk_share,low,max_intimate,posterior,0.72
70e1acb1-609d-5714-b8a1-b846b2092294,driving,low_risk_share,low,max_intimate,prior,0.69
70e1acb1-609d-5714-b8a1-b846b2092294,fair,high_risk_share,low,max_formal,posterior,0.34
70e1acb1-609d-5714-b8a1-b846b2092294,fair,high_risk_share,low,max_formal,prior,0.57
70e1acb1-609d-5714-b8a1-b846b2092294,gala,no_share,low,somewhat_formal,posterior,0.82
70e1acb1-609d-5714-b8a1-b846b2092294,gala,no_share,low,somewhat_formal,prior,0.67
70e1acb1-609d-5714-b8a1-b846b2092294,hike,low_risk_share,high,max_formal,posterior,0.5
70e1acb1-609d-5714-b8a1-b846b2092294,hike,low_risk_share,high,max_formal,prior,0.1
70e1acb1-609d-5714-b8a1-b846b2092294,oysters,no_share,high,max_formal,posterior,0.78
70e1acb1-609d-5714-b8a1-b846b2092294,oysters,no_share,high,max_formal,prior,0.54
70e1acb1-609d-5714-b8a1-b846b2092294,social,low_risk_share,low,somewhat_intimate,posterior,0.72
70e1acb1-609d-5714-b8a1-b846b2092294,social,low_risk_share,low,somewhat_intimate,prior,0.78
70e1acb1-609d-5714-b8a1-b846b2092294,soup,no_share,low,max_intimate,posterior,0.16
70e1acb1-609d-5714-b8a1-b846b2092294,soup,no_share,low,max_intimate,prior,0.87
70e1acb1-609d-5714-b8a1-b846b2092294,takeout,high_risk_share,high,max_formal,posterior,0.72
70e1acb1-609d-5714-b8a1-b846b2092294,takeout,high_risk_share,high,max_formal,prior,0.59
70e1acb1-609d-5714-b8a1-b846b2092294,wedding,high_risk_share,high,somewhat_intimate,posterior,0.92
70e1acb1-609d-5714-b8a1-b846b2092294,wedding,high_risk_share,high,somewhat_intimate,prior,0.79
71533fa3-5fdd-57fe-9fcf-37071b0a1546,apples,low_risk_share,low,somewhat_formal,posterior,0.59
71533fa3-5fdd-57fe-9fcf-37071b0a1546,apples,low_risk_share,low,somewhat_formal,prior,0.35
71533fa3-5fdd-57fe-9fcf-37071b0a1546,basketball,no_share,high,max_intimate,posterior,0.26
71533fa3-5fdd-57fe-9fcf-37071b0a1546,basketball,no_share,high,max_intimate,prior,0.35
71533fa3-5fdd-57fe-9fcf-37071b0a1546,birthday,low_risk_share,high,somewhat_intimate,posterior,0.83
71533fa3-5fdd-57fe-9fcf-37071b0a1546,birthday,low_risk_share,high,somewhat_intimate,prior,0.29
71533fa3-5fdd-57fe-9fcf-37071b0a1546,brunch,high_risk_share,high,max_formal,posterior,0.91
71533fa3-5fdd-57fe-9fcf-37071b0a1546,brunch,high_risk_share,high,max_formal,prior,0.69
71533fa3-5fdd-57fe-9fcf-37071b0a1546,cooking,high_risk_share,low,somewhat_formal,posterior,0.3
71533fa3-5fdd-57fe-9fcf-37071b0a1546,cooking,high_risk_share,low,somewhat_formal,prior,0.35
71533fa3-5fdd-57fe-9fcf-37071b0a1546,dip,low_risk_share,low,max_formal,posterior,0.86
71533fa3-5fdd-57fe-9fcf-37071b0a1546,dip,low_risk_share,low,max_formal,prior,0.73
71533fa3-5fdd-57fe-9fcf-37071b0a1546,drinks,no_share,low,max_formal,posterior,0.31
71533fa3-5fdd-57fe-9fcf-37071b0a1546,drinks,no_share,low,max_formal,prior,0.66
71533fa3-5fdd-57fe-9fcf-37071b0a1546,driving,high_risk_share,high,somewhat_formal,posterior,0.8
71533fa3-5fdd-57fe-9fcf-37071b0a1546,driving,high_risk_share,high,somewhat_formal,prior,0.78
71533fa3-5fdd-57fe-9fcf-37071b0a1546,fair,low_risk_share,high,max_intimate,posterior,0.84
71533fa3-5fdd-57fe-9fcf-37071b0a1546,fair,low_risk_share,high,max_intimate,prior,0.74
71533fa3-5fdd-57fe-9fcf-37071b0a1546,gala,low_risk_share,low,max_intimate,posterior,0.86
71533fa3-5fdd-57fe-9fcf-37071b0a1546,gala,low_risk_share,low,max_intimate,prior,0.74
71533fa3-5fdd-57fe-9fcf-37071b0a1546,hike,high_risk_share,low,somewhat_intimate,posterior,0.87
71533fa3-5fdd-57fe-9fcf-37071b0a1546,hike,high_risk_share,low,somewhat_intimate,prior,0.64
71533fa3-5fdd-57fe-9fcf-37071b0a1546,oysters,low_risk_share,high,somewhat_formal,posterior,0.09
71533fa3-5fdd-57fe-9fcf-37071b0a1546,oysters,low_risk_share,high,somewhat_formal,prior,0.31
71533fa3-5fdd-57fe-9fcf-37071b0a1546,social,no_share,low,somewhat_intimate,posterior,0.22
71533fa3-5fdd-57fe-9fcf-37071b0a1546,social,no_share,low,somewhat_intimate,prior,0.7
71533fa3-5fdd-57fe-9fcf-37071b0a1546,soup,no_share,low,max_intimate,posterior,0.26
71533fa3-5fdd-57fe-9fcf-37071b0a1546,soup,no_share,low,max_intimate,prior,0.73
71533fa3-5fdd-57fe-9fcf-37071b0a1546,takeout,no_share,high,max_formal,posterior,0.68
71533fa3-5fdd-57fe-9fcf-37071b0a1546,takeout,no_share,high,max_formal,prior,0.68
71533fa3-5fdd-57fe-9fcf-37071b0a1546,wedding,high_risk_share,high,somewhat_intimate,posterior,0.33
71533fa3-5fdd-57fe-9fcf-37071b0a1546,wedding,high_risk_share,high,somewhat_intimate,prior,0.78
719503ae-22ea-56ef-a70a-990ceed986f0,apples,high_risk_share,high,somewhat_intimate,posterior,0.91
719503ae-22ea-56ef-a70a-990ceed986f0,apples,high_risk_share,high,somewhat_intimate,prior,0.63
719503ae-22ea-56ef-a70a-990ceed986f0,basketball,no_share,high,max_formal,posterior,0.45
719503ae-22ea-56ef-a70a-990ceed986f0,basketball,no_share,high,max_formal,prior,0.6
719503ae-22ea-56ef-a70a-990ceed986f0,birthday,high_risk_share,low,somewhat_formal,posterior,0.91
719503ae-22ea-56ef-a70a-990ceed986f0,birthday,high_risk_share,low,somewhat_formal,prior,0.6
719503ae-22ea-56ef-a70a-990ceed986f0,brunch,low_risk_share,low,somewhat_intimate,posterior,0.85
719503ae-22ea-56ef-a70a-990ceed986f0,brunch,low_risk_share,low,somewhat_intimate,prior,0.64
719503ae-22ea-56ef-a70a-990ceed986f0,cooking,no_share,low,max_intimate,posterior,0.47
719503ae-22ea-56ef-a70a-990ceed986f0,cooking,no_share,low,max_intimate,prior,0.63
719503ae-22ea-56ef-a70a-990ceed986f0,dip,high_risk_share,low,max_formal,posterior,0.95
719503ae-22ea-56ef-a70a-990ceed986f0,dip,high_risk_share,low,max_formal,prior,0.85
719503ae-22ea-56ef-a70a-990ceed986f0,drinks,low_risk_share,low,max_intimate,posterior,0.95
719503ae-22ea-56ef-a70a-990ceed986f0,drinks,low_risk_share,low,max_intimate,prior,0.7
719503ae-22ea-56ef-a70a-990ceed986f0,driving,low_risk_share,low,somewhat_formal,posterior,0.8
719503ae-22ea-56ef-a70a-990ceed986f0,driving,low_risk_share,low,somewhat_formal,prior,0.67
719503ae-22ea-56ef-a70a-990ceed986f0,fair,no_share,high,somewhat_formal,posterior,0.99
719503ae-22ea-56ef-a70a-990ceed986f0,fair,no_share,high,somewhat_formal,prior,0.75
719503ae-22ea-56ef-a70a-990ceed986f0,gala,high_risk_share,high,max_intimate,posterior,0.97
719503ae-22ea-56ef-a70a-990ceed986f0,gala,high_risk_share,high,max_intimate,prior,0.58
719503ae-22ea-56ef-a70a-990ceed986f0,hike,no_share,high,somewhat_intimate,posterior,0.91
719503ae-22ea-56ef-a70a-990ceed986f0,hike,no_share,high,somewhat_intimate,prior,0.62
719503ae-22ea-56ef-a70a-990ceed986f0,oysters,high_risk_share,low,max_intimate,posterior,0.55
719503ae-22ea-56ef-a70a-990ceed986f0,oysters,high_risk_share,low,max_intimate,prior,0.35
719503ae-22ea-56ef-a70a-990ceed986f0,social,low_risk_share,high,max_formal,posterior,0.99
719503ae-22ea-56ef-a70a-990ceed986f0,social,low_risk_share,high,max_formal,prior,0.59
719503ae-22ea-56ef-a70a-990ceed986f0,soup,no_share,low,somewhat_formal,posterior,0.42
719503ae-22ea-56ef-a70a-990ceed986f0,soup,no_share,low,somewhat_formal,prior,0.59
719503ae-22ea-56ef-a70a-990ceed986f0,takeout,low_risk_share,high,somewhat_intimate,posterior,0.91
719503ae-22ea-56ef-a70a-990ceed986f0,takeout,low_risk_share,high,somewhat_intimate,prior,0.54
719503ae-22ea-56ef-a70a-990ceed986f0,wedding,high_risk_share,high,max_formal,posterior,0.93
719503ae-22ea-56ef-a70a-990ceed986f0,wedding,high_risk_share,high,max_formal,prior,0.68
72e2ad50-815c-554c-a4a9-bb9c64816468,apples,high_risk_share,high,max_formal,posterior,0.87
72e2ad50-815c-554c-a4a9-bb9c64816468,apples,high_risk_share,high,max_formal,prior,0.59
72e2ad50-815c-554c-a4a9-bb9c64816468,basketball,high_risk_share,high,somewhat_formal,posterior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,basketball,high_risk_share,high,somewhat_formal,prior,0.77
72e2ad50-815c-554c-a4a9-bb9c64816468,birthday,low_risk_share,low,max_intimate,posterior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,birthday,low_risk_share,low,max_intimate,prior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,brunch,no_share,low,max_formal,posterior,0.48
72e2ad50-815c-554c-a4a9-bb9c64816468,brunch,no_share,low,max_formal,prior,0.69
72e2ad50-815c-554c-a4a9-bb9c64816468,cooking,no_share,low,max_intimate,posterior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,cooking,no_share,low,max_intimate,prior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,dip,no_share,low,somewhat_intimate,posterior,0.9
72e2ad50-815c-554c-a4a9-bb9c64816468,dip,no_share,low,somewhat_intimate,prior,0.9
72e2ad50-815c-554c-a4a9-bb9c64816468,drinks,low_risk_share,high,somewhat_formal,posterior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,drinks,low_risk_share,high,somewhat_formal,prior,0.72
72e2ad50-815c-554c-a4a9-bb9c64816468,driving,no_share,high,max_formal,posterior,0.8
72e2ad50-815c-554c-a4a9-bb9c64816468,driving,no_share,high,max_formal,prior,0.78
72e2ad50-815c-554c-a4a9-bb9c64816468,fair,high_risk_share,low,somewhat_intimate,posterior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,fair,high_risk_share,low,somewhat_intimate,prior,1.0
72e2ad50-815c-554c-a4a9-bb9c64816468,gala,low_risk_share,low,max_formal,posterior,0.84
72e2ad50-815c-554c-a4a9-bb9c64816468,gala,low_risk_share,low,max_formal,prior,0.35
72e2ad50-815c-554c-a4a9-bb9c64816468,hike,low_risk_share,high,max_intimate,posterior,0.96
72e2ad50-815c-554c-a4a9-bb9c64816468,hike,low_risk_share,high,max_intimate,prior,0.84
72e2ad50-815c-554c-a4a9-bb9c64816468,oysters,low_risk_share,high,somewhat_intimate,posterior,0.96
72e2ad50-815c-554c-a4a9-bb9c64816468,oysters,low_risk_share,high,somewhat_intimate,prior,0.83
72e2ad50-815c-554c-a4a9-bb9c64816468,social,low_risk_share,low,somewhat_formal,posterior,0.98
72e2ad50-815c-554c-a4a9-bb9c64816468,social,low_risk_share,low,somewhat_formal,prior,0.93
72e2ad50-815c-554c-a4a9-bb9c64816468,soup,high_risk_share,low,somewhat_formal,posterior,0.82
72e2ad50-815c-554c-a4a9-bb9c64816468,soup,high_risk_share,low,somewhat_formal,prior,0.29
72e2ad50-815c-554c-a4a9-bb9c64816468,takeout,no_share,high,max_intimate,posterior,0.08
72e2ad50-815c-554c-a4a9-bb9c64816468,takeout,no_share,high,max_intimate,prior,0.83
72e2ad50-815c-554c-a4a9-bb9c64816468,wedding,high_risk_share,high,somewhat_intimate,posterior,0.97
72e2ad50-815c-554c-a4a9-bb9c64816468,wedding,high_risk_share,high,somewhat_intimate,prior,0.79
742a9bb7-157c-516c-978e-1ef352e68f85,apples,no_share,high,max_intimate,posterior,0.76
742a9bb7-157c-516c-978e-1ef352e68f85,apples,no_share,high,max_intimate,prior,0.53
742a9bb7-157c-516c-978e-1ef352e68f85,basketball,low_risk_share,high,max_intimate,posterior,0.92
742a9bb7-157c-516c-978e-1ef352e68f85,basketball,low_risk_share,high,max_intimate,prior,0.82
742a9bb7-157c-516c-978e-1ef352e68f85,birthday,low_risk_share,low,max_formal,posterior,0.99
742a9bb7-157c-516c-978e-1ef352e68f85,birthday,low_risk_share,low,max_formal,prior,0.97
742a9bb7-157c-516c-978e-1ef352e68f85,brunch,high_risk_share,high,somewhat_formal,posterior,0.88
742a9bb7-157c-516c-978e-1ef352e68f85,brunch,high_risk_share,high,somewhat_formal,prior,0.81
742a9bb7-157c-516c-978e-1ef352e68f85,cooking,no_share,high,somewhat_intimate,posterior,0.85
742a9bb7-157c-516c-978e-1ef352e68f85,cooking,no_share,high,somewhat_intimate,prior,0.71
742a9bb7-157c-516c-978e-1ef352e68f85,dip,no_share,low,somewhat_formal,posterior,0.45
742a9bb7-157c-516c-978e-1ef352e68f85,dip,no_share,low,somewhat_formal,prior,0.85
742a9bb7-157c-516c-978e-1ef352e68f85,drinks,no_share,high,somewhat_formal,posterior,0.48
742a9bb7-157c-516c-978e-1ef352e68f85,drinks,no_share,high,somewhat_formal,prior,0.82
742a9bb7-157c-516c-978e-1ef352e68f85,driving,no_share,low,somewhat_intimate,posterior,0.76
742a9bb7-157c-516c-978e-1ef352e68f85,driving,no_share,low,somewhat_intimate,prior,0.69
742a9bb7-157c-516c-978e-1ef352e68f85,fair,high_risk_share,high,max_intimate,posterior,1.0
742a9bb7-157c-516c-978e-1ef352e68f85,fair,high_risk_share,high,max_intimate,prior,1.0
742a9bb7-157c-516c-978e-1ef352e68f85,gala,low_risk_share,high,somewhat_formal,posterior,0.76
742a9bb7-157c-516c-978e-1ef352e68f85,gala,low_risk_share,high,somewhat_formal,prior,0.9
742a9bb7-157c-516c-978e-1ef352e68f85,hike,low_risk_share,low,somewhat_intimate,posterior,0.74
742a9bb7-157c-516c-978e-1ef352e68f85,hike,low_risk_share,low,somewhat_intimate,prior,0.77
742a9bb7-157c-516c-978e-1ef352e68f85,oysters,low_risk_share,high,max_formal,posterior,0.91
742a9bb7-157c-516c-978e-1ef352e68f85,oysters,low_risk_share,high,max_formal,prior,0.79
742a9bb7-157c-516c-978e-1ef352e68f85,social,high_risk_share,low,somewhat_intimate,posterior,1.0
742a9bb7-157c-516c-978e-1ef352e68f85,social,high_risk_share,low,somewhat_intimate,prior,0.78
742a9bb7-157c-516c-978e-1ef352e68f85,soup,no_share,low,max_formal,posterior,0.31
742a9bb7-157c-516c-978e-1ef352e68f85,soup,no_share,low,max_formal,prior,0.52
742a9bb7-157c-516c-978e-1ef352e68f85,takeout,high_risk_share,low,max_intimate,posterior,0.98
742a9bb7-157c-516c-978e-1ef352e68f85,takeout,high_risk_share,low,max_intimate,prior,0.65
742a9bb7-157c-516c-978e-1ef352e68f85,wedding,high_risk_share,low,max_formal,posterior,0.9
742a9bb7-157c-516c-978e-1ef352e68f85,wedding,high_risk_share,low,max_formal,prior,0.4
745de79f-c654-58fb-b763-231b80d7bcf7,apples,low_risk_share,low,somewhat_formal,posterior,0.24
745de79f-c654-58fb-b763-231b80d7bcf7,apples,low_risk_share,low,somewhat_formal,prior,0.78
745de79f-c654-58fb-b763-231b80d7bcf7,basketball,no_share,high,somewhat_formal,posterior,0.71
745de79f-c654-58fb-b763-231b80d7bcf7,basketball,no_share,high,somewhat_formal,prior,0.78
745de79f-c654-58fb-b763-231b80d7bcf7,birthday,high_risk_share,low,somewhat_formal,posterior,1.0
745de79f-c654-58fb-b763-231b80d7bcf7,birthday,high_risk_share,low,somewhat_formal,prior,0.72
745de79f-c654-58fb-b763-231b80d7bcf7,brunch,high_risk_share,low,max_intimate,posterior,0.23
