subject_id,scenario_label,action_condition,effort_condition,intimacy_condition,stage,response
16abceb1-3392-52ac-a58a-660b76eaa1c7,gala,high_risk_share,high,max_formal,posterior,0.65
16abceb1-3392-52ac-a58a-660b76eaa1c7,apples,low_risk_share,low,neither,prior,0.53
16abceb1-3392-52ac-a58a-660b76eaa1c7,apples,low_risk_share,low,neither,posterior,0.54
16abceb1-3392-52ac-a58a-660b76eaa1c7,social,low_risk_share,high,neither,prior,0.45
16abceb1-3392-52ac-a58a-660b76eaa1c7,social,low_risk_share,high,neither,posterior,0.63
16abceb1-3392-52ac-a58a-660b76eaa1c7,fair,low_risk_share,high,somewhat_intimate,prior,0.59
16abceb1-3392-52ac-a58a-660b76eaa1c7,fair,low_risk_share,high,somewhat_intimate,posterior,0.65
16abceb1-3392-52ac-a58a-660b76eaa1c7,oysters,no_share,high,max_formal,prior,0.52
16abceb1-3392-52ac-a58a-660b76eaa1c7,oysters,no_share,high,max_formal,posterior,0.52
16abceb1-3392-52ac-a58a-660b76eaa1c7,brunch,no_share,low,somewhat_intimate,prior,0.57
16abceb1-3392-52ac-a58a-660b76eaa1c7,brunch,no_share,low,somewhat_intimate,posterior,0.44
16abceb1-3392-52ac-a58a-660b76eaa1c7,birthday,low_risk_share,high,max_intimate,prior,0.5
16abceb1-3392-52ac-a58a-660b76eaa1c7,birthday,low_risk_share,high,max_intimate,posterior,0.54
16abceb1-3392-52ac-a58a-660b76eaa1c7,takeout,no_share,high,neither,prior,0.47
16abceb1-3392-52ac-a58a-660b76eaa1c7,takeout,no_share,high,neither,posterior,0.5
16abceb1-3392-52ac-a58a-660b76eaa1c7,hike,high_risk_share,low,somewhat_intimate,prior,0.65
16abceb1-3392-52ac-a58a-660b76eaa1c7,hike,high_risk_share,low,somewhat_intimate,posterior,0.58
16abceb1-3392-52ac-a58a-660b76eaa1c7,dip,no_share,low,max_intimate,prior,0.6
16abceb1-3392-52ac-a58a-660b76eaa1c7,dip,no_share,low,max_intimate,posterior,0.5
16abceb1-3392-52ac-a58a-660b76eaa1c7,soup,no_share,low,max_formal,prior,0.66
16abceb1-3392-52ac-a58a-660b76eaa1c7,soup,no_share,low,max_formal,posterior,0.64
16abceb1-3392-52ac-a58a-660b76eaa1c7,cooking,low_risk_share,low,max_intimate,prior,0.62
16abceb1-3392-52ac-a58a-660b76eaa1c7,cooking,low_risk_share,low,max_intimate,posterior,0.6
16abceb1-3392-52ac-a58a-660b76eaa1c7,driving,high_risk_share,high,somewhat_intimate,prior,0.52
16abceb1-3392-52ac-a58a-660b76eaa1c7,driving,high_risk_share,high,somewhat_intimate,posterior,0.65
16abceb1-3392-52ac-a58a-660b76eaa1c7,drinks,low_risk_share,high,max_formal,prior,0.5
16abceb1-3392-52ac-a58a-660b76eaa1c7,drinks,low_risk_share,high,max_formal,posterior,0.73
16abceb1-3392-52ac-a58a-660b76eaa1c7,wedding,low_risk_share,low,max_formal,prior,0.63
16abceb1-3392-52ac-a58a-660b76eaa1c7,wedding,low_risk_share,low,max_formal,posterior,0.58
3aca1b20-e8e2-5435-bb62-bc4310371fd3,brunch,high_risk_share,low,somewhat_intimate,prior,0.69
3aca1b20-e8e2-5435-bb62-bc4310371fd3,brunch,high_risk_share,low,somewhat_intimate,posterior,0.37
3aca1b20-e8e2-5435-bb62-bc4310371fd3,basketball,low_risk_share,high,max_formal,prior,0.28
3aca1b20-e8e2-5435-bb62-bc4310371fd3,basketball,low_risk_share,high,max_formal,posterior,0.7
3aca1b20-e8e2-5435-bb62-bc4310371fd3,wedding,high_risk_share,high,neither,prior,0.61
3aca1b20-e8e2-5435-bb62-bc4310371fd3,wedding,high_risk_share,high,neither,posterior,0.61
3aca1b20-e8e2-5435-bb62-bc4310371fd3,dip,high_risk_share,high,somewhat_intimate,prior,0.65
3aca1b20-e8e2-5435-bb62-bc4310371fd3,dip,high_risk_share,high,somewhat_intimate,posterior,0.44
3aca1b20-e8e2-5435-bb62-bc4310371fd3,soup,no_share,low,max_formal,prior,0.63
3aca1b20-e8e2-5435-bb62-bc4310371fd3,soup,no_share,low,max_formal,posterior,0.52
3aca1b20-e8e2-5435-bb62-bc4310371fd3,gala,high_risk_share,low,max_intimate,prior,0.78
3aca1b20-e8e2-5435-bb62-bc4310371fd3,gala,high_risk_share,low,max_intimate,posterior,0.75
3aca1b20-e8e2-5435-bb62-bc4310371fd3,drinks,no_share,high,max_intimate,prior,0.75
3aca1b20-e8e2-5435-bb62-bc4310371fd3,drinks,no_share,high,max_intimate,posterior,0.54
3aca1b20-e8e2-5435-bb62-bc4310371fd3,social,no_share,low,max_intimate,prior,0.59
3aca1b20-e8e2-5435-bb62-bc4310371fd3,social,no_share,low,max_intimate,posterior,0.74
3aca1b20-e8e2-5435-bb62-bc4310371fd3,fair,low_risk_share,high,max_intimate,prior,0.4
3aca1b20-e8e2-5435-bb62-bc4310371fd3,fair,low_risk_share,high,max_intimate,posterior,0.66
3aca1b20-e8e2-5435-bb62-bc4310371fd3,oysters,low_risk_share,high,somewhat_intimate,prior,0.33
3aca1b20-e8e2-5435-bb62-bc4310371fd3,oysters,low_risk_share,high,somewhat_intimate,posterior,0.53
3aca1b20-e8e2-5435-bb62-bc4310371fd3,hike,no_share,high,neither,prior,0.3
3aca1b20-e8e2-5435-bb62-bc4310371fd3,hike,no_share,high,neither,posterior,0.26
3aca1b20-e8e2-5435-bb62-bc4310371fd3,driving,low_risk_share,low,max_intimate,prior,0.16
3aca1b20-e8e2-5435-bb62-bc4310371fd3,driving,low_risk_share,low,max_intimate,posterior,0.35
3aca1b20-e8e2-5435-bb62-bc4310371fd3,cooking,no_share,low,somewhat_intimate,prior,0.71
3aca1b20-e8e2-5435-bb62-bc4310371fd3,cooking,no_share,low,somewhat_intimate,posterior,0.38
3aca1b20-e8e2-5435-bb62-bc4310371fd3,apples,low_risk_share,low,max_formal,prior,0.62
3aca1b20-e8e2-5435-bb62-bc4310371fd3,apples,low_risk_share,low,max_formal,posterior,0.74
3aca1b20-e8e2-5435-bb62-bc4310371fd3,birthday,no_share,high,max_formal,prior,0.35
3aca1b20-e8e2-5435-bb62-bc4310371fd3,birthday,no_share,high,max_formal,posterior,0.24
3aca1b20-e8e2-5435-bb62-bc4310371fd3,takeout,low_risk_share,low,neither,prior,0.72
3aca1b20-e8e2-5435-bb62-bc4310371fd3,takeout,low_risk_share,low,neither,posterior,0.58
3dcd9942-a928-59dd-b3c0-0db28552e4c3,driving,high_risk_share,low,max_intimate,prior,0.23
3dcd9942-a928-59dd-b3c0-0db28552e4c3,driving,high_risk_share,low,max_intimate,posterior,0.46
3dcd9942-a928-59dd-b3c0-0db28552e4c3,oysters,no_share,low,max_formal,prior,0.87
3dcd9942-a928-59dd-b3c0-0db28552e4c3,oysters,no_share,low,max_formal,posterior,0.83
3dcd9942-a928-59dd-b3c0-0db28552e4c3,drinks,high_risk_share,low,max_formal,prior,0.41
3dcd9942-a928-59dd-b3c0-0db28552e4c3,drinks,high_risk_share,low,max_formal,posterior,0.16
3dcd9942-a928-59dd-b3c0-0db28552e4c3,soup,high_risk_share,high,somewhat_intimate,prior,0.9
3dcd9942-a928-59dd-b3c0-0db28552e4c3,soup,high_risk_share,high,somewhat_intimate,posterior,0.93
3dcd9942-a928-59dd-b3c0-0db28552e4c3,dip,no_share,high,somewhat_intimate,prior,0.62
3dcd9942-a928-59dd-b3c0-0db28552e4c3,dip,no_share,high,somewhat_intimate,posterior,0.51
3dcd9942-a928-59dd-b3c0-0db28552e4c3,fair,low_risk_share,high,somewhat_intimate,prior,0.81
3dcd9942-a928-59dd-b3c0-0db28552e4c3,fair,low_risk_share,high,somewhat_intimate,posterior,0.96
3dcd9942-a928-59dd-b3c0-0db28552e4c3,basketball,high_risk_share,high,neither,prior,0.56
3dcd9942-a928-59dd-b3c0-0db28552e4c3,basketball,high_risk_share,high,neither,posterior,0.5
3dcd9942-a928-59dd-b3c0-0db28552e4c3,wedding,low_risk_share,low,somewhat_intimate,prior,0.86
3dcd9942-a928-59dd-b3c0-0db28552e4c3,wedding,low_risk_share,low,somewhat_intimate,posterior,0.92
3dcd9942-a928-59dd-b3c0-0db28552e4c3,cooking,no_share,low,somewhat_intimate,prior,0.73
3dcd9942-a928-59dd-b3c0-0db28552e4c3,cooking,no_share,low,somewhat_intimate,posterior,0.88
3dcd9942-a928-59dd-b3c0-0db28552e4c3,brunch,low_risk_share,high,max_formal,prior,0.7
3dcd9942-a928-59dd-b3c0-0db28552e4c3,brunch,low_risk_share,high,max_formal,posterior,0.96
3dcd9942-a928-59dd-b3c0-0db28552e4c3,birthday,no_share,high,neither,prior,0.39
3dcd9942-a928-59dd-b3c0-0db28552e4c3,birthday,no_share,high,neither,posterior,0.32
3dcd9942-a928-59dd-b3c0-0db28552e4c3,hike,low_risk_share,low,max_intimate,prior,0.73
3dcd9942-a928-59dd-b3c0-0db28552e4c3,hike,low_risk_share,low,max_intimate,posterior,0.83
3dcd9942-a928-59dd-b3c0-0db28552e4c3,social,no_share,high,max_intimate,prior,0.38
3dcd9942-a928-59dd-b3c0-0db28552e4c3,social,no_share,high,max_intimate,posterior,0.57
3dcd9942-a928-59dd-b3c0-0db28552e4c3,takeout,low_risk_share,low,neither,prior,0.87
3dcd9942-a928-59dd-b3c0-0db28552e4c3,takeout,low_risk_share,low,neither,posterior,0.81
3dcd9942-a928-59dd-b3c0-0db28552e4c3,gala,no_share,low,max_intimate,prior,0.55
3dcd9942-a928-59dd-b3c0-0db28552e4c3,gala,no_share,low,max_intimate,posterior,0.31
3dcd9942-a928-59dd-b3c0-0db28552e4c3,apples,high_risk_share,low,neither,prior,0.76
3dcd9942-a928-59dd-b3c0-0db28552e4c3,apples,high_risk_share,low,neither,posterior,0.86
