scenario_label,observed_action,effort_condition,intimacy_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
fair,low_risk_share,low,max_formal,4,eat all the food together from the same plate with their hands,1,6.0,0.0,1.0,1.0,0.6708203932499369,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,max_formal,0,go to the cutlery station to get utensils and then share the food,1,3.0,0.0,0.5,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,max_formal,1,divide the food into two portions and eat separately,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,max_formal,2,ask one person to eat everything and the other to go get more food,0,2.4,1.2,0.3999999999999999,0.55,0.15,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,high,max_formal,3,put the food back and leave the fair,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,no_share,high,max_formal,4,take turns eating the different items of food,1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,max_intimate,0,sharing the corn and other food items,1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,max_intimate,1,cutting the corn and other food into smaller portions to share,1,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,max_intimate,2,one person eating all the food while the other doesn't eat,0,0.0,0.0,0.0,0.4,0.2,0.0666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,high,max_intimate,3,going to the cutlery station to get utensils to make sharing easier,1,2.8,0.6,0.4666666666666666,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,neither,0,Marianne and Lisa go to the cutlery station to get utensils and then share the food,1,3.0,0.0,0.5,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,neither,1,They take turns eating each item of food,1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,neither,2,One person eats the entire plate of food while the other person goes to buy more,0,0.0,0.0,0.0,0.55,0.15,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,high,neither,3,Marianne gives the corn to Lisa to eat,0,3.0,0.0,0.5,0.5,0.0,0.0833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,high,neither,4,They decide not to eat the food and throw it away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,low,neither,0,"eat the corn directly from the skewer, one person at a time",0,6.0,0.0,1.0,0.7,0.2449489742783178,0.1166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,neither,1,divide the skewer of corn in half and each eat from their own half,0,3.0,0.0,0.5,1.8,0.2449489742783178,0.3,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,neither,2,"put all the food on one plate and eat together from it, using their hands or a single serving utensil",1,6.0,0.0,1.0,0.95,0.6103277807866851,0.1583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,neither,3,not eat the corn at all and just throw it away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,no_share,high,somewhat_intimate,0,Cut the corn and other food into smaller portions and share everything,1,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,somewhat_intimate,1,Marianne gives Lisa some of the corn,0,3.0,0.0,0.5,0.55,0.15,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,no_share,high,somewhat_intimate,2,They go to the cutlery station to get utensils and then share the food,1,3.0,0.0,0.5,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,somewhat_intimate,3,"Lisa eats the food on her side and Marianne eats the corn and possibly other food on her side, but then they switch and share the other food",1,6.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,no_share,high,somewhat_intimate,4,They decide not to eat the food and throw it away,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,low,max_intimate,0,take turns eating corn directly from the skewer,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,max_intimate,1,_cut the corn into two portions and eat from separate plates,0,2.7,0.9,0.45,3.5,0.5,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,max_intimate,2,decide who gets to eat the corn and let that person eat the whole thing,0,3.0,0.0,0.5,0.55,0.2692582403567252,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,low,max_intimate,3,throw the corn away and just eat the funnel cake and fried cheese,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,max_intimate,0,eat the corn directly from the skewer,1,6.0,0.0,1.0,0.8,0.4,0.1333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,high,max_intimate,1,one person eats the corn from the skewer while the other eats the funnel cake and fried cheese,0,2.4,1.2,0.3999999999999999,0.9,0.2,0.15,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,high,max_intimate,2,discard the corn and just eat the funnel cake and fried cheese,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,max_intimate,3,take turns eating the corn from the skewer,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,somewhat_intimate,0,eat the corn directly from the plate with their fingers,1,6.0,0.0,1.0,0.8,0.4,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,somewhat_intimate,1,cut the corn into two portions and each eat from their own portion,0,2.7,0.9,0.45,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,somewhat_intimate,2,decide who gets to eat the corn and the other person eats the funnel cake and fried cheese,0,3.0,0.0,0.5,0.55,0.15,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,high,somewhat_intimate,3,take turns eating the corn from the skewer,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,max_formal,0,"Eat the corn directly from the skewer, taking turns",1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,max_formal,1,"One person eats the corn from the skewer, while the other eats the funnel cake and fried cheese",0,2.4,1.2,0.3999999999999999,0.9,0.2,0.15,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,high,max_formal,2,"Leave the food and go home, not wanting to bother with getting cutlery",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,max_formal,3,Ask someone else for cutlery or a plate,0,0.1,0.3,0.0166666666666666,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,max_formal,4,Eat the food with their fingers,1,6.0,0.0,1.0,0.8,0.4,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,neither,0,"eat the corn directly from the skewer, taking turns",1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,neither,1,cut the corn in half and each eat from their own half,0,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,high,neither,2,one person eats the corn while the other eats the funnel cake and fried cheese,0,2.4,1.2,0.3999999999999999,0.9,0.2,0.15,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,high,neither,3,throw the corn away and just eat the funnel cake and fried cheese,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,low_risk_share,high,neither,4,eat all the food together with their fingers,1,6.0,0.0,1.0,0.8,0.4,0.1333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,somewhat_intimate,0,"eat the corn directly from the skewer, taking turns",1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,somewhat_intimate,1,cut the corn into two portions and eat from separate plates,0,2.7,0.9,0.45,3.5,0.5,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,low_risk_share,low,somewhat_intimate,2,decide who gets to eat the corn and give the other person the funnel cake and fried cheese,0,3.0,0.0,0.5,0.65,0.3201562118716424,0.1083333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,low_risk_share,low,somewhat_intimate,3,put all the food away and not eat it at the fair,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
fair,high_risk_share,low,neither,0,cut the corn into smaller portions and divide them between two plates,1,2.7,0.9,0.45,3.5,0.5,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,neither,1,Marianne eats the corn and Lisa eats the funnel cake and fried cheese,0,2.4,1.2,0.3999999999999999,0.6,0.2,0.0999999999999999,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,neither,2,put all the food in the middle and take turns picking items to eat,1,6.0,0.0,1.0,1.5,0.3162277660168379,0.25,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,neither,3,Lisa eats all the food and Marianne goes to get more,0,0.0,0.0,0.0,0.55,0.2692582403567252,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,neither,4,they decide to save the food for later and leave the fair,0,0.0,0.0,0.0,0.1,0.3,0.0166666666666666,0.0,0.0,0.0,10,10,10,0,0,0
fair,high_risk_share,low,max_intimate,0,cut the corn into smaller pieces and divide them between two plates,0,2.7,0.9,0.45,3.5,0.5,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,max_intimate,1,"eat the funnel cake and fried cheese first, then decide on the corn",0,2.4,1.2,0.3999999999999999,0.7,0.2449489742783178,0.1166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,max_intimate,2,put the food in the middle and grab pieces as they want,1,6.0,0.0,1.0,1.1,0.4358898943540673,0.1833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,max_intimate,3,Marianne eats the corn while Lisa eats the other food,0,2.4,1.2,0.3999999999999999,0.6,0.2,0.0999999999999999,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,max_intimate,4,give the entire plate of food to one person to eat,0,2.1,1.374772708486752,0.35,0.55,0.2692582403567252,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,max_formal,0,cut the corn into two halves and eat separately,0,3.0,0.0,0.5,2.2,0.458257569495584,0.3666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,max_formal,1,put the food on separate plates and eat their own portions,0,0.0,0.0,0.0,3.4,0.6244997998398398,0.5666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,max_formal,2,decide who gets to eat the corn and the other person eats the funnel cake and fried cheese,0,3.0,0.0,0.5,0.6,0.2,0.0999999999999999,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,max_formal,3,"eat the funnel cake and fried cheese together, then decide on the corn",1,2.4,1.2,0.3999999999999999,0.7,0.2449489742783178,0.1166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,neither,0,cut the corn off the cob and divide it between them,1,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,neither,1,one person eats the corn while the other eats the funnel cake and fried cheese,0,2.4,1.2,0.3999999999999999,0.9,0.2,0.15,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,neither,2,go to the cutlery station to get utensils to properly divide the food,1,2.8,0.6,0.4666666666666666,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,neither,3,decide who gets to eat the corn and who gets the other food,0,3.0,0.0,0.5,0.95,0.15,0.1583333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,somewhat_intimate,0,cut the corn into smaller pieces to share,1,3.0,0.0,0.5,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,somewhat_intimate,1,one person eats the corn while the other eats the funnel cake and fried cheese,0,2.4,1.2,0.3999999999999999,0.9,0.2,0.15,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,somewhat_intimate,2,go to the cutlery station to get utensils to properly divide the food,1,2.8,0.6,0.4666666666666666,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,somewhat_intimate,3,one person eats the entire skewer of corn,0,0.0,0.0,0.0,0.8,0.33166247903554,0.1333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,max_intimate,0,cut the corn off the cob and divide it between them,0,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,max_intimate,1,go to the cutlery station to get utensils to properly serve and share the food,1,3.0,0.0,0.5,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,max_intimate,2,decide who gets to eat the corn and let the other person eat the funnel cake and fried cheese,0,3.0,0.0,0.5,0.55,0.15,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,max_intimate,3,"eat the funnel cake and fried cheese first, then figure out what to do with the corn",1,2.4,1.2,0.3999999999999999,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,max_formal,0,Cut the corn and divide it between them,0,3.0,0.0,0.5,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,max_formal,1,Go to the cutlery station to get utensils to eat the food together,1,3.0,0.0,0.5,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,high,max_formal,2,One person eats the corn while the other eats the funnel cake and fried cheese,0,2.4,1.2,0.3999999999999999,0.9,0.2,0.15,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,max_formal,3,Decide who gets to eat the entire skewer of corn,0,2.7,0.9,0.45,0.55,0.15,0.0916666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,high,max_formal,4,"Eat the funnel cake and fried cheese together, but not the corn",1,2.4,1.2,0.3999999999999999,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
fair,high_risk_share,low,somewhat_intimate,0,cut the corn into smaller pieces and divide them between two separate plates,0,2.7,0.9,0.45,3.75,0.51234753829798,0.625,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,somewhat_intimate,1,"eat the funnel cake and fried cheese first, then decide on the corn",0,2.4,1.2,0.3999999999999999,0.7,0.2449489742783178,0.1166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
fair,high_risk_share,low,somewhat_intimate,2,"put the food on one plate and eat together, taking turns eating different foods",1,6.0,0.0,1.0,1.65,0.45,0.2749999999999999,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,somewhat_intimate,3,use the cutlery to cut the corn in half and each eat a half,0,3.0,0.0,0.5,2.8,0.33166247903554,0.4666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
fair,high_risk_share,low,somewhat_intimate,4,decide who gets to eat the corn and who gets the other food,0,3.0,0.0,0.5,0.7,0.458257569495584,0.1166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,somewhat_intimate,0,Declan and Eric each try a little of both dips with both kinds of chips,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,somewhat_intimate,1,"Declan tries one dip and one kind of chip, while Eric tries the other dip and the other kind of chip",0,0.0,0.0,0.0,1.9,0.1999999999999999,0.3166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,somewhat_intimate,2,"One person tries all the dips and chips, and then reports back to the other",0,3.0,0.0,0.5,1.2,0.4,0.1999999999999999,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,somewhat_intimate,3,Declan and Eric take turns trying the different combinations of dips and chips,1,3.0,0.0,0.5,2.3,0.4,0.3833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,max_formal,0,Declan tries a chip with each dip and Eric does the same,0,0.0,0.0,0.0,1.9,0.1999999999999999,0.3166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,max_formal,1,They both taste the dips and chips together to decide the best combination,1,3.3,0.9,0.5499999999999999,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,max_formal,2,Declan tastes the dips and chips and reports back to Eric,0,3.0,0.0,0.5,1.2,0.4,0.1999999999999999,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,max_formal,3,Eric prepares a sample plate with both dips and chips for them to share,1,3.0,0.0,0.5,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,somewhat_intimate,0,try the chips and dips together to test the flavors,1,3.3,0.9,0.5499999999999999,2.98,0.4069397989875161,0.4966666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,somewhat_intimate,1,Declan tries the chips and dips alone to test the flavors,0,0.0,0.0,0.0,1.98,0.4069397989875161,0.3299999999999999,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,somewhat_intimate,2,Eric tries the chips and dips alone to test the flavors,0,0.0,0.0,0.0,1.98,0.4069397989875161,0.3299999999999999,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,somewhat_intimate,3,"they serve a small portion to themselves to test the flavors, but separately",0,0.0,0.0,0.0,3.1,0.4898979485566356,0.5166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,neither,0,Declan and Eric taste the dips and chips together to ensure everything is good to serve,1,3.3,0.9,0.5499999999999999,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,neither,1,Declan tastes the dips and chips alone to check the flavors,0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,neither,2,Eric tastes the dips and chips alone to check the flavors,0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,neither,3,"They take turns tasting the dips and chips, discussing their opinions",1,3.0,0.0,0.5,2.3,0.4,0.3833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,max_intimate,0,Declan tries a chip with each dip and Eric does the same,0,0.0,0.0,0.0,1.9,0.1999999999999999,0.3166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,max_intimate,1,They take a break to taste test the chips and dips together,1,3.3,0.9,0.5499999999999999,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,max_intimate,2,Declan tastes the dips and reports back to Eric,0,3.0,0.0,0.5,1.2,0.4,0.1999999999999999,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,max_intimate,3,Eric and Declan prepare a small test plate to share and taste the snacks together,1,3.3,0.9,0.5499999999999999,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,max_intimate,0,Try the chips and dips together before the party to test the flavors,1,3.3,0.9,0.5499999999999999,3.78,0.530659966456864,0.6299999999999999,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,max_intimate,1,Declan tries the chips and dips alone before the party to test the flavors,0,0.0,0.0,0.0,2.1,0.4898979485566356,0.35,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,max_intimate,2,Eric tries the chips and dips alone before the party to test the flavors,0,0.0,0.0,0.0,2.1,0.4898979485566356,0.35,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,max_intimate,3,"They set up a few appetizer plates and try the chips and dips together, then put everything away until the party",1,3.3,0.9,0.5499999999999999,5.2700000000000005,0.2368543856465402,0.8783333333333334,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,neither,0,Declan and Eric taste the chips and dips together to ensure they're good,1,3.3,0.9,0.5499999999999999,3.92,0.5344155686354954,0.6533333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,neither,1,Declan tries the chips and dips alone to test them,0,0.0,0.0,0.0,2.22,0.5979966555090421,0.3699999999999999,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,neither,2,Eric tries the chips and dips alone to test them,0,0.0,0.0,0.0,2.22,0.5979966555090421,0.3699999999999999,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,neither,3,They take a break to dig out appetizer plates and assemble a sample platter to try together,1,3.3,0.9,0.5499999999999999,5.76,0.2244994432064364,0.96,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,max_formal,0,"Declan prepares a plate with dips and chips for himself, and Eric does the same separately",0,0.0,0.0,0.0,2.05,0.15,0.3416666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,max_formal,1,They prepare a large shared plate with both dips and chips for everyone at the party to use,1,3.0,0.0,0.5,3.95,0.15,0.6583333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,max_formal,2,Declan prepares a plate and Eric waits for him to finish before making his own,0,0.0,0.0,0.0,2.2,0.2449489742783178,0.3666666666666667,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,max_formal,3,"They decide to taste the dips directly from the containers, without using plates",1,6.0,0.0,1.0,0.1,0.2,0.0166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,max_formal,0,Declan tries a chip with each dip to test the flavors,0,0.0,0.0,0.0,2.48,0.5325410782277739,0.4133333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,max_formal,1,Eric tries a chip with each dip to test the flavors,0,0.0,0.0,0.0,2.48,0.5325410782277739,0.4133333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,max_formal,2,They take a break to retrieve appetizer plates and set up a sample platter with both dips and chips to try together,1,3.3,0.9,0.5499999999999999,5.7700000000000005,0.2282542442102665,0.9616666666666668,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,max_formal,3,"Declan and Eric decide to sample a few of the chips and dips together, using whatever is handy as a makeshift plate",1,3.3,0.9,0.5499999999999999,3.15,0.45,0.5249999999999999,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,max_formal,0,use one large plate to serve both dips and let each person take turns trying,1,3.3,0.9,0.5499999999999999,3.08,0.3310589071449369,0.5133333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,max_formal,1,let one person try both dips first and then switch,0,3.0,0.0,0.5,3.11,0.3534119409414458,0.5183333333333333,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,high,max_formal,2,don't try the dips at all and just put them out for the party guests,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,low_risk_share,high,max_formal,3,take turns trying each dip on a single chip,1,3.3,0.9,0.5499999999999999,2.85,0.3324154027718932,0.475,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,somewhat_intimate,0,share one plate with both dips and take turns tasting,1,3.3,0.9,0.5499999999999999,1.9,0.1999999999999999,0.3166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,somewhat_intimate,1,only make one plate with both dips and let one person taste first,0,3.0,0.0,0.5,1.9,0.1999999999999999,0.3166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,somewhat_intimate,2,not taste the dips at all and just put them out for guests,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,low_risk_share,low,somewhat_intimate,3,make a plate for one person with both dips and have the other person make their own later,0,0.0,0.0,0.0,2.05,0.15,0.3416666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,high,max_intimate,0,use one large plate to serve both dips and chips,1,3.0,0.0,0.5,4.25,0.2837252191822221,0.7083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,max_intimate,1,only prepare one dip to try with chips,0,0.0,0.0,0.0,2.6,0.5385164807134505,0.4333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,high,max_intimate,2,take turns trying each dip with chips from a single plate,1,3.3,0.9,0.5499999999999999,3.46,0.5238320341483518,0.5766666666666667,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,max_intimate,3,decide on one type of chip to try with both dips,0,0.0,0.0,0.0,2.6,0.5385164807134505,0.4333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,max_intimate,0,use one plate and take turns tasting dips and chips,0,3.3,0.9,0.5499999999999999,1.95,0.15,0.3249999999999999,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,max_intimate,1,prepare a large communal plate with both dips and chips for sharing,1,3.0,0.0,0.5,3.9,0.1999999999999999,0.6499999999999999,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,max_intimate,2,"let one person prepare and taste alone, while the other waits or does something else",0,0.0,0.0,0.0,1.5,0.4472135954999579,0.25,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,max_intimate,3,"divide dips and assign one type to each person, with no overlap",0,0.0,0.0,0.0,1.5,0.4472135954999579,0.25,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,neither,0,try the dips together from one plate,1,3.3,0.9,0.5499999999999999,1.9,0.1999999999999999,0.3166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,neither,1,only one person tries the dips,0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,neither,2,divide the dips so each person only tries one kind,0,0.0,0.0,0.0,1.5,0.4472135954999579,0.25,3.0,0.0,0.5,10,10,10,0,0,0
dip,low_risk_share,low,neither,3,"don't try the dips at all, just serve them to the party guests",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,high_risk_share,low,neither,0,Declan and Eric each take a separate chip and dip it in the dip of their choice,0,0.0,0.0,0.0,1.05,0.15,0.175,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,neither,1,Declan prepares two plates with a variety of chips and dips for them to share,1,3.0,0.0,0.5,2.9,0.1999999999999999,0.4833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
