scenario_label,observed_action,desire_condition,effort_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
cooking,low_risk_share,low,low,3,Serina still serves herself a small portion to be polite and they eat together,1,1.35,1.36106575888162,0.225,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,8,10,0,2,0
cooking,low_risk_share,low,high,3,Serina still serves herself a small portion to be polite and they eat together,1,1.35,1.36106575888162,0.225,2.95,0.35000000000000003,0.4916666666666667,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,high,low,0,Liana and Serina eat the pasta together in the living room while watching TV,1,4.8,1.469693845669907,0.7999999999999999,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,8,10,0,2,0
cooking,no_share,high,high,0,Liana and Serina eat the pasta together in the living room while watching TV,1,4.8,1.469693845669907,0.7999999999999999,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,high,low,1,Serina eats the pasta and Liana eats the boxed salad,0,0.0,0.0,0.0,1.5,0.0,0.25,3.0,0.0,0.5,10,8,10,0,2,0
cooking,no_share,high,high,1,Serina eats the pasta and Liana eats the boxed salad,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
cooking,no_share,high,low,2,They put the pasta in the fridge for later and both eat the boxed salad,0,0.0,0.0,0.0,1.75,0.25,0.29166666666666663,0.0,0.0,0.0,10,8,10,0,2,0
cooking,no_share,high,high,2,They put the pasta in the fridge for later and both eat the boxed salad,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
cooking,no_share,high,low,3,Liana and Serina take turns eating the pasta while the other waits,0,3.0,0.0,0.5,2.375,0.6959705453537527,0.3958333333333333,3.0,0.0,0.5,10,8,10,0,2,0
cooking,no_share,high,high,3,Liana and Serina take turns eating the pasta while the other waits,0,3.0,0.0,0.5,2.65,0.8958236433584458,0.44166666666666665,3.0,0.0,0.5,10,10,10,0,0,0
cooking,no_share,high,low,4,They divide the pasta into two portions and both eat it in the living room,1,1.35,1.36106575888162,0.225,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,8,10,0,2,0
cooking,no_share,high,high,4,They divide the pasta into two portions and both eat it in the living room,1,1.35,1.36106575888162,0.225,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,low,low,0,Serina eats the pasta with Liana,1,4.8,1.469693845669907,0.7999999999999999,2.3125,0.24206145913796356,0.38541666666666663,6.0,0.0,1.0,10,8,10,0,2,0
cooking,no_share,low,high,0,Serina eats the pasta with Liana,1,4.8,1.469693845669907,0.7999999999999999,2.95,0.35000000000000003,0.4916666666666667,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,low,low,1,They put the pasta away for another meal,0,0.0,0.0,0.0,1.5625,0.46351240544347894,0.26041666666666663,0.0,0.0,0.0,10,8,10,0,2,0
cooking,no_share,low,high,1,They put the pasta away for another meal,0,0.0,0.0,0.0,1.9,0.19999999999999998,0.31666666666666665,0.0,0.0,0.0,10,10,10,0,0,0
cooking,no_share,low,low,2,Serina and Liana share the pasta and the salad,1,2.25,1.14564392373896,0.375,3.0,0.0,0.5,6.0,0.0,1.0,10,8,10,0,2,0
cooking,no_share,low,high,2,Serina and Liana share the pasta and the salad,1,2.25,1.14564392373896,0.375,3.45,0.15,0.575,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,low,low,3,Liana doesn't eat the pasta and they both have the salad,0,0.0,0.0,0.0,1.25,0.25,0.20833333333333331,0.0,0.0,0.0,10,8,10,0,2,0
cooking,no_share,low,high,3,Liana doesn't eat the pasta and they both have the salad,0,0.0,0.0,0.0,0.6,0.4898979485566356,0.09999999999999999,0.0,0.0,0.0,10,10,10,0,0,0
cooking,high_risk_share,high,low,0,Serve the pasta into individual plates and eat in the living room,0,1.35,1.36106575888162,0.225,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,8,10,0,2,0
cooking,high_risk_share,high,high,0,Serve the pasta into individual plates and eat in the living room,0,1.35,1.36106575888162,0.225,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,high,low,1,Eat in the kitchen before moving to the living room,0,1.35,1.36106575888162,0.225,1.6875,0.24206145913796356,0.28125,6.0,0.0,1.0,10,8,10,0,2,0
cooking,high_risk_share,high,high,1,Eat in the kitchen before moving to the living room,0,1.35,1.36106575888162,0.225,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,high,low,2,Take turns eating from the pot in the kitchen,0,6.0,0.0,1.0,1.8125,0.6584783595532961,0.3020833333333333,3.3,0.9,0.5499999999999999,10,8,10,0,2,0
cooking,high_risk_share,high,high,2,Take turns eating from the pot in the kitchen,0,6.0,0.0,1.0,2.3,0.45825756949558405,0.3833333333333333,3.3,0.9,0.5499999999999999,10,10,10,0,0,0
cooking,high_risk_share,high,low,3,Put the pasta in a serving dish and pass it back and forth,1,3.0,0.0,0.5,3.125,0.21650635094610965,0.5208333333333333,6.0,0.0,1.0,10,8,10,0,2,0
cooking,high_risk_share,high,high,3,Put the pasta in a serving dish and pass it back and forth,1,3.0,0.0,0.5,3.25,0.4031128874149275,0.5416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,high,low,4,Decide to wait until they are in the living room to serve and eat the pasta from separate plates,0,1.35,1.36106575888162,0.225,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,8,10,0,2,0
cooking,high_risk_share,high,high,4,Decide to wait until they are in the living room to serve and eat the pasta from separate plates,0,1.35,1.36106575888162,0.225,3.75,0.25,0.625,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,high,low,0,eat directly from the pot,1,6.0,0.0,1.0,1.0625,1.1301963325015703,0.17708333333333331,6.0,0.0,1.0,10,8,10,0,2,0
cooking,low_risk_share,high,high,0,eat directly from the pot,1,6.0,0.0,1.0,1.6,0.48989794855663565,0.26666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,high,low,1,let one person eat first while the other waits,0,0.0,0.0,0.0,1.5,0.6614378277661477,0.25,3.0,0.0,0.5,10,8,10,0,2,0
cooking,low_risk_share,high,high,1,let one person eat first while the other waits,0,0.0,0.0,0.0,1.65,0.8381527307120105,0.27499999999999997,3.0,0.0,0.5,10,10,10,0,0,0
cooking,low_risk_share,high,low,2,put the pasta on a large platter and eat from it together in the living room,1,6.0,0.0,1.0,3.0625,0.16535945694153692,0.5104166666666666,6.0,0.0,1.0,10,8,10,0,2,0
cooking,low_risk_share,high,high,2,put the pasta on a large platter and eat from it together in the living room,1,6.0,0.0,1.0,3.45,0.35000000000000003,0.575,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,high,low,3,decide to skip dinner and just watch TV,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,10,0,2,0
cooking,low_risk_share,high,high,3,decide to skip dinner and just watch TV,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,no_share,low,low,0,Declan tries the chips and dips alone before the party,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,high,0,Declan tries the chips and dips alone before the party,0,0.0,0.0,0.0,4.5,0.0,0.75,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,low,1,Eric tries the chips and dips alone before the party,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,high,1,Eric tries the chips and dips alone before the party,0,0.0,0.0,0.0,4.5,0.0,0.75,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,low,low,2,Both Declan and Eric try the chips and dips together before the party,1,2.7,0.9,0.45,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,low,high,2,Both Declan and Eric try the chips and dips together before the party,1,2.7,0.9,0.45,4.5,0.0,0.75,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,low,0,take turns trying the dips with chips from a single plate,0,3.2,0.39999999999999997,0.5333333333333333,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,high,0,take turns trying the dips with chips from a single plate,0,3.2,0.39999999999999997,0.5333333333333333,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,low,1,divide the dips and chips evenly between them and eat separately,0,0.0,0.0,0.0,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,high,1,divide the dips and chips evenly between them and eat separately,0,0.0,0.0,0.0,4.45,0.15,0.7416666666666667,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,low,2,"share a single plate of dips and chips, taking turns picking up chips",1,5.9,0.3,0.9833333333333334,1.25,0.25,0.20833333333333331,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,high,high,2,"share a single plate of dips and chips, taking turns picking up chips",1,5.9,0.3,0.9833333333333334,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,low,0,try the dips with chips together from one plate,1,6.0,0.0,1.0,0.95,0.15,0.15833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,high,0,try the dips with chips together from one plate,1,6.0,0.0,1.0,1.9,0.3,0.31666666666666665,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,low,1,"Declan tries the dips with chips from one plate, Eric tries from the other",0,0.0,0.0,0.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,high,1,"Declan tries the dips with chips from one plate, Eric tries from the other",0,0.0,0.0,0.0,4.5,0.0,0.75,6.0,0.0,1.0,10,10,10,0,0,0
dip,low_risk_share,low,low,2,they don't try the dips with chips at all before serving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,low_risk_share,low,high,2,they don't try the dips with chips at all before serving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
dip,no_share,high,low,0,"Declan tries one kind of chip with one kind of dip, while Eric tries a different combination",0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,high,0,"Declan tries one kind of chip with one kind of dip, while Eric tries a different combination",0,0.0,0.0,0.0,4.45,0.15,0.7416666666666667,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,low,1,They take turns trying each kind of chip with each kind of dip,1,3.2,0.39999999999999997,0.5333333333333333,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,high,1,They take turns trying each kind of chip with each kind of dip,1,3.2,0.39999999999999997,0.5333333333333333,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,low,2,"Declan and Eric each try all the combinations together, discussing their opinions",1,3.3,0.6403124237432849,0.5499999999999999,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,high,2,"Declan and Eric each try all the combinations together, discussing their opinions",1,3.3,0.6403124237432849,0.5499999999999999,4.95,0.15,0.825,6.0,0.0,1.0,10,10,10,0,0,0
dip,no_share,high,low,3,"One person tries all the combinations, then reports back to the other",0,3.0,0.0,0.5,2.5,0.0,0.41666666666666663,3.0,0.0,0.5,10,10,10,0,0,0
dip,no_share,high,high,3,"One person tries all the combinations, then reports back to the other",0,3.0,0.0,0.5,4.5,0.0,0.75,3.0,0.0,0.5,10,10,10,0,0,0
dip,high_risk_share,low,low,0,use separate chips for each dip,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,high,0,use separate chips for each dip,0,0.0,0.0,0.0,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,low,1,take turns trying one kind of chip with one kind of dip,1,3.2,0.39999999999999997,0.5333333333333333,2.45,0.15,0.4083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,high,1,take turns trying one kind of chip with one kind of dip,1,3.2,0.39999999999999997,0.5333333333333333,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,low,2,divide the dips and assign one to each person,0,0.0,0.0,0.0,1.85,0.22912878474779202,0.30833333333333335,3.0,0.0,0.5,10,10,10,0,0,0
dip,high_risk_share,low,high,2,divide the dips and assign one to each person,0,0.0,0.0,0.0,3.95,0.15,0.6583333333333333,3.0,0.0,0.5,10,10,10,0,0,0
dip,high_risk_share,low,low,3,"try one kind of chip with both dips, then switch",1,2.7,0.9,0.45,2.25,0.25,0.375,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,low,high,3,"try one kind of chip with both dips, then switch",1,2.7,0.9,0.45,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,low,0,use separate chips for each person,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,high,0,use separate chips for each person,0,0.0,0.0,0.0,3.55,0.15,0.5916666666666666,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,low,1,take turns trying one kind of chip with one kind of dip,0,3.2,0.39999999999999997,0.5333333333333333,2.45,0.15,0.4083333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,high,1,take turns trying one kind of chip with one kind of dip,0,3.2,0.39999999999999997,0.5333333333333333,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,low,2,divide each kind of chip and dip between them,1,0.0,0.0,0.0,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,high,2,divide each kind of chip and dip between them,1,0.0,0.0,0.0,4.9,0.2,0.8166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,low,3,prepare a few chips with each dip for a joint tasting,1,3.0,0.0,0.5,3.5,0.0,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
dip,high_risk_share,high,high,3,prepare a few chips with each dip for a joint tasting,1,3.0,0.0,0.5,5.4,0.2,0.9,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,high,low,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,high,high,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,high,low,1,They look for another gas station to buy more coffee,1,0.0,0.0,0.0,4.9,0.3,0.8166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,high,high,1,They look for another gas station to buy more coffee,1,0.0,0.0,0.0,5.05,0.15,0.8416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,high,low,2,They share the one cup of coffee,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,high,high,2,They share the one cup of coffee,1,6.0,0.0,1.0,1.35,0.45,0.225,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,low,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,low,high,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,low,low,1,They look for another coffee machine to fill a second cup,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,high,1,They look for another coffee machine to fill a second cup,1,0.0,0.0,0.0,4.2,0.39999999999999997,0.7,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,low,2,They share the single cup of coffee,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,high,2,They share the single cup of coffee,1,6.0,0.0,1.0,1.35,0.45,0.225,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,low,low,3,They leave the gas station without either of them drinking the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,low,high,3,They leave the gas station without either of them drinking the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,low_risk_share,low,low,0,Danielle drinks the full cup of coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,low,high,0,Danielle drinks the full cup of coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,low,low,1,Katherine drinks the full cup of coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,low,high,1,Katherine drinks the full cup of coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,low,low,2,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,low,high,2,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,low,low,3,They buy another coffee from a different machine or store,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,low,high,3,They buy another coffee from a different machine or store,0,0.0,0.0,0.0,4.1,0.3,0.6833333333333332,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,high,low,0,Danielle drinks the entire cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,high,high,0,Danielle drinks the entire cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,high,low,1,Katherine drinks the entire cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,high,high,1,Katherine drinks the entire cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,high,low,2,They look for another gas station or store to buy more coffee,1,0.0,0.0,0.0,4.9,0.3,0.8166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,high,high,2,They look for another gas station or store to buy more coffee,1,0.0,0.0,0.0,5.05,0.15,0.8416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,high,low,3,They decide to drive without coffee and try to stay awake on their own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,high,high,3,They decide to drive without coffee and try to stay awake on their own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,low,low,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,low,high,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,low,low,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,low,high,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,low,low,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,low,high,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,low,low,3,They look for another gas station or coffee shop to buy more coffee,1,0.0,0.0,0.0,4.9,0.3,0.8166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,low,high,3,They look for another gas station or coffee shop to buy more coffee,1,0.0,0.0,0.0,5.05,0.15,0.8416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,high,low,0,Danielle drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,high,high,0,Danielle drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,high,low,1,Katherine drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,high,high,1,Katherine drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,high,low,2,They look for another coffee machine or a different gas station to buy coffee,1,0.0,0.0,0.0,4.9,0.3,0.8166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,high,high,2,They look for another coffee machine or a different gas station to buy coffee,1,0.0,0.0,0.0,4.9,0.3,0.8166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,high,low,3,They decide to drive without coffee and try to stay awake on their own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,low_risk_share,high,high,3,They decide to drive without coffee and try to stay awake on their own,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,low,low,0,Elena asks Todd if she can try a sip of his pumpkin spice martini,1,2.1,1.374772708486752,0.35,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,low,high,0,Elena asks Todd if she can try a sip of his pumpkin spice martini,1,2.1,1.374772708486752,0.35,0.3,0.24494897427831783,0.049999999999999996,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,low,low,1,Todd offers Elena a taste of his drink and she accepts,1,4.6,0.9165151389911681,0.7666666666666666,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,low,high,1,Todd offers Elena a taste of his drink and she accepts,1,4.6,0.9165151389911681,0.7666666666666666,0.3,0.24494897427831783,0.049999999999999996,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,low,low,2,They decide to order a few different drinks to share and try together,1,5.3,0.45825756949558405,0.8833333333333333,3.9,0.3,0.6499999999999999,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,low,high,2,They decide to order a few different drinks to share and try together,1,5.3,0.45825756949558405,0.8833333333333333,4.6,0.4898979485566356,0.7666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,low,low,3,Elena decides she doesn't want her drink after all and gives it to Todd,0,3.7,0.45825756949558405,0.6166666666666667,1.0,0.0,0.16666666666666666,2.1,1.374772708486752,0.35,10,10,10,0,0,0
gala,no_share,low,high,3,Elena decides she doesn't want her drink after all and gives it to Todd,0,3.7,0.45825756949558405,0.6166666666666667,1.0,0.0,0.16666666666666666,2.1,1.374772708486752,0.35,10,10,10,0,0,0
gala,low_risk_share,low,low,0,Elena and Todd decide not to try each other's drinks at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,low,high,0,Elena and Todd decide not to try each other's drinks at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,low,low,1,They ask the bartender to split each of their drinks into two smaller glasses to share,1,3.7,0.45825756949558405,0.6166666666666667,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,low,high,1,They ask the bartender to split each of their drinks into two smaller glasses to share,1,3.7,0.45825756949558405,0.6166666666666667,5.1,0.19999999999999998,0.8499999999999999,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,low,low,2,"One person hands their drink to the other to try, then gets it back",1,5.3,0.45825756949558405,0.8833333333333333,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,low_risk_share,low,high,2,"One person hands their drink to the other to try, then gets it back",1,5.3,0.45825756949558405,0.8833333333333333,1.1,0.19999999999999998,0.18333333333333335,3.0,0.0,0.5,10,10,10,0,0,0
gala,low_risk_share,low,low,3,They pour a small amount of each drink into a new glass to create a shared sample,1,3.7,0.45825756949558405,0.6166666666666667,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,low,high,3,They pour a small amount of each drink into a new glass to create a shared sample,1,3.7,0.45825756949558405,0.6166666666666667,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,low,0,Elena and Todd exchange drinks for a sip,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,5.7,0.9,0.95,10,10,10,0,0,0
gala,no_share,high,high,0,Elena and Todd exchange drinks for a sip,1,6.0,0.0,1.0,1.2,0.4,0.19999999999999998,5.7,0.9,0.95,10,10,10,0,0,0
gala,no_share,high,low,1,They pour a small amount of each drink into a new glass to share,1,3.7,0.45825756949558405,0.6166666666666667,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,high,1,They pour a small amount of each drink into a new glass to share,1,3.7,0.45825756949558405,0.6166666666666667,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,low,2,One person drinks the other's drink while the other watches,0,5.8,0.39999999999999997,0.9666666666666666,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,high,high,2,One person drinks the other's drink while the other watches,0,5.8,0.39999999999999997,0.9666666666666666,0.4,0.48989794855663565,0.06666666666666667,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,high,low,3,They decide to order another round of the opposite drinks to try,0,2.4,1.2,0.39999999999999997,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,high,high,3,They decide to order another round of the opposite drinks to try,0,2.4,1.2,0.39999999999999997,4.6,0.4898979485566356,0.7666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,high,low,0,Elena and Todd pour a small amount of each other's drink into their own glasses to taste,1,5.3,0.45825756949558405,0.8833333333333333,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,high,high,0,Elena and Todd pour a small amount of each other's drink into their own glasses to taste,1,5.3,0.45825756949558405,0.8833333333333333,2.4,0.48989794855663565,0.39999999999999997,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,high,low,1,They decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
