subject_id,scenario_label,stimulus_index,action_condition,desire,effort,stage,intimacy_rating
7b6a11e5-4af2-56ba-8d65-4d42caedd447,cooking,15,no_share,low,low,prior,0.61
7b6a11e5-4af2-56ba-8d65-4d42caedd447,dip,0,no_share,low,low,posterior,0.5
7b6a11e5-4af2-56ba-8d65-4d42caedd447,dip,0,no_share,low,low,prior,0.71
7b6a11e5-4af2-56ba-8d65-4d42caedd447,drinks,8,no_share,high,high,posterior,0.34
7b6a11e5-4af2-56ba-8d65-4d42caedd447,drinks,8,no_share,high,high,prior,0.42
7b6a11e5-4af2-56ba-8d65-4d42caedd447,driving,10,low_risk_share,high,low,posterior,0.57
7b6a11e5-4af2-56ba-8d65-4d42caedd447,driving,10,low_risk_share,high,low,prior,0.4
7b6a11e5-4af2-56ba-8d65-4d42caedd447,fair,11,low_risk_share,low,high,posterior,0.63
7b6a11e5-4af2-56ba-8d65-4d42caedd447,fair,11,low_risk_share,low,high,prior,0.64
7b6a11e5-4af2-56ba-8d65-4d42caedd447,gala,6,no_share,high,low,posterior,0.34
7b6a11e5-4af2-56ba-8d65-4d42caedd447,gala,6,no_share,high,low,prior,0.65
7b6a11e5-4af2-56ba-8d65-4d42caedd447,hike,1,no_share,high,high,posterior,0.29
7b6a11e5-4af2-56ba-8d65-4d42caedd447,hike,1,no_share,high,high,prior,0.58
7b6a11e5-4af2-56ba-8d65-4d42caedd447,oysters,4,low_risk_share,low,low,posterior,0.38
7b6a11e5-4af2-56ba-8d65-4d42caedd447,oysters,4,low_risk_share,low,low,prior,0.5
7b6a11e5-4af2-56ba-8d65-4d42caedd447,social,3,low_risk_share,high,high,posterior,0.44
7b6a11e5-4af2-56ba-8d65-4d42caedd447,social,3,low_risk_share,high,high,prior,0.5
7b6a11e5-4af2-56ba-8d65-4d42caedd447,soup,14,high_risk_share,low,high,posterior,0.88
7b6a11e5-4af2-56ba-8d65-4d42caedd447,soup,14,high_risk_share,low,high,prior,0.39
7b6a11e5-4af2-56ba-8d65-4d42caedd447,takeout,2,high_risk_share,low,low,posterior,0.75
7b6a11e5-4af2-56ba-8d65-4d42caedd447,takeout,2,high_risk_share,low,low,prior,0.44
7b6a11e5-4af2-56ba-8d65-4d42caedd447,wedding,5,high_risk_share,high,high,posterior,0.79
7b6a11e5-4af2-56ba-8d65-4d42caedd447,wedding,5,high_risk_share,high,high,prior,0.59
7db54320-e271-52c7-b759-229276f83523,apples,11,high_risk_share,low,high,posterior,0.94
7db54320-e271-52c7-b759-229276f83523,apples,11,high_risk_share,low,high,prior,0.66
7db54320-e271-52c7-b759-229276f83523,basketball,14,low_risk_share,high,low,posterior,0.77
7db54320-e271-52c7-b759-229276f83523,basketball,14,low_risk_share,high,low,prior,0.63
7db54320-e271-52c7-b759-229276f83523,birthday,1,no_share,low,low,posterior,0.04
7db54320-e271-52c7-b759-229276f83523,birthday,1,no_share,low,low,prior,0.75
7db54320-e271-52c7-b759-229276f83523,brunch,15,low_risk_share,high,high,posterior,0.73
7db54320-e271-52c7-b759-229276f83523,brunch,15,low_risk_share,high,high,prior,0.65
7db54320-e271-52c7-b759-229276f83523,cooking,2,high_risk_share,high,low,posterior,1.0
7db54320-e271-52c7-b759-229276f83523,cooking,2,high_risk_share,high,low,prior,0.81
7db54320-e271-52c7-b759-229276f83523,dip,8,no_share,high,low,posterior,0.58
7db54320-e271-52c7-b759-229276f83523,dip,8,no_share,high,low,prior,0.77
7db54320-e271-52c7-b759-229276f83523,drinks,6,no_share,high,low,posterior,0.09
7db54320-e271-52c7-b759-229276f83523,drinks,6,no_share,high,low,prior,0.5
7db54320-e271-52c7-b759-229276f83523,driving,3,high_risk_share,low,low,posterior,0.98
7db54320-e271-52c7-b759-229276f83523,driving,3,high_risk_share,low,low,prior,0.76
7db54320-e271-52c7-b759-229276f83523,fair,4,no_share,high,high,posterior,0.5
7db54320-e271-52c7-b759-229276f83523,fair,4,no_share,high,high,prior,0.8
7db54320-e271-52c7-b759-229276f83523,gala,12,no_share,low,high,posterior,0.28
7db54320-e271-52c7-b759-229276f83523,gala,12,no_share,low,high,prior,0.69
7db54320-e271-52c7-b759-229276f83523,hike,7,low_risk_share,low,high,posterior,0.82
7db54320-e271-52c7-b759-229276f83523,hike,7,low_risk_share,low,high,prior,0.69
7db54320-e271-52c7-b759-229276f83523,oysters,9,high_risk_share,low,high,posterior,1.0
7db54320-e271-52c7-b759-229276f83523,oysters,9,high_risk_share,low,high,prior,0.6
7db54320-e271-52c7-b759-229276f83523,social,13,high_risk_share,high,high,posterior,0.97
7db54320-e271-52c7-b759-229276f83523,social,13,high_risk_share,high,high,prior,0.5
7db54320-e271-52c7-b759-229276f83523,soup,0,high_risk_share,high,low,posterior,0.96
7db54320-e271-52c7-b759-229276f83523,soup,0,high_risk_share,high,low,prior,0.78
7db54320-e271-52c7-b759-229276f83523,takeout,10,low_risk_share,low,high,posterior,0.25
7db54320-e271-52c7-b759-229276f83523,takeout,10,low_risk_share,low,high,prior,0.51
7db54320-e271-52c7-b759-229276f83523,wedding,5,low_risk_share,low,low,posterior,0.77
7db54320-e271-52c7-b759-229276f83523,wedding,5,low_risk_share,low,low,prior,0.13
7e24cee6-c3ae-59a1-8030-391811c67bf3,apples,2,high_risk_share,low,low,posterior,1.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,apples,2,high_risk_share,low,low,prior,0.88
7e24cee6-c3ae-59a1-8030-391811c67bf3,basketball,14,low_risk_share,low,low,posterior,0.5
7e24cee6-c3ae-59a1-8030-391811c67bf3,basketball,14,low_risk_share,low,low,prior,0.27
7e24cee6-c3ae-59a1-8030-391811c67bf3,birthday,13,no_share,low,low,posterior,0.05
7e24cee6-c3ae-59a1-8030-391811c67bf3,birthday,13,no_share,low,low,prior,0.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,brunch,10,high_risk_share,high,low,posterior,0.51
7e24cee6-c3ae-59a1-8030-391811c67bf3,brunch,10,high_risk_share,high,low,prior,0.23
7e24cee6-c3ae-59a1-8030-391811c67bf3,cooking,0,high_risk_share,high,low,posterior,0.66
7e24cee6-c3ae-59a1-8030-391811c67bf3,cooking,0,high_risk_share,high,low,prior,0.21
7e24cee6-c3ae-59a1-8030-391811c67bf3,dip,4,high_risk_share,low,high,posterior,0.58
7e24cee6-c3ae-59a1-8030-391811c67bf3,dip,4,high_risk_share,low,high,prior,0.18
7e24cee6-c3ae-59a1-8030-391811c67bf3,drinks,15,no_share,high,high,posterior,0.05
7e24cee6-c3ae-59a1-8030-391811c67bf3,drinks,15,no_share,high,high,prior,0.1
7e24cee6-c3ae-59a1-8030-391811c67bf3,driving,1,low_risk_share,low,high,posterior,0.15
7e24cee6-c3ae-59a1-8030-391811c67bf3,driving,1,low_risk_share,low,high,prior,0.66
7e24cee6-c3ae-59a1-8030-391811c67bf3,fair,5,low_risk_share,low,high,posterior,0.04
7e24cee6-c3ae-59a1-8030-391811c67bf3,fair,5,low_risk_share,low,high,prior,0.73
7e24cee6-c3ae-59a1-8030-391811c67bf3,gala,6,no_share,high,low,posterior,0.25
7e24cee6-c3ae-59a1-8030-391811c67bf3,gala,6,no_share,high,low,prior,1.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,hike,11,low_risk_share,high,low,posterior,0.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,hike,11,low_risk_share,high,low,prior,0.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,oysters,3,low_risk_share,high,high,posterior,0.03
7e24cee6-c3ae-59a1-8030-391811c67bf3,oysters,3,low_risk_share,high,high,prior,0.89
7e24cee6-c3ae-59a1-8030-391811c67bf3,social,8,no_share,high,low,posterior,0.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,social,8,no_share,high,low,prior,0.27
7e24cee6-c3ae-59a1-8030-391811c67bf3,soup,12,high_risk_share,low,high,posterior,1.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,soup,12,high_risk_share,low,high,prior,0.02
7e24cee6-c3ae-59a1-8030-391811c67bf3,takeout,7,high_risk_share,high,high,posterior,0.73
7e24cee6-c3ae-59a1-8030-391811c67bf3,takeout,7,high_risk_share,high,high,prior,0.22
7e24cee6-c3ae-59a1-8030-391811c67bf3,wedding,9,no_share,low,high,posterior,0.0
7e24cee6-c3ae-59a1-8030-391811c67bf3,wedding,9,no_share,low,high,prior,0.0
7f650648-bb82-5ce1-a2b1-c1063e9a4715,apples,12,no_share,high,low,posterior,0.5
7f650648-bb82-5ce1-a2b1-c1063e9a4715,apples,12,no_share,high,low,prior,0.7
7f650648-bb82-5ce1-a2b1-c1063e9a4715,basketball,1,high_risk_share,low,high,posterior,1.0
7f650648-bb82-5ce1-a2b1-c1063e9a4715,basketball,1,high_risk_share,low,high,prior,0.65
7f650648-bb82-5ce1-a2b1-c1063e9a4715,birthday,9,low_risk_share,low,high,posterior,0.25
7f650648-bb82-5ce1-a2b1-c1063e9a4715,birthday,9,low_risk_share,low,high,prior,0.63
7f650648-bb82-5ce1-a2b1-c1063e9a4715,brunch,2,no_share,low,low,posterior,0.38
7f650648-bb82-5ce1-a2b1-c1063e9a4715,brunch,2,no_share,low,low,prior,0.41
7f650648-bb82-5ce1-a2b1-c1063e9a4715,cooking,4,no_share,low,high,posterior,0.75
7f650648-bb82-5ce1-a2b1-c1063e9a4715,cooking,4,no_share,low,high,prior,0.72
7f650648-bb82-5ce1-a2b1-c1063e9a4715,dip,3,low_risk_share,high,high,posterior,0.4
7f650648-bb82-5ce1-a2b1-c1063e9a4715,dip,3,low_risk_share,high,high,prior,0.23
7f650648-bb82-5ce1-a2b1-c1063e9a4715,drinks,6,high_risk_share,high,low,posterior,1.0
7f650648-bb82-5ce1-a2b1-c1063e9a4715,drinks,6,high_risk_share,high,low,prior,0.57
7f650648-bb82-5ce1-a2b1-c1063e9a4715,driving,11,low_risk_share,high,low,posterior,0.61
7f650648-bb82-5ce1-a2b1-c1063e9a4715,driving,11,low_risk_share,high,low,prior,0.68
7f650648-bb82-5ce1-a2b1-c1063e9a4715,fair,10,high_risk_share,high,high,posterior,1.0
7f650648-bb82-5ce1-a2b1-c1063e9a4715,fair,10,high_risk_share,high,high,prior,0.73
7f650648-bb82-5ce1-a2b1-c1063e9a4715,gala,7,low_risk_share,low,low,posterior,0.5
7f650648-bb82-5ce1-a2b1-c1063e9a4715,gala,7,low_risk_share,low,low,prior,0.19
7f650648-bb82-5ce1-a2b1-c1063e9a4715,hike,8,no_share,low,high,posterior,0.5
7f650648-bb82-5ce1-a2b1-c1063e9a4715,hike,8,no_share,low,high,prior,0.5
7f650648-bb82-5ce1-a2b1-c1063e9a4715,oysters,5,high_risk_share,high,high,posterior,1.0
7f650648-bb82-5ce1-a2b1-c1063e9a4715,oysters,5,high_risk_share,high,high,prior,0.65
7f650648-bb82-5ce1-a2b1-c1063e9a4715,social,15,low_risk_share,low,low,posterior,0.71
7f650648-bb82-5ce1-a2b1-c1063e9a4715,social,15,low_risk_share,low,low,prior,0.5
7f650648-bb82-5ce1-a2b1-c1063e9a4715,soup,13,low_risk_share,high,low,posterior,0.33
7f650648-bb82-5ce1-a2b1-c1063e9a4715,soup,13,low_risk_share,high,low,prior,0.7
7f650648-bb82-5ce1-a2b1-c1063e9a4715,takeout,14,high_risk_share,low,low,posterior,1.0
7f650648-bb82-5ce1-a2b1-c1063e9a4715,takeout,14,high_risk_share,low,low,prior,0.63
7f650648-bb82-5ce1-a2b1-c1063e9a4715,wedding,0,no_share,high,high,posterior,0.28
7f650648-bb82-5ce1-a2b1-c1063e9a4715,wedding,0,no_share,high,high,prior,0.79
7f98e7e2-b90a-5555-9044-7c3757bc8c48,apples,2,no_share,high,low,posterior,0.57
7f98e7e2-b90a-5555-9044-7c3757bc8c48,apples,2,no_share,high,low,prior,0.72
7f98e7e2-b90a-5555-9044-7c3757bc8c48,basketball,4,low_risk_share,low,low,posterior,0.41
7f98e7e2-b90a-5555-9044-7c3757bc8c48,basketball,4,low_risk_share,low,low,prior,0.6
7f98e7e2-b90a-5555-9044-7c3757bc8c48,birthday,0,no_share,low,low,posterior,0.15
7f98e7e2-b90a-5555-9044-7c3757bc8c48,birthday,0,no_share,low,low,prior,0.17
7f98e7e2-b90a-5555-9044-7c3757bc8c48,brunch,8,no_share,high,high,posterior,0.57
7f98e7e2-b90a-5555-9044-7c3757bc8c48,brunch,8,no_share,high,high,prior,0.55
7f98e7e2-b90a-5555-9044-7c3757bc8c48,cooking,7,no_share,low,high,posterior,0.59
7f98e7e2-b90a-5555-9044-7c3757bc8c48,cooking,7,no_share,low,high,prior,0.59
7f98e7e2-b90a-5555-9044-7c3757bc8c48,dip,10,high_risk_share,low,high,posterior,0.74
7f98e7e2-b90a-5555-9044-7c3757bc8c48,dip,10,high_risk_share,low,high,prior,0.58
7f98e7e2-b90a-5555-9044-7c3757bc8c48,drinks,5,high_risk_share,high,high,posterior,0.89
7f98e7e2-b90a-5555-9044-7c3757bc8c48,drinks,5,high_risk_share,high,high,prior,0.1
7f98e7e2-b90a-5555-9044-7c3757bc8c48,driving,15,low_risk_share,high,high,posterior,0.18
7f98e7e2-b90a-5555-9044-7c3757bc8c48,driving,15,low_risk_share,high,high,prior,0.55
7f98e7e2-b90a-5555-9044-7c3757bc8c48,fair,3,high_risk_share,low,low,posterior,0.96
7f98e7e2-b90a-5555-9044-7c3757bc8c48,fair,3,high_risk_share,low,low,prior,0.86
7f98e7e2-b90a-5555-9044-7c3757bc8c48,gala,11,low_risk_share,high,low,posterior,0.67
7f98e7e2-b90a-5555-9044-7c3757bc8c48,gala,11,low_risk_share,high,low,prior,0.39
7f98e7e2-b90a-5555-9044-7c3757bc8c48,hike,6,no_share,high,high,posterior,0.35
7f98e7e2-b90a-5555-9044-7c3757bc8c48,hike,6,no_share,high,high,prior,0.64
7f98e7e2-b90a-5555-9044-7c3757bc8c48,oysters,14,no_share,low,low,posterior,0.23
7f98e7e2-b90a-5555-9044-7c3757bc8c48,oysters,14,no_share,low,low,prior,0.34
7f98e7e2-b90a-5555-9044-7c3757bc8c48,social,12,high_risk_share,high,low,posterior,0.93
7f98e7e2-b90a-5555-9044-7c3757bc8c48,social,12,high_risk_share,high,low,prior,0.58
7f98e7e2-b90a-5555-9044-7c3757bc8c48,soup,9,low_risk_share,low,high,posterior,0.55
7f98e7e2-b90a-5555-9044-7c3757bc8c48,soup,9,low_risk_share,low,high,prior,0.32
7f98e7e2-b90a-5555-9044-7c3757bc8c48,takeout,13,low_risk_share,high,high,posterior,0.37
7f98e7e2-b90a-5555-9044-7c3757bc8c48,takeout,13,low_risk_share,high,high,prior,0.59
7f98e7e2-b90a-5555-9044-7c3757bc8c48,wedding,1,high_risk_share,low,low,posterior,0.99
7f98e7e2-b90a-5555-9044-7c3757bc8c48,wedding,1,high_risk_share,low,low,prior,0.87
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,apples,14,high_risk_share,low,low,posterior,0.67
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,apples,14,high_risk_share,low,low,prior,0.1
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,basketball,10,low_risk_share,high,high,posterior,0.22
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,basketball,10,low_risk_share,high,high,prior,0.22
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,birthday,3,low_risk_share,low,low,posterior,0.33
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,birthday,3,low_risk_share,low,low,prior,0.75
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,brunch,6,high_risk_share,high,high,posterior,0.27
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,brunch,6,high_risk_share,high,high,prior,0.31
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,cooking,1,no_share,high,high,posterior,0.49
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,cooking,1,no_share,high,high,prior,0.29
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,dip,2,high_risk_share,high,low,posterior,0.62
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,dip,2,high_risk_share,high,low,prior,0.27
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,drinks,0,low_risk_share,low,low,posterior,0.24
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,drinks,0,low_risk_share,low,low,prior,0.69
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,driving,7,high_risk_share,high,high,posterior,0.57
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,driving,7,high_risk_share,high,high,prior,0.26
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,fair,5,low_risk_share,high,low,posterior,0.24
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,fair,5,low_risk_share,high,low,prior,0.78
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,gala,4,no_share,high,low,posterior,0.67
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,gala,4,no_share,high,low,prior,0.84
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,hike,15,no_share,low,high,posterior,0.14
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,hike,15,no_share,low,high,prior,0.23
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,oysters,9,high_risk_share,low,high,posterior,0.76
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,oysters,9,high_risk_share,low,high,prior,0.18
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,social,8,no_share,low,high,posterior,0.23
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,social,8,no_share,low,high,prior,0.22
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,soup,11,no_share,low,low,posterior,0.05
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,soup,11,no_share,low,low,prior,0.09
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,takeout,13,low_risk_share,low,high,posterior,0.03
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,takeout,13,low_risk_share,low,high,prior,0.01
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,wedding,12,low_risk_share,high,low,posterior,0.16
8077074e-dfdd-588c-b4b9-b9f1c0c2ffda,wedding,12,low_risk_share,high,low,prior,0.2
810544ec-b522-588f-9975-7ba5ebaf3dc2,apples,5,high_risk_share,high,high,posterior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,apples,5,high_risk_share,high,high,prior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,basketball,4,high_risk_share,high,high,posterior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,basketball,4,high_risk_share,high,high,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,birthday,2,low_risk_share,high,low,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,birthday,2,low_risk_share,high,low,prior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,brunch,3,no_share,high,high,posterior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,brunch,3,no_share,high,high,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,cooking,15,low_risk_share,low,high,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,cooking,15,low_risk_share,low,high,prior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,dip,13,low_risk_share,low,low,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,dip,13,low_risk_share,low,low,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,drinks,11,no_share,low,high,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,drinks,11,no_share,low,high,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,driving,7,no_share,low,low,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,driving,7,no_share,low,low,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,fair,6,low_risk_share,high,low,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,fair,6,low_risk_share,high,low,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,gala,1,no_share,high,low,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,gala,1,no_share,high,low,prior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,hike,14,high_risk_share,low,high,posterior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,hike,14,high_risk_share,low,high,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,oysters,12,high_risk_share,high,low,posterior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,oysters,12,high_risk_share,high,low,prior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,social,0,high_risk_share,low,low,posterior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,social,0,high_risk_share,low,low,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,soup,10,low_risk_share,low,low,posterior,1.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,soup,10,low_risk_share,low,low,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,takeout,8,low_risk_share,high,high,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,takeout,8,low_risk_share,high,high,prior,0.5
810544ec-b522-588f-9975-7ba5ebaf3dc2,wedding,9,no_share,low,high,posterior,0.0
810544ec-b522-588f-9975-7ba5ebaf3dc2,wedding,9,no_share,low,high,prior,0.51
8140fc0c-1183-5346-9c5f-77d477ff252c,apples,9,low_risk_share,low,low,posterior,0.5
8140fc0c-1183-5346-9c5f-77d477ff252c,apples,9,low_risk_share,low,low,prior,0.58
8140fc0c-1183-5346-9c5f-77d477ff252c,basketball,14,high_risk_share,low,low,posterior,0.97
8140fc0c-1183-5346-9c5f-77d477ff252c,basketball,14,high_risk_share,low,low,prior,0.58
8140fc0c-1183-5346-9c5f-77d477ff252c,birthday,3,no_share,low,high,posterior,0.44
8140fc0c-1183-5346-9c5f-77d477ff252c,birthday,3,no_share,low,high,prior,0.5
8140fc0c-1183-5346-9c5f-77d477ff252c,brunch,5,high_risk_share,high,high,posterior,0.63
8140fc0c-1183-5346-9c5f-77d477ff252c,brunch,5,high_risk_share,high,high,prior,0.62
8140fc0c-1183-5346-9c5f-77d477ff252c,cooking,8,high_risk_share,low,high,posterior,0.95
8140fc0c-1183-5346-9c5f-77d477ff252c,cooking,8,high_risk_share,low,high,prior,0.78
8140fc0c-1183-5346-9c5f-77d477ff252c,dip,12,high_risk_share,high,high,posterior,0.88
8140fc0c-1183-5346-9c5f-77d477ff252c,dip,12,high_risk_share,high,high,prior,0.76
8140fc0c-1183-5346-9c5f-77d477ff252c,drinks,4,low_risk_share,high,low,posterior,0.57
8140fc0c-1183-5346-9c5f-77d477ff252c,drinks,4,low_risk_share,high,low,prior,0.5
8140fc0c-1183-5346-9c5f-77d477ff252c,driving,11,low_risk_share,low,high,posterior,0.58
8140fc0c-1183-5346-9c5f-77d477ff252c,driving,11,low_risk_share,low,high,prior,0.52
8140fc0c-1183-5346-9c5f-77d477ff252c,fair,13,no_share,high,high,posterior,0.4
8140fc0c-1183-5346-9c5f-77d477ff252c,fair,13,no_share,high,high,prior,0.63
8140fc0c-1183-5346-9c5f-77d477ff252c,gala,15,low_risk_share,high,low,posterior,0.68
8140fc0c-1183-5346-9c5f-77d477ff252c,gala,15,low_risk_share,high,low,prior,0.77
8140fc0c-1183-5346-9c5f-77d477ff252c,hike,7,no_share,low,low,posterior,0.58
8140fc0c-1183-5346-9c5f-77d477ff252c,hike,7,no_share,low,low,prior,0.58
8140fc0c-1183-5346-9c5f-77d477ff252c,oysters,10,low_risk_share,low,low,posterior,0.57
8140fc0c-1183-5346-9c5f-77d477ff252c,oysters,10,low_risk_share,low,low,prior,0.5
8140fc0c-1183-5346-9c5f-77d477ff252c,social,0,low_risk_share,high,high,posterior,0.62
8140fc0c-1183-5346-9c5f-77d477ff252c,social,0,low_risk_share,high,high,prior,0.5
8140fc0c-1183-5346-9c5f-77d477ff252c,soup,2,no_share,high,low,posterior,0.59
8140fc0c-1183-5346-9c5f-77d477ff252c,soup,2,no_share,high,low,prior,0.65
8140fc0c-1183-5346-9c5f-77d477ff252c,takeout,6,high_risk_share,high,low,posterior,0.58
8140fc0c-1183-5346-9c5f-77d477ff252c,takeout,6,high_risk_share,high,low,prior,0.4
8140fc0c-1183-5346-9c5f-77d477ff252c,wedding,1,no_share,low,high,posterior,0.43
8140fc0c-1183-5346-9c5f-77d477ff252c,wedding,1,no_share,low,high,prior,0.61
83d9f025-f96f-55dc-84c7-1fa452ba57fd,apples,7,no_share,high,low,posterior,0.09
83d9f025-f96f-55dc-84c7-1fa452ba57fd,apples,7,no_share,high,low,prior,0.3
83d9f025-f96f-55dc-84c7-1fa452ba57fd,basketball,1,low_risk_share,low,high,posterior,0.22
83d9f025-f96f-55dc-84c7-1fa452ba57fd,basketball,1,low_risk_share,low,high,prior,0.81
83d9f025-f96f-55dc-84c7-1fa452ba57fd,birthday,12,no_share,low,low,posterior,0.1
83d9f025-f96f-55dc-84c7-1fa452ba57fd,birthday,12,no_share,low,low,prior,0.68
83d9f025-f96f-55dc-84c7-1fa452ba57fd,brunch,2,high_risk_share,high,low,posterior,0.81
83d9f025-f96f-55dc-84c7-1fa452ba57fd,brunch,2,high_risk_share,high,low,prior,0.5
83d9f025-f96f-55dc-84c7-1fa452ba57fd,cooking,0,high_risk_share,low,high,posterior,1.0
83d9f025-f96f-55dc-84c7-1fa452ba57fd,cooking,0,high_risk_share,low,high,prior,0.68
83d9f025-f96f-55dc-84c7-1fa452ba57fd,dip,3,no_share,low,high,posterior,0.3
83d9f025-f96f-55dc-84c7-1fa452ba57fd,dip,3,no_share,low,high,prior,0.36
83d9f025-f96f-55dc-84c7-1fa452ba57fd,drinks,6,no_share,high,high,posterior,0.0
83d9f025-f96f-55dc-84c7-1fa452ba57fd,drinks,6,no_share,high,high,prior,0.75
83d9f025-f96f-55dc-84c7-1fa452ba57fd,driving,4,high_risk_share,low,high,posterior,0.85
83d9f025-f96f-55dc-84c7-1fa452ba57fd,driving,4,high_risk_share,low,high,prior,0.74
83d9f025-f96f-55dc-84c7-1fa452ba57fd,fair,11,low_risk_share,high,high,posterior,0.14
83d9f025-f96f-55dc-84c7-1fa452ba57fd,fair,11,low_risk_share,high,high,prior,0.58
83d9f025-f96f-55dc-84c7-1fa452ba57fd,gala,13,high_risk_share,high,high,posterior,1.0
83d9f025-f96f-55dc-84c7-1fa452ba57fd,gala,13,high_risk_share,high,high,prior,0.83
83d9f025-f96f-55dc-84c7-1fa452ba57fd,hike,15,low_risk_share,high,low,posterior,0.73
83d9f025-f96f-55dc-84c7-1fa452ba57fd,hike,15,low_risk_share,high,low,prior,0.59
83d9f025-f96f-55dc-84c7-1fa452ba57fd,oysters,8,high_risk_share,low,low,posterior,1.0
83d9f025-f96f-55dc-84c7-1fa452ba57fd,oysters,8,high_risk_share,low,low,prior,0.18
83d9f025-f96f-55dc-84c7-1fa452ba57fd,social,9,low_risk_share,low,high,posterior,0.85
83d9f025-f96f-55dc-84c7-1fa452ba57fd,social,9,low_risk_share,low,high,prior,0.33
83d9f025-f96f-55dc-84c7-1fa452ba57fd,soup,10,no_share,high,low,posterior,0.0
83d9f025-f96f-55dc-84c7-1fa452ba57fd,soup,10,no_share,high,low,prior,0.79
83d9f025-f96f-55dc-84c7-1fa452ba57fd,takeout,5,high_risk_share,high,low,posterior,0.92
83d9f025-f96f-55dc-84c7-1fa452ba57fd,takeout,5,high_risk_share,high,low,prior,0.38
83d9f025-f96f-55dc-84c7-1fa452ba57fd,wedding,14,low_risk_share,low,low,posterior,0.03
83d9f025-f96f-55dc-84c7-1fa452ba57fd,wedding,14,low_risk_share,low,low,prior,0.0
