scenario_label,observed_action,intimacy_condition,effort_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
driving,no_share,neither,low,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,neither,high,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,neither,low,1,They take turns sipping the coffee,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,neither,high,1,They take turns sipping the coffee,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,neither,low,2,They leave the coffee and neither drinks it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,neither,high,2,They leave the coffee and neither drinks it,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,neither,low,3,They go back into the gas station to see if they can get another cup or a refund,0,0.0,0.0,0.0,2.1,0.3,0.35,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,neither,high,3,They go back into the gas station to see if they can get another cup or a refund,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_formal,low,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,max_formal,high,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,max_formal,low,1,They leave the coffee and continue their trip,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,max_formal,high,1,They leave the coffee and continue their trip,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,max_formal,low,2,They try to find another coffee machine or a different gas station to get another cup,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_formal,high,2,They try to find another coffee machine or a different gas station to get another cup,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_formal,low,3,Danielle and Katherine take turns drinking the coffee,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_formal,high,3,Danielle and Katherine take turns drinking the coffee,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_intimate,low,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,max_intimate,high,0,Katherine drinks the coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,no_share,max_intimate,low,1,They take turns sipping the coffee,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_intimate,high,1,They take turns sipping the coffee,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_intimate,low,2,They leave the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,max_intimate,high,2,They leave the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,no_share,max_intimate,low,3,They try to find another coffee machine to get another cup,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,no_share,max_intimate,high,3,They try to find another coffee machine to get another cup,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,neither,low,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,neither,high,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,neither,low,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,neither,high,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,neither,low,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,neither,high,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,neither,low,3,They buy a different beverage from the gas station,1,0.0,0.0,0.0,1.45,0.4153311931459037,0.2416666666666666,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,neither,high,3,They buy a different beverage from the gas station,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_formal,low,0,Danielle drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_formal,high,0,Danielle drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_formal,low,1,Katherine drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_formal,high,1,Katherine drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_formal,low,2,They leave the gas station to find another coffee machine,1,0.0,0.0,0.0,2.1,0.3,0.35,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,max_formal,high,2,They leave the gas station to find another coffee machine,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,max_formal,low,3,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,max_formal,high,3,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,neither,low,0,Danielle drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,neither,high,0,Danielle drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,neither,low,1,Katherine drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,neither,high,1,Katherine drinks the full cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,neither,low,2,They leave the gas station to find another coffee machine,1,0.0,0.0,0.0,2.1,0.3,0.35,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,neither,high,2,They leave the gas station to find another coffee machine,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,neither,low,3,They buy a different type of coffee or beverage,1,0.0,0.0,0.0,1.45,0.4153311931459037,0.2416666666666666,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,neither,high,3,They buy a different type of coffee or beverage,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_intimate,low,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_intimate,high,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_intimate,low,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_intimate,high,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_intimate,low,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,max_intimate,high,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,max_intimate,low,3,They buy a second cup of coffee or a different drink,0,0.0,0.0,0.0,1.9,0.1999999999999999,0.3166666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,max_intimate,high,3,They buy a second cup of coffee or a different drink,0,0.0,0.0,0.0,2.8,0.2449489742783178,0.4666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,max_intimate,low,0,Danielle drinks the whole cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_intimate,high,0,Danielle drinks the whole cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_intimate,low,1,Katherine drinks the whole cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_intimate,high,1,Katherine drinks the whole cup of coffee,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,max_intimate,low,2,They look for another coffee machine or a different gas station to get another cup of coffee,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,max_intimate,high,2,They look for another coffee machine or a different gas station to get another cup of coffee,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,max_intimate,low,3,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,max_intimate,high,3,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,low,0,Danielle drinks the full cup of coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,high,0,Danielle drinks the full cup of coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,low,1,Katherine drinks the full cup of coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,high,1,Katherine drinks the full cup of coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,low,2,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,high,2,They take turns drinking from the same cup,1,6.0,0.0,1.0,1.5,0.0,0.25,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,low,3,They decide to buy a new coffee from a different store,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,low_risk_share,somewhat_intimate,high,3,They decide to buy a new coffee from a different store,0,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,low,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,high,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,low,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,high,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,low,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,high,2,They abandon the coffee and continue driving,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,low,3,They look for another coffee machine or store to buy more coffee,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,somewhat_intimate,high,3,They look for another coffee machine or store to buy more coffee,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,max_formal,low,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_formal,high,0,Danielle drinks the coffee and Katherine goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_formal,low,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_formal,high,1,Katherine drinks the coffee and Danielle goes without,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
driving,high_risk_share,max_formal,low,2,They leave the coffee and continue their drive,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,max_formal,high,2,They leave the coffee and continue their drive,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
driving,high_risk_share,max_formal,low,3,They look for another coffee machine or store to buy more coffee,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
driving,high_risk_share,max_formal,high,3,They look for another coffee machine or store to buy more coffee,1,0.0,0.0,0.0,5.0,0.0,0.8333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,max_formal,low,0,Elena asks Todd if she can try his pumpkin spice martini,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,max_formal,high,0,Elena asks Todd if she can try his pumpkin spice martini,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,9,10,0,1,0
gala,no_share,max_formal,low,1,Todd offers Elena a sip of his drink,1,3.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,max_formal,high,1,Todd offers Elena a sip of his drink,1,3.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.5,10,9,10,0,1,0
gala,no_share,max_formal,low,2,They decide to order a few different drinks to share and try together,1,5.1,1.374772708486752,0.8499999999999999,3.7,0.458257569495584,0.6166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,max_formal,high,2,They decide to order a few different drinks to share and try together,1,5.1,1.374772708486752,0.8499999999999999,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,9,10,0,1,0
gala,no_share,max_formal,low,3,Elena decides not to order a drink at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,max_formal,high,3,Elena decides not to order a drink at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,no_share,neither,low,0,Elena asks Todd if she can try his pumpkin spice martini,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,neither,high,0,Elena asks Todd if she can try his pumpkin spice martini,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,9,10,0,1,0
gala,no_share,neither,low,1,Todd offers Elena a sip of his drink,1,3.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,neither,high,1,Todd offers Elena a sip of his drink,1,3.0,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.5,10,9,10,0,1,0
gala,no_share,neither,low,2,They decide to order a few different drinks to share and try together,1,5.1,1.374772708486752,0.8499999999999999,3.7,0.458257569495584,0.6166666666666667,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,neither,high,2,They decide to order a few different drinks to share and try together,1,5.1,1.374772708486752,0.8499999999999999,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,9,10,0,1,0
gala,no_share,neither,low,3,Elena decides not to order a drink at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,neither,high,3,Elena decides not to order a drink at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,no_share,max_intimate,low,0,Elena and Todd take sips of each other's drinks to taste,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,max_intimate,high,0,Elena and Todd take sips of each other's drinks to taste,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,9,10,0,1,0
gala,no_share,max_intimate,low,1,They decide to order the same drink to share the experience,1,3.0,0.0,0.5,1.7,0.4582575694955839,0.2833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,no_share,max_intimate,high,1,They decide to order the same drink to share the experience,1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,9,10,0,1,0
gala,no_share,max_intimate,low,2,Elena decides not to order a drink after hearing Todd's choice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,no_share,max_intimate,high,2,Elena decides not to order a drink after hearing Todd's choice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,no_share,max_intimate,low,3,Todd offers Elena his drink and she finishes it,0,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,max_intimate,high,3,Todd offers Elena his drink and she finishes it,0,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,3.0,0.0,0.5,10,9,10,0,1,0
gala,low_risk_share,max_formal,low,0,Elena and Todd don't try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,max_formal,high,0,Elena and Todd don't try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,low_risk_share,max_formal,low,1,Elena asks Todd to describe his drink in more detail,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,max_formal,high,1,Elena asks Todd to describe his drink in more detail,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,low_risk_share,max_formal,low,2,They exchange glasses to try each other's drinks,1,6.0,0.0,1.0,1.1,0.3,0.1833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,max_formal,high,2,They exchange glasses to try each other's drinks,1,6.0,0.0,1.0,1.0,0.0,0.1666666666666666,6.0,0.0,1.0,10,9,10,0,1,0
gala,low_risk_share,max_formal,low,3,One of them offers the other a sip from their own glass,1,6.0,0.0,1.0,0.25,0.3354101966249684,0.0416666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,low_risk_share,max_formal,high,3,One of them offers the other a sip from their own glass,1,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,10,9,10,0,1,0
gala,low_risk_share,neither,low,0,Elena and Todd don't try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,neither,high,0,Elena and Todd don't try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,low_risk_share,neither,low,1,They ask the bartender to split each drink into two smaller glasses to share,1,5.1,1.374772708486752,0.8499999999999999,4.1,0.3,0.6833333333333332,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,neither,high,1,They ask the bartender to split each drink into two smaller glasses to share,1,5.1,1.374772708486752,0.8499999999999999,4.722222222222222,0.2484519974999766,0.787037037037037,6.0,0.0,1.0,10,9,10,0,1,0
gala,low_risk_share,neither,low,2,One person drinks the other's drink while the other watches,0,6.0,0.0,1.0,0.1,0.3,0.0166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,low_risk_share,neither,high,2,One person drinks the other's drink while the other watches,0,6.0,0.0,1.0,0.3333333333333333,0.4714045207910317,0.0555555555555555,3.0,0.0,0.5,10,9,10,0,1,0
gala,low_risk_share,neither,low,3,Elena and Todd discuss their drinks but don't taste each other's,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,neither,high,3,Elena and Todd discuss their drinks but don't taste each other's,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,low_risk_share,max_intimate,low,0,Elena drinks her apple pie espresso martini directly without offering or trying Todd's,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,max_intimate,high,0,Elena drinks her apple pie espresso martini directly without offering or trying Todd's,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,low_risk_share,max_intimate,low,1,Todd and Elena take sips from each other's glasses without using extra straws,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
gala,low_risk_share,max_intimate,high,1,Todd and Elena take sips from each other's glasses without using extra straws,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,9,10,0,1,0
gala,low_risk_share,max_intimate,low,2,They decide not to try each other's drinks at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,max_intimate,high,2,They decide not to try each other's drinks at all,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,low_risk_share,max_intimate,low,3,Elena asks Todd to describe his drink in more detail instead of trying it,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,low_risk_share,max_intimate,high,3,Elena asks Todd to describe his drink in more detail instead of trying it,0,1.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,high_risk_share,max_formal,low,0,Elena asks Todd to pour some of his drink into her glass,1,6.0,0.0,1.0,1.3,0.4,0.2166666666666666,3.0,0.0,0.5,10,10,10,0,0,0
gala,high_risk_share,max_formal,high,0,Elena asks Todd to pour some of his drink into her glass,1,6.0,0.0,1.0,1.7222222222222223,0.3424674446093875,0.287037037037037,3.0,0.0,0.5,10,9,10,0,1,0
gala,high_risk_share,max_formal,low,1,Elena orders the same drink as Todd,0,1.4,0.8,0.2333333333333333,1.7,0.4582575694955839,0.2833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
gala,high_risk_share,max_formal,high,1,Elena orders the same drink as Todd,0,1.4,0.8,0.2333333333333333,1.8888888888888888,0.3142696805273545,0.3148148148148147,3.0,0.0,0.5,10,9,10,0,1,0
gala,high_risk_share,max_formal,low,2,They decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,high_risk_share,max_formal,high,2,They decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,high_risk_share,max_formal,low,3,Elena asks the bartender for a sample of Todd's drink,0,2.4,0.916515138991168,0.3999999999999999,2.2,0.3999999999999999,0.3666666666666667,3.0,0.0,0.5,10,10,10,0,0,0
gala,high_risk_share,max_formal,high,3,Elena asks the bartender for a sample of Todd's drink,0,2.4,0.916515138991168,0.3999999999999999,3.4444444444444446,0.4969039949999532,0.5740740740740741,3.0,0.0,0.5,10,9,10,0,1,0
gala,high_risk_share,max_intimate,low,0,Elena orders the same drink as Todd,0,1.4,0.8,0.2333333333333333,1.7,0.4582575694955839,0.2833333333333333,3.0,0.0,0.5,10,10,10,0,0,0
gala,high_risk_share,max_intimate,high,0,Elena orders the same drink as Todd,0,1.4,0.8,0.2333333333333333,1.8888888888888888,0.3142696805273545,0.3148148148148147,3.0,0.0,0.5,10,9,10,0,1,0
gala,high_risk_share,max_intimate,low,1,They ask the bartender for a sample of each other's drink,1,2.4,0.916515138991168,0.3999999999999999,2.8,0.6,0.4666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,max_intimate,high,1,They ask the bartender for a sample of each other's drink,1,2.4,0.916515138991168,0.3999999999999999,4.0,0.5773502691896257,0.6666666666666666,6.0,0.0,1.0,10,9,10,0,1,0
gala,high_risk_share,max_intimate,low,2,Elena and Todd decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
gala,high_risk_share,max_intimate,high,2,Elena and Todd decide not to try each other's drinks,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,9,10,0,1,0
gala,high_risk_share,max_intimate,low,3,They pour a small amount of each drink into a new glass to share and taste together,1,5.1,1.374772708486752,0.8499999999999999,2.9,0.6633249580710799,0.4833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
gala,high_risk_share,max_intimate,high,3,They pour a small amount of each drink into a new glass to share and taste together,1,5.1,1.374772708486752,0.8499999999999999,3.2222222222222223,0.415739709641549,0.537037037037037,6.0,0.0,1.0,10,9,10,0,1,0
gala,no_share,somewhat_intimate,low,0,Elena asks Todd if she can try his pumpkin spice martini,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
gala,no_share,somewhat_intimate,high,0,Elena asks Todd if she can try his pumpkin spice martini,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,9,10,0,1,0
