scenario_label,observed_action,effort_condition,intimacy_condition,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs,n_failures
drinks,action_0,high,50,2,high,-3.0,0.0,-1.0,10,0
drinks,action_0,high,50,3,low,-2.0,0.0,-0.6666666666666666,10,0
drinks,action_0,high,50,3,high,-1.0,0.0,-0.3333333333333333,10,0
drinks,action_2,high,0,0,low,1.8,0.4,0.6,10,0
drinks,action_2,high,0,0,high,1.15,0.32015621187164245,0.3833333333333333,10,0
drinks,action_2,high,0,1,low,1.8,0.4,0.6,10,0
drinks,action_2,high,0,1,high,2.0,0.0,0.6666666666666666,10,0
drinks,action_2,high,0,2,low,3.0,0.0,1.0,10,0
drinks,action_2,high,0,2,high,-3.0,0.0,-1.0,10,0
drinks,action_2,high,0,3,low,1.8,0.4,0.6,10,0
drinks,action_2,high,0,3,high,2.0,0.0,0.6666666666666666,10,0
drinks,action_1,high,75,0,low,-2.0,0.0,-0.6666666666666666,10,0
drinks,action_1,high,75,0,high,3.0,0.0,1.0,10,0
drinks,action_1,high,75,1,low,3.0,0.0,1.0,10,0
drinks,action_1,high,75,1,high,-3.0,0.0,-1.0,10,0
drinks,action_1,high,75,2,low,-1.8,0.4,-0.6,10,0
drinks,action_1,high,75,2,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_1,high,75,3,low,0.3,0.45825756949558394,0.09999999999999999,10,0
drinks,action_1,high,75,3,high,-3.0,0.0,-1.0,10,0
drinks,action_2,low,75,0,low,-1.0,0.0,-0.3333333333333333,10,0
drinks,action_2,low,75,0,high,3.0,0.0,1.0,10,0
drinks,action_2,low,75,1,low,3.0,0.0,1.0,10,0
drinks,action_2,low,75,1,high,-3.0,0.0,-1.0,10,0
drinks,action_2,low,75,2,low,-2.7,0.45825756949558405,-0.9,10,0
drinks,action_2,low,75,2,high,3.0,0.0,1.0,10,0
drinks,action_2,low,75,3,low,2.0,0.0,0.6666666666666666,10,0
drinks,action_2,low,75,3,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_2,low,0,0,low,-1.0,0.0,-0.3333333333333333,10,0
drinks,action_2,low,0,0,high,3.0,0.0,1.0,10,0
drinks,action_2,low,0,1,low,3.0,0.0,1.0,10,0
drinks,action_2,low,0,1,high,-3.0,0.0,-1.0,10,0
drinks,action_2,low,0,2,low,1.8,0.4,0.6,10,0
drinks,action_2,low,0,2,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_2,low,0,3,low,1.0,0.0,0.3333333333333333,10,0
drinks,action_2,low,0,3,high,0.0,0.0,0.0,10,0
drinks,action_1,high,100,0,low,-1.8,0.4,-0.6,10,0
drinks,action_1,high,100,0,high,1.05,0.15,0.35000000000000003,10,0
drinks,action_1,high,100,1,low,0.3,0.45825756949558394,0.09999999999999999,10,0
drinks,action_1,high,100,1,high,-3.0,0.0,-1.0,10,0
drinks,action_1,high,100,2,low,1.8,0.4,0.6,10,0
drinks,action_1,high,100,2,high,2.4,0.19999999999999998,0.7999999999999999,10,0
drinks,action_1,high,100,3,low,-2.0,0.0,-0.6666666666666666,10,0
drinks,action_1,high,100,3,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_2,high,100,0,low,1.8,0.4,0.6,10,0
drinks,action_2,high,100,0,high,1.15,0.32015621187164245,0.3833333333333333,10,0
drinks,action_2,high,100,1,low,1.8,0.4,0.6,10,0
drinks,action_2,high,100,1,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_2,high,100,2,low,3.0,0.0,1.0,10,0
drinks,action_2,high,100,2,high,-3.0,0.0,-1.0,10,0
drinks,action_2,high,100,3,low,1.8,0.4,0.6,10,0
drinks,action_2,high,100,3,high,2.0,0.0,0.6666666666666666,10,0
drinks,action_2,high,75,0,low,-1.3,0.6403124237432849,-0.43333333333333335,10,0
drinks,action_2,high,75,0,high,3.0,0.0,1.0,10,0
drinks,action_2,high,75,1,low,2.8,0.39999999999999997,0.9333333333333332,10,0
drinks,action_2,high,75,1,high,0.0,0.0,0.0,10,0
drinks,action_2,high,75,2,low,1.8,0.4,0.6,10,0
drinks,action_2,high,75,2,high,2.0,0.0,0.6666666666666666,10,0
drinks,action_2,high,75,3,low,1.8,0.4,0.6,10,0
drinks,action_2,high,75,3,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_2,high,75,4,low,3.0,0.0,1.0,10,0
drinks,action_2,high,75,4,high,-3.0,0.0,-1.0,10,0
drinks,action_2,low,100,0,low,-1.0,0.0,-0.3333333333333333,10,0
drinks,action_2,low,100,0,high,3.0,0.0,1.0,10,0
drinks,action_2,low,100,1,low,3.0,0.0,1.0,10,0
drinks,action_2,low,100,1,high,-3.0,0.0,-1.0,10,0
drinks,action_2,low,100,2,low,-2.7,0.45825756949558405,-0.9,10,0
drinks,action_2,low,100,2,high,3.0,0.0,1.0,10,0
drinks,action_2,low,100,3,low,2.0,0.0,0.6666666666666666,10,0
drinks,action_2,low,100,3,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_2,high,50,0,low,-3.0,0.0,-1.0,10,0
drinks,action_2,high,50,0,high,3.0,0.0,1.0,10,0
drinks,action_2,high,50,1,low,1.8,0.4,0.6,10,0
drinks,action_2,high,50,1,high,2.5,0.0,0.8333333333333334,10,0
drinks,action_2,high,50,2,low,3.0,0.0,1.0,10,0
drinks,action_2,high,50,2,high,-3.0,0.0,-1.0,10,0
drinks,action_2,high,50,3,low,1.8,0.4,0.6,10,0
drinks,action_2,high,50,3,high,2.5,0.0,0.8333333333333334,10,0
driving,action_0,low,0,0,low,0.0,0.0,0.0,9,1
driving,action_0,low,0,0,high,-1.5,0.0,-0.5,10,0
driving,action_0,low,0,1,low,2.0,0.0,0.6666666666666666,9,1
driving,action_0,low,0,1,high,2.8,0.0,0.9333333333333332,10,0
driving,action_0,low,0,2,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_0,low,0,2,high,-3.0,0.0,-1.0,10,0
driving,action_0,low,0,3,low,3.0,0.0,1.0,9,1
driving,action_0,low,0,3,high,2.5,0.0,0.8333333333333334,10,0
driving,action_0,low,50,0,low,3.0,0.0,1.0,9,1
driving,action_0,low,50,0,high,2.5,0.0,0.8333333333333334,10,0
driving,action_0,low,50,1,low,0.0,0.0,0.0,9,1
driving,action_0,low,50,1,high,-1.5,0.0,-0.5,10,0
driving,action_0,low,50,2,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_0,low,50,2,high,-3.0,0.0,-1.0,10,0
driving,action_0,low,50,3,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_0,low,50,3,high,2.0,0.0,0.6666666666666666,10,0
driving,action_0,high,0,0,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_0,high,0,0,high,2.0,0.0,0.6666666666666666,10,0
driving,action_0,high,0,1,low,0.0,0.0,0.0,9,1
driving,action_0,high,0,1,high,-1.5,0.0,-0.5,10,0
driving,action_0,high,0,2,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_0,high,0,2,high,-3.0,0.0,-1.0,10,0
driving,action_0,high,0,3,low,2.0,0.0,0.6666666666666666,9,1
driving,action_0,high,0,3,high,2.8,0.0,0.9333333333333332,10,0
driving,action_0,high,75,0,low,2.0,0.0,0.6666666666666666,9,1
driving,action_0,high,75,0,high,2.8,0.0,0.9333333333333332,10,0
driving,action_0,high,75,1,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_0,high,75,1,high,2.0,0.0,0.6666666666666666,10,0
driving,action_0,high,75,2,low,0.0,0.0,0.0,9,1
driving,action_0,high,75,2,high,-1.5,0.0,-0.5,10,0
driving,action_0,high,75,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_0,high,75,3,high,-3.0,0.0,-1.0,10,0
driving,action_1,low,50,0,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,low,50,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,low,50,1,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,low,50,1,high,-1.5,0.0,-0.5,10,0
driving,action_1,low,50,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_1,low,50,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_1,low,50,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_1,low,50,3,high,-3.0,0.0,-1.0,10,0
driving,action_0,low,100,0,low,3.0,0.0,1.0,9,1
driving,action_0,low,100,0,high,2.5,0.0,0.8333333333333334,10,0
driving,action_0,low,100,1,low,0.0,0.0,0.0,9,1
driving,action_0,low,100,1,high,-1.5,0.0,-0.5,10,0
driving,action_0,low,100,2,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_0,low,100,2,high,-3.0,0.0,-1.0,10,0
driving,action_0,low,100,3,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_0,low,100,3,high,2.0,0.0,0.6666666666666666,10,0
driving,action_0,low,75,0,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_0,low,75,0,high,2.0,0.0,0.6666666666666666,10,0
driving,action_0,low,75,1,low,0.0,0.0,0.0,9,1
driving,action_0,low,75,1,high,-1.5,0.0,-0.5,10,0
driving,action_0,low,75,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_0,low,75,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_0,low,75,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_0,low,75,3,high,-3.0,0.0,-1.0,10,0
driving,action_1,low,100,0,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,low,100,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,low,100,1,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,low,100,1,high,-1.5,0.0,-0.5,10,0
driving,action_1,low,100,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_1,low,100,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_1,low,100,3,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_1,low,100,3,high,2.0,0.0,0.6666666666666666,10,0
driving,action_1,low,75,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_1,low,75,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,low,75,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_1,low,75,1,high,-1.5,0.0,-0.5,10,0
driving,action_1,low,75,2,low,0.8888888888888888,0.3142696805273545,0.2962962962962963,9,1
driving,action_1,low,75,2,high,0.0,0.0,0.0,10,0
driving,action_1,low,75,3,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_1,low,75,3,high,2.0,0.0,0.6666666666666666,10,0
driving,action_1,high,75,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_1,high,75,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,75,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_1,high,75,1,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,75,2,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_1,high,75,2,high,2.0,0.0,0.6666666666666666,10,0
driving,action_1,high,75,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_1,high,75,3,high,-3.0,0.0,-1.0,10,0
driving,action_0,high,100,0,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_0,high,100,0,high,2.0,0.0,0.6666666666666666,10,0
driving,action_0,high,100,1,low,0.0,0.0,0.0,9,1
driving,action_0,high,100,1,high,-1.5,0.0,-0.5,10,0
driving,action_0,high,100,2,low,3.0,0.0,1.0,9,1
driving,action_0,high,100,2,high,2.5,0.0,0.8333333333333334,10,0
driving,action_0,high,100,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_0,high,100,3,high,-3.0,0.0,-1.0,10,0
driving,action_0,high,100,4,low,2.0,0.0,0.6666666666666666,9,1
driving,action_0,high,100,4,high,2.8,0.0,0.9333333333333332,10,0
driving,action_1,high,50,0,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,high,50,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,50,1,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,high,50,1,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,50,2,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_1,high,50,2,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,50,3,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_1,high,50,3,high,2.0,0.0,0.6666666666666666,10,0
driving,action_1,low,0,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_1,low,0,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,low,0,1,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_1,low,0,1,high,-3.0,0.0,-1.0,10,0
driving,action_1,low,0,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_1,low,0,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_1,low,0,3,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_1,low,0,3,high,2.0,0.0,0.6666666666666666,10,0
driving,action_2,low,50,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,50,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,50,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,50,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,50,2,low,3.0,0.0,1.0,9,1
driving,action_2,low,50,2,high,2.5,0.0,0.8333333333333334,10,0
driving,action_2,low,50,3,low,0.8888888888888888,0.3142696805273545,0.2962962962962963,9,1
driving,action_2,low,50,3,high,0.0,0.0,0.0,10,0
driving,action_0,high,50,0,low,2.0,0.0,0.6666666666666666,9,1
driving,action_0,high,50,0,high,2.8,0.0,0.9333333333333332,10,0
driving,action_0,high,50,1,low,0.0,0.0,0.0,9,1
driving,action_0,high,50,1,high,-1.5,0.0,-0.5,10,0
driving,action_0,high,50,2,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_0,high,50,2,high,2.0,0.0,0.6666666666666666,10,0
driving,action_0,high,50,3,low,-1.4444444444444444,0.8314794192830981,-0.48148148148148145,9,1
driving,action_0,high,50,3,high,-3.0,0.0,-1.0,10,0
driving,action_1,high,100,0,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,high,100,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,100,1,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,high,100,1,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,100,2,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_1,high,100,2,high,-3.0,0.0,-1.0,10,0
driving,action_1,high,100,3,low,2.0,0.0,0.6666666666666666,9,1
driving,action_1,high,100,3,high,2.8,0.0,0.9333333333333332,10,0
driving,action_1,high,0,0,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,high,0,0,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,0,1,low,-0.1111111111111111,0.31426968052735443,-0.037037037037037035,9,1
driving,action_1,high,0,1,high,-1.5,0.0,-0.5,10,0
driving,action_1,high,0,2,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_1,high,0,2,high,-3.0,0.0,-1.0,10,0
driving,action_1,high,0,3,low,2.2222222222222223,0.41573970964154905,0.7407407407407408,9,1
driving,action_1,high,0,3,high,2.0,0.0,0.6666666666666666,10,0
driving,action_2,low,0,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,0,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,0,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,0,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,0,2,low,0.8888888888888888,0.3142696805273545,0.2962962962962963,9,1
driving,action_2,low,0,2,high,0.0,0.0,0.0,10,0
driving,action_2,low,0,3,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,low,0,3,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,low,100,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,100,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,100,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,100,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,100,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,low,100,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,low,100,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_2,low,100,3,high,-3.0,0.0,-1.0,10,0
driving,action_2,high,0,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,0,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,0,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,0,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,0,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,high,0,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,high,0,3,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,high,0,3,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,high,75,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,75,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,75,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,75,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,75,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,high,75,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,high,75,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_2,high,75,3,high,-3.0,0.0,-1.0,10,0
driving,action_2,high,50,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,50,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,50,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,50,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,50,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,high,50,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,high,50,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_2,high,50,3,high,-3.0,0.0,-1.0,10,0
driving,action_2,high,100,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,100,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,100,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,high,100,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,high,100,2,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_2,high,100,2,high,-3.0,0.0,-1.0,10,0
driving,action_2,high,100,3,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,high,100,3,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,low,75,0,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,75,0,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,75,1,low,-0.3333333333333333,0.4714045207910317,-0.1111111111111111,9,1
driving,action_2,low,75,1,high,-1.5,0.0,-0.5,10,0
driving,action_2,low,75,2,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,low,75,2,high,2.8,0.0,0.9333333333333332,10,0
driving,action_2,low,75,3,low,-1.0,0.0,-0.3333333333333333,9,1
driving,action_2,low,75,3,high,-3.0,0.0,-1.0,10,0
driving,action_2,low,75,4,low,2.0,0.0,0.6666666666666666,9,1
driving,action_2,low,75,4,high,2.8,0.0,0.9333333333333332,10,0
fair,action_0,low,0,0,low,0.0,0.0,0.0,10,0
fair,action_0,low,0,0,high,1.0,0.0,0.3333333333333333,10,0
fair,action_0,low,0,1,low,0.0,0.0,0.0,10,0
fair,action_0,low,0,1,high,3.0,0.0,1.0,10,0
fair,action_0,low,0,2,low,0.0,0.0,0.0,10,0
fair,action_0,low,0,2,high,0.7,0.45825756949558394,0.2333333333333333,10,0
fair,action_0,low,0,3,low,0.0,0.0,0.0,10,0
fair,action_0,low,0,3,high,2.0,0.0,0.6666666666666666,10,0
fair,action_0,low,50,0,low,0.0,0.0,0.0,10,0
fair,action_0,low,50,0,high,3.0,0.0,1.0,10,0
fair,action_0,low,50,1,low,-1.0,0.0,-0.3333333333333333,10,0
fair,action_0,low,50,1,high,-3.0,0.0,-1.0,10,0
fair,action_0,low,50,2,low,0.0,0.0,0.0,10,0
fair,action_0,low,50,2,high,2.0,0.0,0.6666666666666666,10,0
fair,action_0,low,50,3,low,0.0,0.0,0.0,10,0
fair,action_0,low,50,3,high,3.0,0.0,1.0,10,0
fair,action_0,low,50,4,low,0.0,0.0,0.0,10,0
fair,action_0,low,50,4,high,0.0,0.0,0.0,10,0
fair,action_0,low,75,0,low,0.0,0.0,0.0,10,0
fair,action_0,low,75,0,high,3.0,0.0,1.0,10,0
fair,action_0,low,75,1,low,0.0,0.0,0.0,10,0
fair,action_0,low,75,1,high,3.0,0.0,1.0,10,0
fair,action_0,low,75,2,low,-1.0,0.0,-0.3333333333333333,10,0
fair,action_0,low,75,2,high,1.8,2.4,0.6,10,0
fair,action_0,low,75,3,low,-3.0,0.0,-1.0,10,0
fair,action_0,low,75,3,high,-3.0,0.0,-1.0,10,0
fair,action_0,low,100,0,low,0.0,0.0,0.0,10,0
fair,action_0,low,100,0,high,3.0,0.0,1.0,10,0
fair,action_0,low,100,1,low,0.0,0.0,0.0,10,0
fair,action_0,low,100,1,high,2.9,0.3,0.9666666666666667,10,0
fair,action_0,low,100,2,low,0.0,0.0,0.0,10,0
fair,action_0,low,100,2,high,0.7,0.45825756949558394,0.2333333333333333,10,0
fair,action_0,low,100,3,low,-0.3,0.45825756949558394,-0.09999999999999999,10,0
fair,action_0,low,100,3,high,0.6,0.48989794855663565,0.19999999999999998,10,0
fair,action_1,low,0,0,low,0.0,0.0,0.0,10,0
fair,action_1,low,0,0,high,3.0,0.0,1.0,10,0
fair,action_1,low,0,1,low,0.0,0.0,0.0,10,0
fair,action_1,low,0,1,high,3.0,0.0,1.0,10,0
fair,action_1,low,0,2,low,3.0,0.0,1.0,10,0
fair,action_1,low,0,2,high,0.0,0.0,0.0,10,0
fair,action_1,low,0,3,low,-3.0,0.0,-1.0,10,0
fair,action_1,low,0,3,high,-3.0,0.0,-1.0,10,0
fair,action_1,low,0,4,low,0.0,0.0,0.0,10,0
fair,action_1,low,0,4,high,2.0,0.0,0.6666666666666666,10,0
fair,action_0,high,0,0,low,0.0,0.0,0.0,10,0
fair,action_0,high,0,0,high,2.0,0.0,0.6666666666666666,10,0
fair,action_0,high,0,1,low,0.0,0.0,0.0,10,0
fair,action_0,high,0,1,high,3.0,0.0,1.0,10,0
fair,action_0,high,0,2,low,-1.5,1.02469507659596,-0.5,10,0
fair,action_0,high,0,2,high,-3.0,0.0,-1.0,10,0
fair,action_0,high,0,3,low,-3.0,0.0,-1.0,10,0
fair,action_0,high,0,3,high,-3.0,0.0,-1.0,10,0
fair,action_0,high,0,4,low,0.0,0.0,0.0,10,0
fair,action_0,high,0,4,high,1.0,0.0,0.3333333333333333,10,0
fair,action_0,high,100,0,low,0.0,0.0,0.0,10,0
fair,action_0,high,100,0,high,3.0,0.0,1.0,10,0
fair,action_0,high,100,1,low,0.0,0.0,0.0,10,0
fair,action_0,high,100,1,high,3.0,0.0,1.0,10,0
fair,action_0,high,100,2,low,-1.5,1.02469507659596,-0.5,10,0
fair,action_0,high,100,2,high,-3.0,0.0,-1.0,10,0
fair,action_0,high,100,3,low,0.0,0.0,0.0,10,0
fair,action_0,high,100,3,high,2.0,0.0,0.6666666666666666,10,0
fair,action_0,high,50,0,low,0.0,0.0,0.0,10,0
fair,action_0,high,50,0,high,2.0,0.0,0.6666666666666666,10,0
fair,action_0,high,50,1,low,0.0,0.0,0.0,10,0
fair,action_0,high,50,1,high,1.0,0.0,0.3333333333333333,10,0
fair,action_0,high,50,2,low,-1.5,1.02469507659596,-0.5,10,0
fair,action_0,high,50,2,high,-3.0,0.0,-1.0,10,0
fair,action_0,high,50,3,low,-1.0,0.0,-0.3333333333333333,10,0
fair,action_0,high,50,3,high,-3.0,0.0,-1.0,10,0
fair,action_0,high,50,4,low,-3.0,0.0,-1.0,10,0
fair,action_0,high,50,4,high,-3.0,0.0,-1.0,10,0
fair,action_1,low,50,0,low,0.0,0.0,0.0,10,0
fair,action_1,low,50,0,high,2.0,0.0,0.6666666666666666,10,0
fair,action_1,low,50,1,low,0.0,0.0,0.0,10,0
fair,action_1,low,50,1,high,3.0,0.0,1.0,10,0
fair,action_1,low,50,2,low,0.0,0.0,0.0,10,0
fair,action_1,low,50,2,high,2.0,0.0,0.6666666666666666,10,0
fair,action_1,low,50,3,low,-3.0,0.0,-1.0,10,0
fair,action_1,low,50,3,high,-3.0,0.0,-1.0,10,0
fair,action_0,high,75,0,low,0.0,0.0,0.0,10,0
fair,action_0,high,75,0,high,3.0,0.0,1.0,10,0
fair,action_0,high,75,1,low,-1.0,0.0,-0.3333333333333333,10,0
fair,action_0,high,75,1,high,1.0,0.0,0.3333333333333333,10,0
fair,action_0,high,75,2,low,0.0,0.0,0.0,10,0
fair,action_0,high,75,2,high,2.0,0.0,0.6666666666666666,10,0
fair,action_0,high,75,3,low,0.0,0.0,0.0,10,0
fair,action_0,high,75,3,high,0.7,0.6403124237432849,0.2333333333333333,10,0
fair,action_0,high,75,4,low,-3.0,0.0,-1.0,10,0
fair,action_0,high,75,4,high,-3.0,0.0,-1.0,10,0
fair,action_1,low,100,0,low,0.0,0.0,0.0,10,0
fair,action_1,low,100,0,high,3.0,0.0,1.0,10,0
fair,action_1,low,100,1,low,0.0,0.0,0.0,10,0
fair,action_1,low,100,1,high,3.0,0.0,1.0,10,0
fair,action_1,low,100,2,low,-0.9,0.30000000000000004,-0.3,10,0
fair,action_1,low,100,2,high,0.6,0.48989794855663565,0.19999999999999998,10,0
fair,action_1,low,100,3,low,3.0,0.0,1.0,10,0
fair,action_1,low,100,3,high,-3.0,0.0,-1.0,10,0
fair,action_1,high,100,0,low,0.0,0.0,0.0,10,0
fair,action_1,high,100,0,high,2.0,0.0,0.6666666666666666,10,0
fair,action_1,high,100,1,low,-0.6,0.48989794855663565,-0.19999999999999998,10,0
fair,action_1,high,100,1,high,0.1,0.30000000000000004,0.03333333333333333,10,0
fair,action_1,high,100,2,low,3.0,0.0,1.0,10,0
fair,action_1,high,100,2,high,-3.0,0.0,-1.0,10,0
fair,action_1,high,100,3,low,0.0,0.0,0.0,10,0
fair,action_1,high,100,3,high,3.0,0.0,1.0,10,0
fair,action_1,high,75,0,low,0.0,0.0,0.0,10,0
fair,action_1,high,75,0,high,2.0,0.0,0.6666666666666666,10,0
fair,action_1,high,75,1,low,0.0,0.0,0.0,10,0
fair,action_1,high,75,1,high,3.0,0.0,1.0,10,0
fair,action_1,high,75,2,low,-0.7,0.45825756949558394,-0.2333333333333333,10,0
fair,action_1,high,75,2,high,0.6,0.48989794855663565,0.19999999999999998,10,0
fair,action_1,high,75,3,low,0.0,0.0,0.0,10,0
fair,action_1,high,75,3,high,3.0,0.0,1.0,10,0
