subject_id,scenario_label,intimacy,motivation,model,action,p_action
194eda41-9a2d-56bc-bdeb-e97699ff064f,fair,50,low,humans,3,0.11
194eda41-9a2d-56bc-bdeb-e97699ff064f,hike,0,high,humans,0,0.07
194eda41-9a2d-56bc-bdeb-e97699ff064f,hike,0,high,humans,1,0.82
194eda41-9a2d-56bc-bdeb-e97699ff064f,hike,0,high,humans,2,0.03
194eda41-9a2d-56bc-bdeb-e97699ff064f,hike,0,high,humans,3,0.08
194eda41-9a2d-56bc-bdeb-e97699ff064f,cooking,50,low,humans,0,0.73
194eda41-9a2d-56bc-bdeb-e97699ff064f,cooking,50,low,humans,1,0.09
194eda41-9a2d-56bc-bdeb-e97699ff064f,cooking,50,low,humans,2,0.1
194eda41-9a2d-56bc-bdeb-e97699ff064f,cooking,50,low,humans,3,0.08
194eda41-9a2d-56bc-bdeb-e97699ff064f,brunch,0,low,humans,0,0.67
194eda41-9a2d-56bc-bdeb-e97699ff064f,brunch,0,low,humans,1,0.11
194eda41-9a2d-56bc-bdeb-e97699ff064f,brunch,0,low,humans,2,0.12
194eda41-9a2d-56bc-bdeb-e97699ff064f,brunch,0,low,humans,3,0.1
194eda41-9a2d-56bc-bdeb-e97699ff064f,apples,100,low,humans,0,0.58
194eda41-9a2d-56bc-bdeb-e97699ff064f,apples,100,low,humans,1,0.09
194eda41-9a2d-56bc-bdeb-e97699ff064f,apples,100,low,humans,2,0.07
194eda41-9a2d-56bc-bdeb-e97699ff064f,apples,100,low,humans,3,0.26
194eda41-9a2d-56bc-bdeb-e97699ff064f,driving,50,high,humans,0,0.04
194eda41-9a2d-56bc-bdeb-e97699ff064f,driving,50,high,humans,1,0.75
194eda41-9a2d-56bc-bdeb-e97699ff064f,driving,50,high,humans,2,0.09
194eda41-9a2d-56bc-bdeb-e97699ff064f,driving,50,high,humans,3,0.12
194eda41-9a2d-56bc-bdeb-e97699ff064f,soup,50,high,humans,0,0.17
194eda41-9a2d-56bc-bdeb-e97699ff064f,soup,50,high,humans,1,0.3
194eda41-9a2d-56bc-bdeb-e97699ff064f,soup,50,high,humans,2,0.17
194eda41-9a2d-56bc-bdeb-e97699ff064f,soup,50,high,humans,3,0.36
194eda41-9a2d-56bc-bdeb-e97699ff064f,drinks,0,high,humans,0,0.21
194eda41-9a2d-56bc-bdeb-e97699ff064f,drinks,0,high,humans,1,0.61
194eda41-9a2d-56bc-bdeb-e97699ff064f,drinks,0,high,humans,2,0.09
194eda41-9a2d-56bc-bdeb-e97699ff064f,drinks,0,high,humans,3,0.09
194eda41-9a2d-56bc-bdeb-e97699ff064f,wedding,75,high,humans,0,0.02
194eda41-9a2d-56bc-bdeb-e97699ff064f,wedding,75,high,humans,1,0.17
194eda41-9a2d-56bc-bdeb-e97699ff064f,wedding,75,high,humans,2,0.57
194eda41-9a2d-56bc-bdeb-e97699ff064f,wedding,75,high,humans,3,0.24
194eda41-9a2d-56bc-bdeb-e97699ff064f,birthday,0,low,humans,0,0.85
194eda41-9a2d-56bc-bdeb-e97699ff064f,birthday,0,low,humans,1,0.09
194eda41-9a2d-56bc-bdeb-e97699ff064f,birthday,0,low,humans,2,0.03
194eda41-9a2d-56bc-bdeb-e97699ff064f,birthday,0,low,humans,3,0.03
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,driving,75,low,humans,0,0.22
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,driving,75,low,humans,1,0.28
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,driving,75,low,humans,2,0.28
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,driving,75,low,humans,3,0.22
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,gala,50,low,humans,0,0.94
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,gala,50,low,humans,1,0.06
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,gala,50,low,humans,2,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,gala,50,low,humans,3,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,oysters,100,low,humans,0,0.66
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,oysters,100,low,humans,1,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,oysters,100,low,humans,2,0.13
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,oysters,100,low,humans,3,0.21
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,hike,75,high,humans,0,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,hike,75,high,humans,1,0.53
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,hike,75,high,humans,2,0.28
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,hike,75,high,humans,3,0.19
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,wedding,75,high,humans,0,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,wedding,75,high,humans,1,0.35
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,wedding,75,high,humans,2,0.51
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,wedding,75,high,humans,3,0.14
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,takeout,0,low,humans,0,0.61
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,takeout,0,low,humans,1,0.39
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,takeout,0,low,humans,2,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,takeout,0,low,humans,3,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,soup,100,high,humans,0,0.17
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,soup,100,high,humans,1,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,soup,100,high,humans,2,0.06
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,soup,100,high,humans,3,0.77
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,brunch,50,low,humans,0,0.15
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,brunch,50,low,humans,1,0.64
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,brunch,50,low,humans,2,0.21
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,brunch,50,low,humans,3,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,drinks,50,high,humans,0,0.5
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,drinks,50,high,humans,1,0.37
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,drinks,50,high,humans,2,0.13
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,drinks,50,high,humans,3,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,cooking,100,high,humans,0,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,cooking,100,high,humans,1,0.4
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,cooking,100,high,humans,2,0.4
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,cooking,100,high,humans,3,0.2
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,birthday,100,low,humans,0,0.06
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,birthday,100,low,humans,1,0.24
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,birthday,100,low,humans,2,0.41
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,birthday,100,low,humans,3,0.29
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,fair,50,high,humans,0,0.37
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,fair,50,high,humans,1,0.63
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,fair,50,high,humans,2,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,fair,50,high,humans,3,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,apples,0,high,humans,0,1
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,apples,0,high,humans,1,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,apples,0,high,humans,2,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,apples,0,high,humans,3,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,basketball,75,low,humans,0,0.36
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,basketball,75,low,humans,1,0.28
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,basketball,75,low,humans,2,0.17
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,basketball,75,low,humans,3,0.19
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,social,0,low,humans,0,1
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,social,0,low,humans,1,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,social,0,low,humans,2,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,social,0,low,humans,3,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,dip,0,high,humans,0,0.38
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,dip,0,high,humans,1,0.62
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,dip,0,high,humans,2,0
13cd3ef8-12c0-54a3-9a57-2c7bb2c82b30,dip,0,high,humans,3,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,hike,0,high,humans,0,0.31
d1048db8-5e16-5ce4-99f8-18723fb90cf4,hike,0,high,humans,1,0.69
d1048db8-5e16-5ce4-99f8-18723fb90cf4,hike,0,high,humans,2,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,hike,0,high,humans,3,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,dip,75,high,humans,0,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,dip,75,high,humans,1,0.12
d1048db8-5e16-5ce4-99f8-18723fb90cf4,dip,75,high,humans,2,0.46
d1048db8-5e16-5ce4-99f8-18723fb90cf4,dip,75,high,humans,3,0.42
d1048db8-5e16-5ce4-99f8-18723fb90cf4,apples,75,high,humans,0,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,apples,75,high,humans,1,0.36
d1048db8-5e16-5ce4-99f8-18723fb90cf4,apples,75,high,humans,2,0.37
d1048db8-5e16-5ce4-99f8-18723fb90cf4,apples,75,high,humans,3,0.27
d1048db8-5e16-5ce4-99f8-18723fb90cf4,gala,100,low,humans,0,0.01
d1048db8-5e16-5ce4-99f8-18723fb90cf4,gala,100,low,humans,1,0.01
d1048db8-5e16-5ce4-99f8-18723fb90cf4,gala,100,low,humans,2,0.06
d1048db8-5e16-5ce4-99f8-18723fb90cf4,gala,100,low,humans,3,0.92
d1048db8-5e16-5ce4-99f8-18723fb90cf4,takeout,75,low,humans,0,0.42
d1048db8-5e16-5ce4-99f8-18723fb90cf4,takeout,75,low,humans,1,0.19
d1048db8-5e16-5ce4-99f8-18723fb90cf4,takeout,75,low,humans,2,0.18
d1048db8-5e16-5ce4-99f8-18723fb90cf4,takeout,75,low,humans,3,0.21
d1048db8-5e16-5ce4-99f8-18723fb90cf4,driving,0,low,humans,0,0.41
d1048db8-5e16-5ce4-99f8-18723fb90cf4,driving,0,low,humans,1,0.48
d1048db8-5e16-5ce4-99f8-18723fb90cf4,driving,0,low,humans,2,0.06
d1048db8-5e16-5ce4-99f8-18723fb90cf4,driving,0,low,humans,3,0.05
d1048db8-5e16-5ce4-99f8-18723fb90cf4,brunch,100,low,humans,0,0.46
d1048db8-5e16-5ce4-99f8-18723fb90cf4,brunch,100,low,humans,1,0.03
d1048db8-5e16-5ce4-99f8-18723fb90cf4,brunch,100,low,humans,2,0.1
d1048db8-5e16-5ce4-99f8-18723fb90cf4,brunch,100,low,humans,3,0.41
d1048db8-5e16-5ce4-99f8-18723fb90cf4,soup,50,high,humans,0,0.39
d1048db8-5e16-5ce4-99f8-18723fb90cf4,soup,50,high,humans,1,0.37
d1048db8-5e16-5ce4-99f8-18723fb90cf4,soup,50,high,humans,2,0.13
d1048db8-5e16-5ce4-99f8-18723fb90cf4,soup,50,high,humans,3,0.11
d1048db8-5e16-5ce4-99f8-18723fb90cf4,cooking,50,high,humans,0,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,cooking,50,high,humans,1,0.74
d1048db8-5e16-5ce4-99f8-18723fb90cf4,cooking,50,high,humans,2,0.17
d1048db8-5e16-5ce4-99f8-18723fb90cf4,cooking,50,high,humans,3,0.09
d1048db8-5e16-5ce4-99f8-18723fb90cf4,birthday,50,low,humans,0,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,birthday,50,low,humans,1,0.99
d1048db8-5e16-5ce4-99f8-18723fb90cf4,birthday,50,low,humans,2,0.01
d1048db8-5e16-5ce4-99f8-18723fb90cf4,birthday,50,low,humans,3,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,fair,100,high,humans,0,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,fair,100,high,humans,1,0.43
d1048db8-5e16-5ce4-99f8-18723fb90cf4,fair,100,high,humans,2,0.31
d1048db8-5e16-5ce4-99f8-18723fb90cf4,fair,100,high,humans,3,0.26
d1048db8-5e16-5ce4-99f8-18723fb90cf4,wedding,0,high,humans,0,0.84
d1048db8-5e16-5ce4-99f8-18723fb90cf4,wedding,0,high,humans,1,0.06
d1048db8-5e16-5ce4-99f8-18723fb90cf4,wedding,0,high,humans,2,0.05
d1048db8-5e16-5ce4-99f8-18723fb90cf4,wedding,0,high,humans,3,0.05
d1048db8-5e16-5ce4-99f8-18723fb90cf4,oysters,50,low,humans,0,0.04
d1048db8-5e16-5ce4-99f8-18723fb90cf4,oysters,50,low,humans,1,0.88
d1048db8-5e16-5ce4-99f8-18723fb90cf4,oysters,50,low,humans,2,0.08
d1048db8-5e16-5ce4-99f8-18723fb90cf4,oysters,50,low,humans,3,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,basketball,0,low,humans,0,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,basketball,0,low,humans,1,1
d1048db8-5e16-5ce4-99f8-18723fb90cf4,basketball,0,low,humans,2,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,basketball,0,low,humans,3,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,social,75,low,humans,0,1
d1048db8-5e16-5ce4-99f8-18723fb90cf4,social,75,low,humans,1,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,social,75,low,humans,2,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,social,75,low,humans,3,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,drinks,100,high,humans,0,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,drinks,100,high,humans,1,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,drinks,100,high,humans,2,0
d1048db8-5e16-5ce4-99f8-18723fb90cf4,drinks,100,high,humans,3,1
13f05912-eb11-5ed4-bc43-498de1246097,birthday,100,low,humans,0,0.05
13f05912-eb11-5ed4-bc43-498de1246097,birthday,100,low,humans,1,0.24
13f05912-eb11-5ed4-bc43-498de1246097,birthday,100,low,humans,2,0.55
13f05912-eb11-5ed4-bc43-498de1246097,birthday,100,low,humans,3,0.16
13f05912-eb11-5ed4-bc43-498de1246097,apples,0,high,humans,0,0.01
13f05912-eb11-5ed4-bc43-498de1246097,apples,0,high,humans,1,0.06
13f05912-eb11-5ed4-bc43-498de1246097,apples,0,high,humans,2,0.19
13f05912-eb11-5ed4-bc43-498de1246097,apples,0,high,humans,3,0.74
13f05912-eb11-5ed4-bc43-498de1246097,wedding,75,low,humans,0,0.12
13f05912-eb11-5ed4-bc43-498de1246097,wedding,75,low,humans,1,0.17
13f05912-eb11-5ed4-bc43-498de1246097,wedding,75,low,humans,2,0.39
13f05912-eb11-5ed4-bc43-498de1246097,wedding,75,low,humans,3,0.32
13f05912-eb11-5ed4-bc43-498de1246097,drinks,50,low,humans,0,0.58
13f05912-eb11-5ed4-bc43-498de1246097,drinks,50,low,humans,1,0.34
13f05912-eb11-5ed4-bc43-498de1246097,drinks,50,low,humans,2,0.06
13f05912-eb11-5ed4-bc43-498de1246097,drinks,50,low,humans,3,0.02
13f05912-eb11-5ed4-bc43-498de1246097,hike,75,high,humans,0,0.02
13f05912-eb11-5ed4-bc43-498de1246097,hike,75,high,humans,1,0.42
13f05912-eb11-5ed4-bc43-498de1246097,hike,75,high,humans,2,0.3
13f05912-eb11-5ed4-bc43-498de1246097,hike,75,high,humans,3,0.26
13f05912-eb11-5ed4-bc43-498de1246097,social,0,low,humans,0,0.8
13f05912-eb11-5ed4-bc43-498de1246097,social,0,low,humans,1,0.03
13f05912-eb11-5ed4-bc43-498de1246097,social,0,low,humans,2,0.08
13f05912-eb11-5ed4-bc43-498de1246097,social,0,low,humans,3,0.09
13f05912-eb11-5ed4-bc43-498de1246097,oysters,75,high,humans,0,0.01
13f05912-eb11-5ed4-bc43-498de1246097,oysters,75,high,humans,1,0.16
13f05912-eb11-5ed4-bc43-498de1246097,oysters,75,high,humans,2,0.45
13f05912-eb11-5ed4-bc43-498de1246097,oysters,75,high,humans,3,0.38
13f05912-eb11-5ed4-bc43-498de1246097,driving,75,low,humans,0,0.39
13f05912-eb11-5ed4-bc43-498de1246097,driving,75,low,humans,1,0.17
13f05912-eb11-5ed4-bc43-498de1246097,driving,75,low,humans,2,0.22
13f05912-eb11-5ed4-bc43-498de1246097,driving,75,low,humans,3,0.22
13f05912-eb11-5ed4-bc43-498de1246097,cooking,100,high,humans,0,0.01
13f05912-eb11-5ed4-bc43-498de1246097,cooking,100,high,humans,1,0.19
13f05912-eb11-5ed4-bc43-498de1246097,cooking,100,high,humans,2,0.37
13f05912-eb11-5ed4-bc43-498de1246097,cooking,100,high,humans,3,0.43
13f05912-eb11-5ed4-bc43-498de1246097,basketball,50,high,humans,0,0.02
13f05912-eb11-5ed4-bc43-498de1246097,basketball,50,high,humans,1,0.71
13f05912-eb11-5ed4-bc43-498de1246097,basketball,50,high,humans,2,0.19
13f05912-eb11-5ed4-bc43-498de1246097,basketball,50,high,humans,3,0.08
13f05912-eb11-5ed4-bc43-498de1246097,takeout,100,high,humans,0,0.02
13f05912-eb11-5ed4-bc43-498de1246097,takeout,100,high,humans,1,0.12
13f05912-eb11-5ed4-bc43-498de1246097,takeout,100,high,humans,2,0.49
13f05912-eb11-5ed4-bc43-498de1246097,takeout,100,high,humans,3,0.37
13f05912-eb11-5ed4-bc43-498de1246097,soup,100,low,humans,0,0.02
13f05912-eb11-5ed4-bc43-498de1246097,soup,100,low,humans,1,0.07
13f05912-eb11-5ed4-bc43-498de1246097,soup,100,low,humans,2,0.11
13f05912-eb11-5ed4-bc43-498de1246097,soup,100,low,humans,3,0.8
13f05912-eb11-5ed4-bc43-498de1246097,fair,50,high,humans,0,0.08
13f05912-eb11-5ed4-bc43-498de1246097,fair,50,high,humans,1,0.8
13f05912-eb11-5ed4-bc43-498de1246097,fair,50,high,humans,2,0.07
13f05912-eb11-5ed4-bc43-498de1246097,fair,50,high,humans,3,0.05
13f05912-eb11-5ed4-bc43-498de1246097,gala,50,low,humans,0,0.95
13f05912-eb11-5ed4-bc43-498de1246097,gala,50,low,humans,1,0.02
13f05912-eb11-5ed4-bc43-498de1246097,gala,50,low,humans,2,0.02
13f05912-eb11-5ed4-bc43-498de1246097,gala,50,low,humans,3,0.01
13f05912-eb11-5ed4-bc43-498de1246097,brunch,0,high,humans,0,0
13f05912-eb11-5ed4-bc43-498de1246097,brunch,0,high,humans,1,0.1
13f05912-eb11-5ed4-bc43-498de1246097,brunch,0,high,humans,2,0.26
13f05912-eb11-5ed4-bc43-498de1246097,brunch,0,high,humans,3,0.64
13f05912-eb11-5ed4-bc43-498de1246097,dip,0,low,humans,0,0.81
13f05912-eb11-5ed4-bc43-498de1246097,dip,0,low,humans,1,0.04
13f05912-eb11-5ed4-bc43-498de1246097,dip,0,low,humans,2,0.08
13f05912-eb11-5ed4-bc43-498de1246097,dip,0,low,humans,3,0.07
5091b562-1ff1-57fd-9b51-0884bd83df81,brunch,75,high,humans,0,0.18
5091b562-1ff1-57fd-9b51-0884bd83df81,brunch,75,high,humans,1,0.09
5091b562-1ff1-57fd-9b51-0884bd83df81,brunch,75,high,humans,2,0.48
5091b562-1ff1-57fd-9b51-0884bd83df81,brunch,75,high,humans,3,0.25
5091b562-1ff1-57fd-9b51-0884bd83df81,basketball,100,high,humans,0,0.07
5091b562-1ff1-57fd-9b51-0884bd83df81,basketball,100,high,humans,1,0.06
5091b562-1ff1-57fd-9b51-0884bd83df81,basketball,100,high,humans,2,0.25
5091b562-1ff1-57fd-9b51-0884bd83df81,basketball,100,high,humans,3,0.62
5091b562-1ff1-57fd-9b51-0884bd83df81,soup,50,low,humans,0,0.94
5091b562-1ff1-57fd-9b51-0884bd83df81,soup,50,low,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,soup,50,low,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,soup,50,low,humans,3,0.06
5091b562-1ff1-57fd-9b51-0884bd83df81,wedding,0,low,humans,0,1
5091b562-1ff1-57fd-9b51-0884bd83df81,wedding,0,low,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,wedding,0,low,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,wedding,0,low,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,driving,0,low,humans,0,0.52
5091b562-1ff1-57fd-9b51-0884bd83df81,driving,0,low,humans,1,0.48
5091b562-1ff1-57fd-9b51-0884bd83df81,driving,0,low,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,driving,0,low,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,apples,75,high,humans,0,0.34
5091b562-1ff1-57fd-9b51-0884bd83df81,apples,75,high,humans,1,0.24
5091b562-1ff1-57fd-9b51-0884bd83df81,apples,75,high,humans,2,0.42
5091b562-1ff1-57fd-9b51-0884bd83df81,apples,75,high,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,social,75,low,humans,0,0.56
5091b562-1ff1-57fd-9b51-0884bd83df81,social,75,low,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,social,75,low,humans,2,0.15
5091b562-1ff1-57fd-9b51-0884bd83df81,social,75,low,humans,3,0.29
5091b562-1ff1-57fd-9b51-0884bd83df81,cooking,50,high,humans,0,0.14
5091b562-1ff1-57fd-9b51-0884bd83df81,cooking,50,high,humans,1,0.14
5091b562-1ff1-57fd-9b51-0884bd83df81,cooking,50,high,humans,2,0.58
5091b562-1ff1-57fd-9b51-0884bd83df81,cooking,50,high,humans,3,0.14
5091b562-1ff1-57fd-9b51-0884bd83df81,hike,0,high,humans,0,0
5091b562-1ff1-57fd-9b51-0884bd83df81,hike,0,high,humans,1,1
5091b562-1ff1-57fd-9b51-0884bd83df81,hike,0,high,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,hike,0,high,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,birthday,50,low,humans,0,0
5091b562-1ff1-57fd-9b51-0884bd83df81,birthday,50,low,humans,1,1
5091b562-1ff1-57fd-9b51-0884bd83df81,birthday,50,low,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,birthday,50,low,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,dip,75,low,humans,0,1
5091b562-1ff1-57fd-9b51-0884bd83df81,dip,75,low,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,dip,75,low,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,dip,75,low,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,takeout,50,high,humans,0,0
5091b562-1ff1-57fd-9b51-0884bd83df81,takeout,50,high,humans,1,1
5091b562-1ff1-57fd-9b51-0884bd83df81,takeout,50,high,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,takeout,50,high,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,oysters,0,high,humans,0,1
5091b562-1ff1-57fd-9b51-0884bd83df81,oysters,0,high,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,oysters,0,high,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,oysters,0,high,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,fair,100,high,humans,0,1
5091b562-1ff1-57fd-9b51-0884bd83df81,fair,100,high,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,fair,100,high,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,fair,100,high,humans,3,0
5091b562-1ff1-57fd-9b51-0884bd83df81,drinks,100,low,humans,0,0.89
5091b562-1ff1-57fd-9b51-0884bd83df81,drinks,100,low,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,drinks,100,low,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,drinks,100,low,humans,3,0.11
5091b562-1ff1-57fd-9b51-0884bd83df81,gala,100,low,humans,0,1
5091b562-1ff1-57fd-9b51-0884bd83df81,gala,100,low,humans,1,0
5091b562-1ff1-57fd-9b51-0884bd83df81,gala,100,low,humans,2,0
5091b562-1ff1-57fd-9b51-0884bd83df81,gala,100,low,humans,3,0
