scenario_label,observed_action,relationship_condition,alt_idx,motivation_query,v_raw,v_raw_std,v,n_runs
driving,action_2,75,0,high,-3.0,0.0,-1.0,10
driving,action_2,75,1,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_2,75,1,high,-3.0,0.0,-1.0,10
driving,action_2,75,2,low,-1.0,0.0,-0.3333333333333333,7
driving,action_2,75,2,high,-3.0,0.0,-1.0,10
driving,action_2,75,3,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_2,75,3,high,3.0,0.0,1.0,10
driving,action_2,75,4,low,2.0,0.0,0.6666666666666666,7
driving,action_2,75,4,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_2,75,5,low,2.0,0.0,0.6666666666666666,7
driving,action_2,75,5,high,2.05,0.15,0.6833333333333332,10
driving,action_2,75,6,low,2.0,0.0,0.6666666666666666,7
driving,action_2,75,6,high,2.0,0.0,0.6666666666666666,10
driving,action_2,75,7,low,-0.2857142857142857,0.24743582965269675,-0.09523809523809523,7
driving,action_2,75,7,high,-0.7,0.45825756949558394,-0.2333333333333333,10
driving,action_2,75,8,low,2.0,0.0,0.6666666666666666,7
driving,action_2,75,8,high,2.9,0.3,0.9666666666666667,10
driving,action_2,100,0,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_2,100,0,high,-3.0,0.0,-1.0,10
driving,action_2,100,1,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_2,100,1,high,-3.0,0.0,-1.0,10
driving,action_2,100,2,low,-1.0,0.0,-0.3333333333333333,7
driving,action_2,100,2,high,-3.0,0.0,-1.0,10
driving,action_2,100,3,low,2.0,0.0,0.6666666666666666,7
driving,action_2,100,3,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_2,100,4,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_2,100,4,high,2.9,0.3,0.9666666666666667,10
driving,action_2,100,5,low,2.0,0.0,0.6666666666666666,7
driving,action_2,100,5,high,2.9,0.3,0.9666666666666667,10
driving,action_2,100,6,low,2.0,0.0,0.6666666666666666,7
driving,action_2,100,6,high,2.9,0.3,0.9666666666666667,10
driving,action_2,100,7,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_2,100,7,high,3.0,0.0,1.0,10
driving,action_2,100,8,low,1.8571428571428572,0.2258769757263128,0.6190476190476191,7
driving,action_2,100,8,high,1.2,0.4,0.39999999999999997,10
driving,action_3,0,0,low,0.0,0.0,0.0,7
driving,action_3,0,0,high,0.2,0.4000000000000001,0.06666666666666667,10
driving,action_3,0,1,low,0.0,0.0,0.0,7
driving,action_3,0,1,high,0.2,0.4000000000000001,0.06666666666666667,10
driving,action_3,0,2,low,0.9285714285714286,0.6226998490772391,0.30952380952380953,7
driving,action_3,0,2,high,0.0,0.0,0.0,10
driving,action_3,0,3,low,0.7142857142857143,0.9583148474999099,0.2380952380952381,7
driving,action_3,0,3,high,-0.7,0.45825756949558394,-0.2333333333333333,10
driving,action_3,0,4,low,-1.2857142857142858,0.45175395145262565,-0.4285714285714286,7
driving,action_3,0,4,high,-3.0,0.0,-1.0,10
driving,action_3,0,5,low,2.0,0.0,0.6666666666666666,7
driving,action_3,0,5,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_3,0,6,low,2.0,0.0,0.6666666666666666,7
driving,action_3,0,6,high,2.1,0.19999999999999998,0.7000000000000001,10
driving,action_3,0,7,low,1.2857142857142858,0.24743582965269673,0.4285714285714286,7
driving,action_3,0,7,high,0.2,0.4000000000000001,0.06666666666666667,10
driving,action_3,50,0,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_3,50,0,high,-3.0,0.0,-1.0,10
driving,action_3,50,1,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_3,50,1,high,-3.0,0.0,-1.0,10
driving,action_3,50,2,low,-1.0,0.0,-0.3333333333333333,7
driving,action_3,50,2,high,-3.0,0.0,-1.0,10
driving,action_3,50,3,low,2.0,0.0,0.6666666666666666,7
driving,action_3,50,3,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_3,50,4,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_3,50,4,high,2.9,0.3,0.9666666666666667,10
driving,action_3,50,5,low,2.0,0.0,0.6666666666666666,7
driving,action_3,50,5,high,2.9,0.3,0.9666666666666667,10
driving,action_3,50,6,low,2.0,0.0,0.6666666666666666,7
driving,action_3,50,6,high,2.9,0.3,0.9666666666666667,10
driving,action_3,50,7,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_3,50,7,high,3.0,0.0,1.0,10
driving,action_3,50,8,low,2.0,0.0,0.6666666666666666,7
driving,action_3,50,8,high,2.0,0.0,0.6666666666666666,10
driving,action_3,75,0,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_3,75,0,high,-3.0,0.0,-1.0,10
driving,action_3,75,1,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_3,75,1,high,-3.0,0.0,-1.0,10
driving,action_3,75,2,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_3,75,2,high,3.0,0.0,1.0,10
driving,action_3,75,3,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_3,75,3,high,2.9,0.3,0.9666666666666667,10
driving,action_3,75,4,low,2.0,0.0,0.6666666666666666,7
driving,action_3,75,4,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_3,75,5,low,-1.7142857142857142,0.6998542122237652,-0.5714285714285714,7
driving,action_3,75,5,high,-3.0,0.0,-1.0,10
driving,action_3,75,6,low,1.1428571428571428,0.5150787536377128,0.38095238095238093,7
driving,action_3,75,6,high,0.2,0.4000000000000001,0.06666666666666667,10
driving,action_3,75,7,low,2.0,0.0,0.6666666666666666,7
driving,action_3,75,7,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_3,100,0,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_3,100,0,high,-3.0,0.0,-1.0,10
driving,action_3,100,1,low,-1.3571428571428572,0.22587697572631282,-0.4523809523809524,7
driving,action_3,100,1,high,-3.0,0.0,-1.0,10
driving,action_3,100,2,low,-1.7142857142857142,0.6998542122237652,-0.5714285714285714,7
driving,action_3,100,2,high,-3.0,0.0,-1.0,10
driving,action_3,100,3,low,2.0,0.0,0.6666666666666666,7
driving,action_3,100,3,high,2.9,0.3,0.9666666666666667,10
driving,action_3,100,4,low,2.357142857142857,0.22587697572631282,0.7857142857142857,7
driving,action_3,100,4,high,2.9,0.3,0.9666666666666667,10
driving,action_3,100,5,low,2.0,0.0,0.6666666666666666,7
driving,action_3,100,5,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_3,100,6,low,2.0,0.0,0.6666666666666666,7
driving,action_3,100,6,high,1.7,0.45825756949558405,0.5666666666666667,10
driving,action_3,100,7,low,1.3571428571428572,0.22587697572631282,0.4523809523809524,7
driving,action_3,100,7,high,0.6,0.2,0.19999999999999998,10
fair,action_0,0,0,low,-0.8,0.4,-0.26666666666666666,10
fair,action_0,0,0,high,-3.0,0.0,-1.0,10
fair,action_0,0,1,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_0,0,1,high,1.0,0.0,0.3333333333333333,10
fair,action_0,0,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_0,0,2,high,-3.0,0.0,-1.0,10
fair,action_0,0,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_0,0,3,high,-3.0,0.0,-1.0,10
fair,action_0,0,4,low,1.0,0.0,0.3333333333333333,10
fair,action_0,0,4,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_0,0,5,low,1.2,0.4,0.39999999999999997,10
fair,action_0,0,5,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_0,0,6,low,-0.9,0.30000000000000004,-0.3,10
fair,action_0,0,6,high,-3.0,0.0,-1.0,10
fair,action_0,0,7,low,0.0,0.0,0.0,10
fair,action_0,0,7,high,0.25,0.4031128874149275,0.08333333333333333,10
fair,action_0,0,8,low,1.0,0.0,0.3333333333333333,10
fair,action_0,0,8,high,1.1,0.5385164807134504,0.3666666666666667,10
fair,action_0,50,0,low,-0.8,0.4,-0.26666666666666666,10
fair,action_0,50,0,high,-3.0,0.0,-1.0,10
fair,action_0,50,1,low,-0.8,0.4,-0.26666666666666666,10
fair,action_0,50,1,high,-3.0,0.0,-1.0,10
fair,action_0,50,2,low,-0.9,0.30000000000000004,-0.3,10
fair,action_0,50,2,high,-3.0,0.0,-1.0,10
fair,action_0,50,3,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_0,50,3,high,2.0,0.0,0.6666666666666666,10
fair,action_0,50,4,low,1.0,0.0,0.3333333333333333,10
fair,action_0,50,4,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_0,50,5,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_0,50,5,high,2.05,0.15,0.6833333333333332,10
fair,action_0,50,6,low,-0.9,0.30000000000000004,-0.3,10
fair,action_0,50,6,high,-0.8,0.4,-0.26666666666666666,10
fair,action_0,50,7,low,-0.4,0.4898979485566356,-0.13333333333333333,10
fair,action_0,50,7,high,0.25,0.4031128874149275,0.08333333333333333,10
fair,action_0,50,8,low,1.0,0.0,0.3333333333333333,10
fair,action_0,50,8,high,1.15,0.55,0.3833333333333333,10
fair,action_0,75,0,low,2.0,0.0,0.6666666666666666,10
fair,action_0,75,0,high,0.4,0.48989794855663565,0.13333333333333333,10
fair,action_0,75,1,low,1.2,0.4,0.39999999999999997,10
fair,action_0,75,1,high,2.0,0.0,0.6666666666666666,10
fair,action_0,75,2,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_0,75,2,high,1.0,0.0,0.3333333333333333,10
fair,action_0,75,3,low,2.0,0.0,0.6666666666666666,10
fair,action_0,75,3,high,0.4,0.48989794855663565,0.13333333333333333,10
fair,action_0,75,4,low,1.2,0.4,0.39999999999999997,10
fair,action_0,75,4,high,2.0,0.0,0.6666666666666666,10
fair,action_0,75,5,low,-0.7,0.45825756949558394,-0.2333333333333333,10
fair,action_0,75,5,high,-0.5,0.5,-0.16666666666666666,10
fair,action_0,75,6,low,-0.9,0.30000000000000004,-0.3,10
fair,action_0,75,6,high,-3.0,0.0,-1.0,10
fair,action_0,75,7,low,-0.7,0.45825756949558394,-0.2333333333333333,10
fair,action_0,75,7,high,-1.0,0.0,-0.3333333333333333,10
fair,action_0,75,8,low,1.2,0.4,0.39999999999999997,10
fair,action_0,75,8,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_0,100,0,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_0,100,0,high,2.05,0.15,0.6833333333333332,10
fair,action_0,100,1,low,1.2,0.4,0.39999999999999997,10
fair,action_0,100,1,high,2.0,0.0,0.6666666666666666,10
fair,action_0,100,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_0,100,2,high,-3.0,0.0,-1.0,10
fair,action_0,100,3,low,1.9,0.3,0.6333333333333333,10
fair,action_0,100,3,high,0.4,0.48989794855663565,0.13333333333333333,10
fair,action_0,100,4,low,-0.9,0.30000000000000004,-0.3,10
fair,action_0,100,4,high,-3.0,0.0,-1.0,10
fair,action_0,100,5,low,0.3,0.45825756949558394,0.09999999999999999,10
fair,action_0,100,5,high,2.0,0.0,0.6666666666666666,10
fair,action_0,100,6,low,1.2,0.4,0.39999999999999997,10
fair,action_0,100,6,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_0,100,7,low,1.2,0.4,0.39999999999999997,10
fair,action_0,100,7,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_0,100,8,low,0.1,0.30000000000000004,0.03333333333333333,10
fair,action_0,100,8,high,0.3,0.45825756949558405,0.09999999999999999,10
fair,action_0,100,9,low,1.2,0.4,0.39999999999999997,10
fair,action_0,100,9,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_1,0,0,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,0,0,high,0.0,3.0,0.0,10
fair,action_1,0,1,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_1,0,1,high,2.05,0.15,0.6833333333333332,10
fair,action_1,0,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,0,2,high,0.0,3.0,0.0,10
fair,action_1,0,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_1,0,3,high,-3.0,0.0,-1.0,10
fair,action_1,0,4,low,1.0,0.0,0.3333333333333333,10
fair,action_1,0,4,high,2.0,0.0,0.6666666666666666,10
fair,action_1,0,5,low,1.0,0.0,0.3333333333333333,10
fair,action_1,0,5,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_1,0,6,low,2.0,0.0,0.6666666666666666,10
fair,action_1,0,6,high,-1.1,0.3,-0.3666666666666667,10
fair,action_1,0,7,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_1,0,7,high,1.05,0.15,0.35000000000000003,10
fair,action_1,0,8,low,1.2,0.4,0.39999999999999997,10
fair,action_1,0,8,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_1,0,9,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,0,9,high,-0.8,0.4,-0.26666666666666666,10
fair,action_1,50,0,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,50,0,high,0.0,3.0,0.0,10
fair,action_1,50,1,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_1,50,1,high,2.05,0.15,0.6833333333333332,10
fair,action_1,50,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,50,2,high,0.0,3.0,0.0,10
fair,action_1,50,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_1,50,3,high,-3.0,0.0,-1.0,10
fair,action_1,50,4,low,1.0,0.0,0.3333333333333333,10
fair,action_1,50,4,high,2.0,0.0,0.6666666666666666,10
fair,action_1,50,5,low,2.0,0.0,0.6666666666666666,10
fair,action_1,50,5,high,-2.1,0.7,-0.7000000000000001,10
fair,action_1,50,6,low,0.7,0.45825756949558394,0.2333333333333333,10
fair,action_1,50,6,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_1,50,7,low,0.8,0.4,0.26666666666666666,10
fair,action_1,50,7,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_1,50,8,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_1,50,8,high,0.7,0.45825756949558405,0.2333333333333333,10
fair,action_1,75,0,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,75,0,high,0.0,3.0,0.0,10
fair,action_1,75,1,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_1,75,1,high,2.05,0.15,0.6833333333333332,10
fair,action_1,75,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,75,2,high,0.0,3.0,0.0,10
fair,action_1,75,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_1,75,3,high,-3.0,0.0,-1.0,10
fair,action_1,75,4,low,1.0,0.0,0.3333333333333333,10
fair,action_1,75,4,high,2.0,0.0,0.6666666666666666,10
fair,action_1,75,5,low,1.0,0.0,0.3333333333333333,10
fair,action_1,75,5,high,1.9,0.7,0.6333333333333333,10
fair,action_1,75,6,low,0.7,0.45825756949558394,0.2333333333333333,10
fair,action_1,75,6,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_1,75,7,low,0.4,0.66332495807108,0.13333333333333333,10
fair,action_1,75,7,high,2.0,0.0,0.6666666666666666,10
fair,action_1,75,8,low,1.5,0.5,0.5,10
fair,action_1,75,8,high,0.8,0.4,0.26666666666666666,10
fair,action_1,100,0,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_1,100,0,high,2.05,0.15,0.6833333333333332,10
fair,action_1,100,1,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,100,1,high,0.0,3.0,0.0,10
fair,action_1,100,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_1,100,2,high,0.0,3.0,0.0,10
fair,action_1,100,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_1,100,3,high,-3.0,0.0,-1.0,10
fair,action_1,100,4,low,1.0,0.0,0.3333333333333333,10
fair,action_1,100,4,high,1.1,0.5385164807134504,0.3666666666666667,10
fair,action_1,100,5,low,1.0,0.0,0.3333333333333333,10
fair,action_1,100,5,high,2.0,0.0,0.6666666666666666,10
fair,action_1,100,6,low,2.0,0.0,0.6666666666666666,10
fair,action_1,100,6,high,0.4,0.48989794855663565,0.13333333333333333,10
fair,action_1,100,7,low,-0.7,0.45825756949558394,-0.2333333333333333,10
fair,action_1,100,7,high,-0.5,0.5,-0.16666666666666666,10
fair,action_1,100,8,low,1.2,0.4,0.39999999999999997,10
fair,action_1,100,8,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_2,0,0,low,0.7,0.45825756949558394,0.2333333333333333,10
fair,action_2,0,0,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_2,0,1,low,-0.9,0.30000000000000004,-0.3,10
fair,action_2,0,1,high,-3.0,0.0,-1.0,10
fair,action_2,0,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,0,2,high,0.0,3.0,0.0,10
fair,action_2,0,3,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,0,3,high,0.0,3.0,0.0,10
fair,action_2,0,4,low,1.0,0.0,0.3333333333333333,10
fair,action_2,0,4,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_2,0,5,low,1.2,0.4,0.39999999999999997,10
fair,action_2,0,5,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_2,0,6,low,1.2,0.4,0.39999999999999997,10
fair,action_2,0,6,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_2,0,7,low,1.0,0.0,0.3333333333333333,10
fair,action_2,0,7,high,1.05,0.65,0.35000000000000003,10
fair,action_2,0,8,low,-0.7,0.45825756949558394,-0.2333333333333333,10
fair,action_2,0,8,high,-0.5,0.5,-0.16666666666666666,10
fair,action_2,50,0,low,1.0,0.0,0.3333333333333333,10
fair,action_2,50,0,high,2.0,0.0,0.6666666666666666,10
fair,action_2,50,1,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,50,1,high,0.0,3.0,0.0,10
fair,action_2,50,2,low,-0.9,0.30000000000000004,-0.3,10
fair,action_2,50,2,high,-3.0,0.0,-1.0,10
fair,action_2,50,3,low,1.2,0.4,0.39999999999999997,10
fair,action_2,50,3,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_2,50,4,low,1.5,0.806225774829855,0.5,10
fair,action_2,50,4,high,-0.2,0.7483314773547883,-0.06666666666666667,10
fair,action_2,50,5,low,1.0,0.0,0.3333333333333333,10
fair,action_2,50,5,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_2,50,6,low,1.2,0.4,0.39999999999999997,10
fair,action_2,50,6,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_2,50,7,low,-0.9,0.30000000000000004,-0.3,10
fair,action_2,50,7,high,-3.0,0.0,-1.0,10
fair,action_2,50,8,low,1.4,0.48989794855663565,0.4666666666666666,10
fair,action_2,50,8,high,0.4,0.4898979485566356,0.13333333333333333,10
fair,action_2,75,0,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,75,0,high,0.0,3.0,0.0,10
fair,action_2,75,1,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,75,1,high,0.0,3.0,0.0,10
fair,action_2,75,2,low,1.0,0.0,0.3333333333333333,10
fair,action_2,75,2,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_2,75,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_2,75,3,high,-3.0,0.0,-1.0,10
fair,action_2,75,4,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_2,75,4,high,2.0,0.0,0.6666666666666666,10
fair,action_2,75,5,low,1.2,0.4,0.39999999999999997,10
fair,action_2,75,5,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_2,75,6,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,75,6,high,-1.2,2.749545416973504,-0.39999999999999997,10
fair,action_2,75,7,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,75,7,high,-1.2,2.749545416973504,-0.39999999999999997,10
fair,action_2,75,8,low,-0.9,0.30000000000000004,-0.3,10
fair,action_2,75,8,high,-0.8,0.4,-0.26666666666666666,10
fair,action_2,75,9,low,1.0,0.0,0.3333333333333333,10
fair,action_2,75,9,high,1.7,0.45825756949558394,0.5666666666666667,10
fair,action_2,100,0,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,100,0,high,0.0,3.0,0.0,10
fair,action_2,100,1,low,1.0,0.0,0.3333333333333333,10
fair,action_2,100,1,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_2,100,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_2,100,2,high,0.0,3.0,0.0,10
fair,action_2,100,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_2,100,3,high,-3.0,0.0,-1.0,10
fair,action_2,100,4,low,1.2,0.4,0.39999999999999997,10
fair,action_2,100,4,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_2,100,5,low,0.4,0.66332495807108,0.13333333333333333,10
fair,action_2,100,5,high,2.0,0.0,0.6666666666666666,10
fair,action_2,100,6,low,1.2,0.4,0.39999999999999997,10
fair,action_2,100,6,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_2,100,7,low,1.0,0.0,0.3333333333333333,10
fair,action_2,100,7,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_2,100,8,low,0.7,0.45825756949558394,0.2333333333333333,10
fair,action_2,100,8,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_3,0,0,low,0.7,0.45825756949558394,0.2333333333333333,10
fair,action_3,0,0,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_3,0,1,low,1.9,0.3,0.6333333333333333,10
fair,action_3,0,1,high,0.4,0.48989794855663565,0.13333333333333333,10
fair,action_3,0,2,low,1.0,0.0,0.3333333333333333,10
fair,action_3,0,2,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_3,0,3,low,1.5,0.806225774829855,0.5,10
fair,action_3,0,3,high,-0.9,1.8138357147217055,-0.3,10
fair,action_3,0,4,low,-0.9,0.30000000000000004,-0.3,10
fair,action_3,0,4,high,-3.0,0.0,-1.0,10
fair,action_3,0,5,low,1.2,0.4,0.39999999999999997,10
fair,action_3,0,5,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_3,0,6,low,1.0,0.0,0.3333333333333333,10
fair,action_3,0,6,high,1.7,0.45825756949558394,0.5666666666666667,10
fair,action_3,0,7,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_3,0,7,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_3,0,8,low,-0.8,0.4,-0.26666666666666666,10
fair,action_3,0,8,high,-3.0,0.0,-1.0,10
fair,action_3,50,0,low,1.0,0.0,0.3333333333333333,10
fair,action_3,50,0,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_3,50,1,low,1.5,0.806225774829855,0.5,10
fair,action_3,50,1,high,-1.3,2.0024984394500787,-0.43333333333333335,10
fair,action_3,50,2,low,1.2,0.4,0.39999999999999997,10
fair,action_3,50,2,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_3,50,3,low,1.9,0.3,0.6333333333333333,10
fair,action_3,50,3,high,-1.3,2.0024984394500787,-0.43333333333333335,10
fair,action_3,50,4,low,-0.9,0.30000000000000004,-0.3,10
fair,action_3,50,4,high,-3.0,0.0,-1.0,10
fair,action_3,50,5,low,1.0,0.0,0.3333333333333333,10
fair,action_3,50,5,high,1.7,0.45825756949558394,0.5666666666666667,10
fair,action_3,50,6,low,-0.7,0.45825756949558394,-0.2333333333333333,10
fair,action_3,50,6,high,-0.5,0.5,-0.16666666666666666,10
fair,action_3,50,7,low,1.0,0.0,0.3333333333333333,10
fair,action_3,50,7,high,1.0,0.6324555320336759,0.3333333333333333,10
fair,action_3,50,8,low,1.0,0.0,0.3333333333333333,10
fair,action_3,50,8,high,1.7,0.45825756949558394,0.5666666666666667,10
fair,action_3,75,0,low,1.9,0.3,0.6333333333333333,10
fair,action_3,75,0,high,0.4,0.48989794855663565,0.13333333333333333,10
fair,action_3,75,1,low,1.0,0.0,0.3333333333333333,10
fair,action_3,75,1,high,1.7,0.45825756949558394,0.5666666666666667,10
fair,action_3,75,2,low,1.0,0.0,0.3333333333333333,10
fair,action_3,75,2,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_3,75,3,low,1.2,0.4,0.39999999999999997,10
fair,action_3,75,3,high,1.25,0.4031128874149275,0.4166666666666667,10
fair,action_3,75,4,low,-0.8,0.4,-0.26666666666666666,10
fair,action_3,75,4,high,-1.2,2.749545416973504,-0.39999999999999997,10
fair,action_3,75,5,low,-0.8,0.4,-0.26666666666666666,10
fair,action_3,75,5,high,-0.8,0.4,-0.26666666666666666,10
fair,action_3,75,6,low,1.0,0.0,0.3333333333333333,10
fair,action_3,75,6,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_3,75,7,low,0.3,0.45825756949558394,0.09999999999999999,10
fair,action_3,75,7,high,2.0,0.0,0.6666666666666666,10
fair,action_3,75,8,low,1.2,0.4,0.39999999999999997,10
fair,action_3,75,8,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_3,100,0,low,1.0,0.0,0.3333333333333333,10
fair,action_3,100,0,high,2.2,0.39999999999999997,0.7333333333333334,10
fair,action_3,100,1,low,-0.8,0.4,-0.26666666666666666,10
fair,action_3,100,1,high,0.0,3.0,0.0,10
fair,action_3,100,2,low,-0.8,0.4,-0.26666666666666666,10
fair,action_3,100,2,high,0.0,3.0,0.0,10
fair,action_3,100,3,low,-0.9,0.30000000000000004,-0.3,10
fair,action_3,100,3,high,-3.0,0.0,-1.0,10
fair,action_3,100,4,low,-0.9,0.30000000000000004,-0.3,10
fair,action_3,100,4,high,-3.0,0.0,-1.0,10
fair,action_3,100,5,low,0.2,0.4000000000000001,0.06666666666666667,10
fair,action_3,100,5,high,2.0,0.0,0.6666666666666666,10
fair,action_3,100,6,low,1.1,0.3,0.3666666666666667,10
fair,action_3,100,6,high,1.3,0.45825756949558405,0.43333333333333335,10
fair,action_3,100,7,low,0.4,0.66332495807108,0.13333333333333333,10
fair,action_3,100,7,high,1.45,0.4716990566028302,0.48333333333333334,10
fair,action_3,100,8,low,1.0,0.0,0.3333333333333333,10
fair,action_3,100,8,high,1.1,0.5385164807134504,0.3666666666666667,10
fair,action_3,100,9,low,1.5,0.806225774829855,0.5,10
fair,action_3,100,9,high,0.3,0.45825756949558394,0.09999999999999999,10
gala,action_0,0,0,low,-1.7,0.45825756949558394,-0.5666666666666667,10
gala,action_0,0,0,high,3.0,0.0,1.0,10
gala,action_0,0,1,low,-1.8,0.4,-0.6,10
gala,action_0,0,1,high,3.0,0.0,1.0,10
gala,action_0,0,2,low,-2.0,0.4472135954999579,-0.6666666666666666,10
gala,action_0,0,2,high,3.0,0.0,1.0,10
gala,action_0,0,3,low,-1.0,0.0,-0.3333333333333333,10
gala,action_0,0,3,high,1.2,0.4,0.39999999999999997,10
gala,action_0,0,4,low,0.0,0.0,0.0,10
gala,action_0,0,4,high,-1.0,0.0,-0.3333333333333333,10
gala,action_0,0,5,low,1.6,0.48989794855663565,0.5333333333333333,10
gala,action_0,0,5,high,-1.0,0.0,-0.3333333333333333,10
gala,action_0,0,6,low,1.6,0.48989794855663565,0.5333333333333333,10
gala,action_0,0,6,high,-2.0,0.0,-0.6666666666666666,10
gala,action_0,0,7,low,0.6,0.48989794855663565,0.19999999999999998,10
