scenario_label,observed_action,motivation,alt_idx,access_raw,access_raw_std,effort_raw,effort_raw_std,access,effort,n_runs_access,n_runs_effort
fair,action_2,high,9,3.0,0.0,2.95,0.41533119314590367,1.0,0.4916666666666667,10,10
fair,action_3,low,0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_3,low,1,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
fair,action_3,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_3,low,3,0.0,0.0,2.6,0.3,0.0,0.43333333333333335,10,10
fair,action_3,low,4,3.0,0.0,2.95,0.41533119314590367,1.0,0.4916666666666667,10,10
fair,action_3,low,5,4.2,2.749545416973504,1.85,0.22912878474779202,1.4,0.30833333333333335,10,10
fair,action_3,low,6,6.0,0.0,2.75,0.33541019662496846,2.0,0.4583333333333333,10,10
fair,action_3,low,7,6.0,0.0,2.25,0.25,2.0,0.375,10,10
fair,action_3,low,8,0.0,0.0,0.0,0.0,0.0,0.0,10,10
fair,action_3,high,0,0.0,0.0,1.35,0.32015621187164245,0.0,0.225,10,10
fair,action_3,high,1,0.0,0.0,2.6,0.3,0.0,0.43333333333333335,10,10
fair,action_3,high,2,0.0,0.0,1.5,0.5,0.0,0.25,10,10
fair,action_3,high,3,3.0,0.0,3.3,0.45825756949558394,1.0,0.5499999999999999,10,10
fair,action_3,high,4,0.0,0.0,0.8,0.6782329983125269,0.0,0.13333333333333333,10,10
fair,action_3,high,5,6.0,0.0,2.4,0.19999999999999998,2.0,0.39999999999999997,10,10
fair,action_3,high,6,6.0,0.0,1.55,0.15,2.0,0.2583333333333333,10,10
fair,action_3,high,7,0.0,0.0,3.3,0.33166247903554,0.0,0.5499999999999999,10,10
fair,action_3,high,8,3.0,0.0,0.6,0.66332495807108,1.0,0.09999999999999999,10,10
gala,action_0,low,0,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
gala,action_0,low,1,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_0,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_0,low,3,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_0,low,4,0.0,0.0,3.0,0.0,0.0,0.5,10,10
gala,action_0,low,5,6.0,0.0,5.0,0.0,2.0,0.8333333333333333,10,10
gala,action_0,high,0,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_0,high,1,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_0,high,2,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
gala,action_0,high,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
gala,action_0,high,4,6.0,0.0,2.4,0.48989794855663565,2.0,0.39999999999999997,10,10
gala,action_0,high,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_0,high,6,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_0,high,7,6.0,0.0,3.4,0.48989794855663565,2.0,0.5666666666666667,10,10
gala,action_1,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_1,low,1,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_1,low,2,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
gala,action_1,low,3,2.2,0.9797958971132713,3.0,0.0,0.7333333333333334,0.5,10,10
gala,action_1,low,4,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_1,low,5,3.0,0.0,3.0,0.0,1.0,0.5,10,10
gala,action_1,low,6,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_1,low,7,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_1,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_1,high,1,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_1,high,2,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_1,high,3,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_1,high,4,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
gala,action_1,high,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_1,high,6,3.0,0.0,3.0,0.0,1.0,0.5,10,10
gala,action_1,high,7,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_1,high,8,2.4,0.48989794855663565,2.0,0.0,0.7999999999999999,0.3333333333333333,10,10
gala,action_2,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_2,low,1,2.2,0.9797958971132713,3.0,0.0,0.7333333333333334,0.5,10,10
gala,action_2,low,2,3.0,0.0,3.0,0.0,1.0,0.5,10,10
gala,action_2,low,3,3.0,0.0,3.0,0.0,1.0,0.5,10,10
gala,action_2,low,4,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_2,low,5,6.0,0.0,3.0,0.0,2.0,0.5,10,10
gala,action_2,low,6,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
gala,action_2,low,7,6.0,0.0,5.0,0.0,2.0,0.8333333333333333,10,10
gala,action_2,high,0,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_2,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_2,high,2,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_2,high,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_2,high,4,6.0,0.0,3.0,0.0,2.0,0.5,10,10
gala,action_2,high,5,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_2,high,6,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_2,high,7,1.2,1.469693845669907,4.0,0.0,0.39999999999999997,0.6666666666666666,10,10
gala,action_2,high,8,4.8,1.469693845669907,2.0,0.0,1.5999999999999999,0.3333333333333333,10,10
gala,action_2,high,9,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
gala,action_3,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_3,low,1,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_3,low,2,3.0,0.0,3.0,0.0,1.0,0.5,10,10
gala,action_3,low,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
gala,action_3,low,4,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_3,low,5,3.0,0.0,3.0,0.0,1.0,0.5,10,10
gala,action_3,low,6,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
gala,action_3,low,7,3.0,0.0,3.9,0.3,1.0,0.6499999999999999,10,10
gala,action_3,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_3,high,1,3.0,0.0,3.2,0.39999999999999997,1.0,0.5333333333333333,10,10
gala,action_3,high,2,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
gala,action_3,high,3,3.0,0.0,5.0,0.0,1.0,0.8333333333333333,10,10
gala,action_3,high,4,0.0,0.0,0.0,0.0,0.0,0.0,10,10
gala,action_3,high,5,4.8,1.469693845669907,2.0,0.0,1.5999999999999999,0.3333333333333333,10,10
gala,action_3,high,6,3.0,0.0,3.0,0.0,1.0,0.5,10,10
gala,action_3,high,7,0.0,0.0,4.0,0.0,0.0,0.6666666666666666,10,10
hike,action_0,low,0,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_0,low,1,6.0,0.0,0.25,0.25,2.0,0.041666666666666664,10,10
hike,action_0,low,2,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
hike,action_0,low,3,0.0,0.0,2.05,0.5678908345800273,0.0,0.3416666666666666,10,10
hike,action_0,low,4,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_0,low,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_0,low,6,0.0,0.0,1.25,0.25,0.0,0.20833333333333331,10,10
hike,action_0,low,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_0,low,8,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
hike,action_0,low,9,0.0,0.0,0.25,0.25,0.0,0.041666666666666664,10,10
hike,action_0,high,0,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_0,high,1,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_0,high,2,6.0,0.0,0.25,0.25,2.0,0.041666666666666664,10,10
hike,action_0,high,3,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
hike,action_0,high,4,6.0,0.0,1.15,0.3905124837953327,2.0,0.19166666666666665,10,10
hike,action_0,high,5,0.0,0.0,2.35,0.22912878474779202,0.0,0.39166666666666666,10,10
hike,action_0,high,6,3.0,0.0,2.35,0.22912878474779202,1.0,0.39166666666666666,10,10
hike,action_0,high,7,0.0,0.0,1.25,0.25,0.0,0.20833333333333331,10,10
hike,action_0,high,8,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_0,high,9,0.0,0.0,0.25,0.25,0.0,0.041666666666666664,10,10
hike,action_1,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_1,low,1,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_1,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_1,low,3,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_1,low,4,3.0,0.0,2.85,0.22912878474779202,1.0,0.475,10,10
hike,action_1,low,5,6.0,0.0,1.25,0.25,2.0,0.20833333333333331,10,10
hike,action_1,low,6,6.0,0.0,3.25,0.25,2.0,0.5416666666666666,10,10
hike,action_1,low,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_1,low,8,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_1,low,9,6.0,0.0,0.6,0.4898979485566356,2.0,0.09999999999999999,10,10
hike,action_1,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_1,high,1,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_1,high,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_1,high,3,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_1,high,4,6.0,0.0,1.25,0.25,2.0,0.20833333333333331,10,10
hike,action_1,high,5,0.0,0.0,2.35,0.22912878474779202,0.0,0.39166666666666666,10,10
hike,action_1,high,6,4.2,1.469693845669907,0.75,0.25,1.4,0.125,10,10
hike,action_1,high,7,6.0,0.0,1.25,0.25,2.0,0.20833333333333331,10,10
hike,action_1,high,8,2.1,1.374772708486752,0.75,0.25,0.7,0.125,10,10
hike,action_2,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_2,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_2,low,2,3.0,0.0,2.35,0.22912878474779202,1.0,0.39166666666666666,10,10
hike,action_2,low,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_2,low,4,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_2,low,5,6.0,0.0,0.9,0.30000000000000004,2.0,0.15,10,10
hike,action_2,low,6,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_2,low,7,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
hike,action_2,low,8,4.2,1.469693845669907,0.75,0.25,1.4,0.125,10,10
hike,action_2,low,9,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
hike,action_2,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_2,high,1,0.0,0.0,0.5,0.5,0.0,0.08333333333333333,10,10
hike,action_2,high,2,6.0,0.0,2.9,0.19999999999999998,2.0,0.4833333333333333,10,10
hike,action_2,high,3,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_2,high,4,3.9,1.374772708486752,1.0,0.5,1.2999999999999998,0.16666666666666666,10,10
hike,action_2,high,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_2,high,6,0.0,0.0,2.35,0.22912878474779202,0.0,0.39166666666666666,10,10
hike,action_2,high,7,4.2,1.469693845669907,0.75,0.25,1.4,0.125,10,10
hike,action_2,high,8,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_3,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_3,low,1,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_3,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_3,low,3,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_3,low,4,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
hike,action_3,low,5,0.0,0.0,0.25,0.25,0.0,0.041666666666666664,10,10
hike,action_3,low,6,4.2,1.469693845669907,4.0,0.0,1.4,0.6666666666666666,10,10
hike,action_3,low,7,3.0,0.0,3.25,0.25,1.0,0.5416666666666666,10,10
hike,action_3,low,8,4.2,1.469693845669907,1.25,0.25,1.4,0.20833333333333331,10,10
hike,action_3,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_3,high,1,0.0,0.0,0.75,0.25,0.0,0.125,10,10
hike,action_3,high,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
hike,action_3,high,3,0.0,0.0,1.5,0.0,0.0,0.25,10,10
hike,action_3,high,4,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
hike,action_3,high,5,3.0,0.0,4.0,0.0,1.0,0.6666666666666666,10,10
hike,action_3,high,6,4.2,1.469693845669907,1.0,0.5,1.4,0.16666666666666666,10,10
hike,action_3,high,7,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
hike,action_3,high,8,6.0,0.0,0.9,0.30000000000000004,2.0,0.15,10,10
oysters,action_0,low,0,4.5,0.0,1.5,0.0,1.5,0.25,10,10
oysters,action_0,low,1,4.029999999999999,0.6542935121182236,3.7999999999999994,4.440892098500626e-16,1.343333333333333,0.6333333333333332,10,10
oysters,action_0,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_0,low,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_0,low,4,6.0,0.0,2.2,0.0,2.0,0.3666666666666667,10,10
oysters,action_0,low,5,4.75,0.6422616289332564,2.15,0.35,1.5833333333333333,0.3583333333333333,10,10
oysters,action_0,low,6,2.7,0.714142842854285,4.3,0.2000000000000002,0.9,0.7166666666666666,10,10
oysters,action_0,low,7,1.1,0.3,1.1,0.09999999999999998,0.3666666666666667,0.18333333333333335,10,10
oysters,action_0,low,8,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_0,low,9,3.9,0.8306623862918074,2.65,0.1499999999999999,1.2999999999999998,0.44166666666666665,10,10
oysters,action_0,high,0,6.0,0.0,2.65,0.1499999999999999,2.0,0.44166666666666665,10,10
oysters,action_0,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_0,high,2,4.029999999999999,0.6542935121182236,3.7099999999999995,0.13747727084867511,1.343333333333333,0.6183333333333332,10,10
oysters,action_0,high,3,6.0,0.0,2.2,0.0,2.0,0.3666666666666667,10,10
oysters,action_0,high,4,2.0,1.2649110640673518,1.22,0.2712931993250107,0.6666666666666666,0.2033333333333333,10,10
oysters,action_0,high,5,2.2,0.33166247903553997,2.05,0.050000000000000044,0.7333333333333334,0.3416666666666666,10,10
oysters,action_0,high,6,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_0,high,7,1.85,0.32015621187164245,2.8399999999999994,0.048989794855663606,0.6166666666666667,0.4733333333333332,10,10
oysters,action_0,high,8,6.0,0.0,3.1900000000000004,0.03000000000000003,2.0,0.5316666666666667,10,10
oysters,action_1,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_1,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_1,low,2,1.2,0.33166247903554,1.56,0.12000000000000002,0.39999999999999997,0.26,10,10
oysters,action_1,low,3,4.75,0.6422616289332564,3.35,0.1499999999999999,1.5833333333333333,0.5583333333333333,10,10
oysters,action_1,low,4,6.0,0.0,2.29,0.13747727084867511,2.0,0.38166666666666665,10,10
oysters,action_1,low,5,5.15,0.22912878474779197,2.71,0.13747727084867511,1.7166666666666668,0.45166666666666666,10,10
oysters,action_1,low,6,6.0,0.0,4.2700000000000005,0.23685438564654024,2.0,0.7116666666666667,10,10
oysters,action_1,low,7,1.1,0.3,2.41,0.2547547840571399,0.3666666666666667,0.40166666666666667,10,10
oysters,action_1,low,8,6.0,0.0,3.5099999999999993,0.28089143810376266,2.0,0.5849999999999999,10,10
oysters,action_1,low,9,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_1,high,0,1.1,0.3,1.02,0.059999999999999984,0.3666666666666667,0.16999999999999998,10,10
oysters,action_1,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_1,high,2,2.35,1.3238202294873727,1.56,0.12000000000000002,0.7833333333333333,0.26,10,10
oysters,action_1,high,3,1.1,0.3,1.83,0.16155494421403516,0.3666666666666667,0.305,10,10
oysters,action_1,high,4,4.75,0.6422616289332564,2.4699999999999998,0.20999999999999988,1.5833333333333333,0.4116666666666666,10,10
oysters,action_1,high,5,6.0,0.0,4.2700000000000005,0.23685438564654024,2.0,0.7116666666666667,10,10
oysters,action_1,high,6,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_1,high,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_1,high,8,3.7,0.9,4.139999999999999,0.24979991993593595,1.2333333333333334,0.6899999999999997,10,10
oysters,action_1,high,9,6.0,0.0,3.3800000000000003,0.23151673805580442,2.0,0.5633333333333334,10,10
oysters,action_2,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_2,low,1,6.0,0.0,2.65,0.1499999999999999,2.0,0.44166666666666665,10,10
oysters,action_2,low,2,2.6,0.7,4.9,0.1341640786499875,0.8666666666666667,0.8166666666666667,10,10
oysters,action_2,low,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_2,low,4,2.1,0.3,2.05,0.050000000000000044,0.7,0.3416666666666666,10,10
oysters,action_2,low,5,4.75,0.4031128874149275,3.29,0.2844292530665578,1.5833333333333333,0.5483333333333333,10,10
oysters,action_2,low,6,5.2,0.2449489742783178,3.6199999999999997,0.1469693845669906,1.7333333333333334,0.6033333333333333,10,10
oysters,action_2,low,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_2,low,8,6.0,0.0,3.0500000000000003,0.30740852297878796,2.0,0.5083333333333333,10,10
oysters,action_2,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_2,high,1,4.05,0.5678908345800273,1.53,0.09000000000000001,1.3499999999999999,0.255,10,10
oysters,action_2,high,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_2,high,3,4.029999999999999,0.6542935121182236,3.7399999999999993,0.11999999999999993,1.343333333333333,0.6233333333333332,10,10
oysters,action_2,high,4,2.1,0.3,2.05,0.050000000000000044,0.7,0.3416666666666666,10,10
oysters,action_2,high,5,6.0,0.0,4.2700000000000005,0.23685438564654024,2.0,0.7116666666666667,10,10
oysters,action_2,high,6,4.55,0.5678908345800273,3.2700000000000005,0.3034798181098703,1.5166666666666666,0.545,10,10
oysters,action_2,high,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_2,high,8,6.0,0.0,2.2,0.0,2.0,0.3666666666666667,10,10
oysters,action_2,high,9,2.0,1.2649110640673518,1.22,0.2712931993250107,0.6666666666666666,0.2033333333333333,10,10
oysters,action_3,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_3,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_3,low,2,1.2,0.33166247903554,3.1100000000000003,0.41097445176069036,0.39999999999999997,0.5183333333333333,10,10
oysters,action_3,low,3,1.65,1.1191514642799696,1.56,0.12000000000000002,0.5499999999999999,0.26,10,10
oysters,action_3,low,4,1.45,0.65,2.05,0.050000000000000044,0.4833333333333333,0.3416666666666666,10,10
oysters,action_3,low,5,6.0,0.0,2.6,0.21908902300206648,2.0,0.43333333333333335,10,10
oysters,action_3,low,6,4.9,0.6244997998398398,3.3299999999999996,0.22383029285599382,1.6333333333333333,0.5549999999999999,10,10
oysters,action_3,low,7,6.0,0.0,4.07,0.214709105535839,2.0,0.6783333333333333,10,10
oysters,action_3,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_3,high,1,1.9,0.9165151389911679,2.35,0.3471310991541956,0.6333333333333333,0.39166666666666666,10,10
oysters,action_3,high,2,4.75,0.6422616289332564,2.67,0.2794637722496425,1.5833333333333333,0.44499999999999995,10,10
oysters,action_3,high,3,3.75,1.0781929326423914,1.56,0.12000000000000002,1.25,0.26,10,10
oysters,action_3,high,4,1.2,0.33166247903554,3.1100000000000003,0.41097445176069036,0.39999999999999997,0.5183333333333333,10,10
oysters,action_3,high,5,0.0,0.0,0.0,0.0,0.0,0.0,10,10
oysters,action_3,high,6,2.25,0.4609772228646444,4.63,0.27946377224964236,0.75,0.7716666666666666,10,10
oysters,action_3,high,7,5.1,0.2,3.29,0.2844292530665578,1.6999999999999997,0.5483333333333333,10,10
oysters,action_3,high,8,4.75,0.4031128874149275,4.2700000000000005,0.23685438564654024,1.5833333333333333,0.7116666666666667,10,10
oysters,action_3,high,9,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_0,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_0,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_0,low,2,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_0,low,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,low,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,low,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,low,6,0.0,0.0,0.65,0.45,0.0,0.10833333333333334,10,10
social,action_0,low,7,0.0,0.0,0.65,0.45,0.0,0.10833333333333334,10,10
social,action_0,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_0,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_0,high,2,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_0,high,3,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,high,4,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,high,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,high,6,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,high,7,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_0,high,8,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
social,action_1,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_1,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_1,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_1,low,3,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
social,action_1,low,4,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_1,low,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_1,low,6,6.0,0.0,2.05,0.15,2.0,0.3416666666666666,10,10
social,action_1,low,7,3.0,0.0,3.0,0.0,1.0,0.5,10,10
social,action_1,low,8,2.7,0.9,3.15,0.32015621187164245,0.9,0.5249999999999999,10,10
social,action_1,low,9,6.0,0.0,3.0,0.0,2.0,0.5,10,10
social,action_1,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_1,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_1,high,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_1,high,3,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_1,high,4,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,10,10
social,action_1,high,5,3.0,0.0,2.15,0.32015621187164245,1.0,0.3583333333333333,10,10
social,action_1,high,6,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_1,high,7,6.0,0.0,2.05,0.15,2.0,0.3416666666666666,10,10
social,action_1,high,8,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
social,action_2,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_2,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_2,low,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_2,low,3,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_2,low,4,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
social,action_2,low,5,0.0,0.0,1.6,0.48989794855663565,0.0,0.26666666666666666,10,10
social,action_2,low,6,6.0,0.0,2.9,0.3,2.0,0.4833333333333333,10,10
social,action_2,low,7,6.0,0.0,3.0,0.0,2.0,0.5,10,10
social,action_2,low,8,0.0,0.0,4.7,0.45825756949558405,0.0,0.7833333333333333,10,10
social,action_2,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_2,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_2,high,2,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_2,high,3,6.0,0.0,4.7,0.45825756949558405,2.0,0.7833333333333333,10,10
social,action_2,high,4,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_2,high,5,6.0,0.0,1.0,0.0,2.0,0.16666666666666666,10,10
social,action_2,high,6,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
social,action_2,high,7,0.0,0.0,0.65,0.45,0.0,0.10833333333333334,10,10
social,action_2,high,8,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
social,action_3,low,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_3,low,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_3,low,2,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,10,10
social,action_3,low,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_3,low,4,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_3,low,5,6.0,0.0,1.6,0.48989794855663565,2.0,0.26666666666666666,10,10
social,action_3,low,6,0.0,0.0,3.7,0.45825756949558405,0.0,0.6166666666666667,10,10
social,action_3,low,7,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
social,action_3,low,8,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
social,action_3,high,0,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_3,high,1,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_3,high,2,3.0,0.0,2.0,0.0,1.0,0.3333333333333333,10,10
social,action_3,high,3,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_3,high,4,6.0,0.0,1.6,0.48989794855663565,2.0,0.26666666666666666,10,10
social,action_3,high,5,6.0,0.0,2.0,0.0,2.0,0.3333333333333333,10,10
social,action_3,high,6,0.0,0.0,4.7,0.45825756949558405,0.0,0.7833333333333333,10,10
social,action_3,high,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10
social,action_3,high,8,0.0,0.0,0.9,0.30000000000000004,0.0,0.15,10,10
soup,action_0,low,0,3.0,0.0,1.8,0.24494897427831783,1.0,0.3,10,10
