subject_id,scenario_label,action_condition,reward_condition,stage,intimacy_rating
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,social,action_3,low,prior,61
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,social,action_3,low,posterior,100
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,brunch,action_0,high,prior,71
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,brunch,action_0,high,posterior,87
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,cooking,action_1,low,prior,63
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,cooking,action_1,low,posterior,91
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,gala,action_2,high,prior,30
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,gala,action_2,high,posterior,46
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,oysters,action_3,low,prior,57
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,oysters,action_3,low,posterior,100
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,apples,action_1,low,prior,53
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,apples,action_1,low,posterior,66
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,drinks,action_1,high,prior,62
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,drinks,action_1,high,posterior,63
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,basketball,action_0,low,prior,64
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,basketball,action_0,low,posterior,50
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,fair,action_2,low,prior,72
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,fair,action_2,low,posterior,91
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,hike,action_2,high,prior,69
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,hike,action_2,high,posterior,98
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,takeout,action_0,high,prior,33
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,takeout,action_0,high,posterior,7
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,wedding,action_3,high,prior,34
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,wedding,action_3,high,posterior,92
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,dip,action_1,high,prior,50
b1c424dc-1843-5f12-9dcf-6fd63f41e7a1,dip,action_1,high,posterior,20
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,takeout,action_0,high,prior,30
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,takeout,action_0,high,posterior,16
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,social,action_3,low,prior,73
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,social,action_3,low,posterior,94
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,drinks,action_1,high,prior,67
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,drinks,action_1,high,posterior,61
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,gala,action_2,high,prior,79
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,gala,action_2,high,posterior,57
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,wedding,action_3,high,prior,32
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,wedding,action_3,high,posterior,82
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,hike,action_2,high,prior,58
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,hike,action_2,high,posterior,87
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,soup,action_3,high,prior,62
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,soup,action_3,high,posterior,84
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,fair,action_2,low,prior,63
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,fair,action_2,low,posterior,91
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,brunch,action_0,high,prior,66
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,brunch,action_0,high,posterior,11
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,oysters,action_3,low,prior,35
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,oysters,action_3,low,posterior,99
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,basketball,action_0,low,prior,76
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,basketball,action_0,low,posterior,22
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,driving,action_2,low,prior,61
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,driving,action_2,low,posterior,77
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,birthday,action_0,low,prior,65
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,birthday,action_0,low,posterior,27
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,cooking,action_1,low,prior,71
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,cooking,action_1,low,posterior,33
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,apples,action_1,low,prior,34
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,apples,action_1,low,posterior,64
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,dip,action_1,high,prior,28
08a3e4dc-caed-58f5-bed1-7bd8842bc98d,dip,action_1,high,posterior,44
f1997065-fa95-5345-8fd6-52313ed4b68a,brunch,action_0,high,prior,84
f1997065-fa95-5345-8fd6-52313ed4b68a,brunch,action_0,high,posterior,84
f1997065-fa95-5345-8fd6-52313ed4b68a,wedding,action_3,high,prior,50
f1997065-fa95-5345-8fd6-52313ed4b68a,wedding,action_3,high,posterior,57
f1997065-fa95-5345-8fd6-52313ed4b68a,apples,action_1,low,prior,89
f1997065-fa95-5345-8fd6-52313ed4b68a,apples,action_1,low,posterior,91
f1997065-fa95-5345-8fd6-52313ed4b68a,oysters,action_3,low,prior,93
f1997065-fa95-5345-8fd6-52313ed4b68a,oysters,action_3,low,posterior,99
f1997065-fa95-5345-8fd6-52313ed4b68a,cooking,action_1,low,prior,87
f1997065-fa95-5345-8fd6-52313ed4b68a,cooking,action_1,low,posterior,86
f1997065-fa95-5345-8fd6-52313ed4b68a,hike,action_2,high,prior,55
f1997065-fa95-5345-8fd6-52313ed4b68a,hike,action_2,high,posterior,61
f1997065-fa95-5345-8fd6-52313ed4b68a,driving,action_2,low,prior,70
f1997065-fa95-5345-8fd6-52313ed4b68a,driving,action_2,low,posterior,84
f1997065-fa95-5345-8fd6-52313ed4b68a,birthday,action_0,low,prior,66
f1997065-fa95-5345-8fd6-52313ed4b68a,birthday,action_0,low,posterior,50
f1997065-fa95-5345-8fd6-52313ed4b68a,social,action_3,low,prior,43
f1997065-fa95-5345-8fd6-52313ed4b68a,social,action_3,low,posterior,94
f1997065-fa95-5345-8fd6-52313ed4b68a,soup,action_3,high,prior,44
f1997065-fa95-5345-8fd6-52313ed4b68a,soup,action_3,high,posterior,53
f1997065-fa95-5345-8fd6-52313ed4b68a,takeout,action_0,high,prior,35
f1997065-fa95-5345-8fd6-52313ed4b68a,takeout,action_0,high,posterior,23
f1997065-fa95-5345-8fd6-52313ed4b68a,dip,action_1,high,prior,50
f1997065-fa95-5345-8fd6-52313ed4b68a,dip,action_1,high,posterior,50
f1997065-fa95-5345-8fd6-52313ed4b68a,fair,action_2,low,prior,57
f1997065-fa95-5345-8fd6-52313ed4b68a,fair,action_2,low,posterior,67
f1997065-fa95-5345-8fd6-52313ed4b68a,basketball,action_0,low,prior,64
f1997065-fa95-5345-8fd6-52313ed4b68a,basketball,action_0,low,posterior,14
f1997065-fa95-5345-8fd6-52313ed4b68a,drinks,action_1,high,prior,39
f1997065-fa95-5345-8fd6-52313ed4b68a,drinks,action_1,high,posterior,18
f1997065-fa95-5345-8fd6-52313ed4b68a,gala,action_2,high,prior,32
f1997065-fa95-5345-8fd6-52313ed4b68a,gala,action_2,high,posterior,28
412d402e-7427-562d-b46d-1c83ed754079,drinks,action_1,high,prior,74
412d402e-7427-562d-b46d-1c83ed754079,drinks,action_1,high,posterior,74
412d402e-7427-562d-b46d-1c83ed754079,fair,action_2,low,prior,90
412d402e-7427-562d-b46d-1c83ed754079,fair,action_2,low,posterior,74
412d402e-7427-562d-b46d-1c83ed754079,takeout,action_0,high,prior,75
412d402e-7427-562d-b46d-1c83ed754079,takeout,action_0,high,posterior,28
412d402e-7427-562d-b46d-1c83ed754079,hike,action_2,high,prior,77
412d402e-7427-562d-b46d-1c83ed754079,hike,action_2,high,posterior,74
412d402e-7427-562d-b46d-1c83ed754079,brunch,action_0,high,prior,68
412d402e-7427-562d-b46d-1c83ed754079,brunch,action_0,high,posterior,36
412d402e-7427-562d-b46d-1c83ed754079,gala,action_2,high,prior,93
412d402e-7427-562d-b46d-1c83ed754079,gala,action_2,high,posterior,75
412d402e-7427-562d-b46d-1c83ed754079,birthday,action_0,low,prior,100
412d402e-7427-562d-b46d-1c83ed754079,birthday,action_0,low,posterior,14
412d402e-7427-562d-b46d-1c83ed754079,cooking,action_1,low,prior,23
412d402e-7427-562d-b46d-1c83ed754079,cooking,action_1,low,posterior,75
412d402e-7427-562d-b46d-1c83ed754079,driving,action_2,low,prior,36
412d402e-7427-562d-b46d-1c83ed754079,driving,action_2,low,posterior,73
412d402e-7427-562d-b46d-1c83ed754079,social,action_3,low,prior,80
412d402e-7427-562d-b46d-1c83ed754079,social,action_3,low,posterior,94
412d402e-7427-562d-b46d-1c83ed754079,apples,action_1,low,prior,88
412d402e-7427-562d-b46d-1c83ed754079,apples,action_1,low,posterior,71
412d402e-7427-562d-b46d-1c83ed754079,oysters,action_3,low,prior,93
412d402e-7427-562d-b46d-1c83ed754079,oysters,action_3,low,posterior,92
412d402e-7427-562d-b46d-1c83ed754079,soup,action_3,high,prior,92
412d402e-7427-562d-b46d-1c83ed754079,soup,action_3,high,posterior,93
412d402e-7427-562d-b46d-1c83ed754079,wedding,action_3,high,prior,89
412d402e-7427-562d-b46d-1c83ed754079,wedding,action_3,high,posterior,86
412d402e-7427-562d-b46d-1c83ed754079,basketball,action_0,low,prior,94
412d402e-7427-562d-b46d-1c83ed754079,basketball,action_0,low,posterior,52
412d402e-7427-562d-b46d-1c83ed754079,dip,action_1,high,prior,94
412d402e-7427-562d-b46d-1c83ed754079,dip,action_1,high,posterior,75
ebfdb490-372b-5539-a654-0bef03126fd4,social,action_3,low,prior,62
ebfdb490-372b-5539-a654-0bef03126fd4,social,action_3,low,posterior,98
ebfdb490-372b-5539-a654-0bef03126fd4,wedding,action_3,high,prior,81
ebfdb490-372b-5539-a654-0bef03126fd4,wedding,action_3,high,posterior,96
ebfdb490-372b-5539-a654-0bef03126fd4,cooking,action_1,low,prior,92
ebfdb490-372b-5539-a654-0bef03126fd4,cooking,action_1,low,posterior,77
ebfdb490-372b-5539-a654-0bef03126fd4,brunch,action_0,high,prior,61
ebfdb490-372b-5539-a654-0bef03126fd4,brunch,action_0,high,posterior,19
ebfdb490-372b-5539-a654-0bef03126fd4,apples,action_1,low,prior,68
ebfdb490-372b-5539-a654-0bef03126fd4,apples,action_1,low,posterior,45
ebfdb490-372b-5539-a654-0bef03126fd4,hike,action_2,high,prior,59
ebfdb490-372b-5539-a654-0bef03126fd4,hike,action_2,high,posterior,72
ebfdb490-372b-5539-a654-0bef03126fd4,takeout,action_0,high,prior,35
ebfdb490-372b-5539-a654-0bef03126fd4,takeout,action_0,high,posterior,29
ebfdb490-372b-5539-a654-0bef03126fd4,soup,action_3,high,prior,63
ebfdb490-372b-5539-a654-0bef03126fd4,soup,action_3,high,posterior,93
ebfdb490-372b-5539-a654-0bef03126fd4,drinks,action_1,high,prior,68
ebfdb490-372b-5539-a654-0bef03126fd4,drinks,action_1,high,posterior,58
ebfdb490-372b-5539-a654-0bef03126fd4,driving,action_2,low,prior,67
ebfdb490-372b-5539-a654-0bef03126fd4,driving,action_2,low,posterior,76
ebfdb490-372b-5539-a654-0bef03126fd4,oysters,action_3,low,prior,73
ebfdb490-372b-5539-a654-0bef03126fd4,oysters,action_3,low,posterior,100
ebfdb490-372b-5539-a654-0bef03126fd4,fair,action_2,low,prior,71
ebfdb490-372b-5539-a654-0bef03126fd4,fair,action_2,low,posterior,70
ebfdb490-372b-5539-a654-0bef03126fd4,basketball,action_0,low,prior,63
ebfdb490-372b-5539-a654-0bef03126fd4,basketball,action_0,low,posterior,58
ebfdb490-372b-5539-a654-0bef03126fd4,birthday,action_0,low,prior,70
ebfdb490-372b-5539-a654-0bef03126fd4,birthday,action_0,low,posterior,58
ebfdb490-372b-5539-a654-0bef03126fd4,dip,action_1,high,prior,74
ebfdb490-372b-5539-a654-0bef03126fd4,dip,action_1,high,posterior,61
ebfdb490-372b-5539-a654-0bef03126fd4,gala,action_2,high,prior,63
ebfdb490-372b-5539-a654-0bef03126fd4,gala,action_2,high,posterior,65
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,dip,action_1,high,prior,91
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,dip,action_1,high,posterior,11
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,drinks,action_1,high,prior,28
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,drinks,action_1,high,posterior,29
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,fair,action_2,low,prior,67
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,fair,action_2,low,posterior,95
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,birthday,action_0,low,prior,58
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,birthday,action_0,low,posterior,50
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,cooking,action_1,low,prior,65
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,cooking,action_1,low,posterior,78
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,wedding,action_3,high,prior,96
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,wedding,action_3,high,posterior,100
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,gala,action_2,high,prior,7
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,gala,action_2,high,posterior,77
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,hike,action_2,high,prior,75
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,hike,action_2,high,posterior,100
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,driving,action_2,low,prior,50
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,driving,action_2,low,posterior,81
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,takeout,action_0,high,prior,28
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,takeout,action_0,high,posterior,0
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,soup,action_3,high,prior,50
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,soup,action_3,high,posterior,77
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,social,action_3,low,prior,81
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,social,action_3,low,posterior,100
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,oysters,action_3,low,prior,79
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,oysters,action_3,low,posterior,100
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,apples,action_1,low,prior,69
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,apples,action_1,low,posterior,73
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,brunch,action_0,high,prior,50
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,brunch,action_0,high,posterior,28
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,basketball,action_0,low,prior,86
9c2bd49a-17b5-5dcf-ab12-28044f06bab2,basketball,action_0,low,posterior,76
e101d26a-ccdd-5214-8d60-255d81ea34cc,apples,action_1,low,prior,75
e101d26a-ccdd-5214-8d60-255d81ea34cc,apples,action_1,low,posterior,75
e101d26a-ccdd-5214-8d60-255d81ea34cc,oysters,action_3,low,prior,28
e101d26a-ccdd-5214-8d60-255d81ea34cc,oysters,action_3,low,posterior,100
e101d26a-ccdd-5214-8d60-255d81ea34cc,driving,action_2,low,prior,76
e101d26a-ccdd-5214-8d60-255d81ea34cc,driving,action_2,low,posterior,78
e101d26a-ccdd-5214-8d60-255d81ea34cc,takeout,action_0,high,prior,9
e101d26a-ccdd-5214-8d60-255d81ea34cc,takeout,action_0,high,posterior,0
e101d26a-ccdd-5214-8d60-255d81ea34cc,brunch,action_0,high,prior,26
e101d26a-ccdd-5214-8d60-255d81ea34cc,brunch,action_0,high,posterior,46
e101d26a-ccdd-5214-8d60-255d81ea34cc,drinks,action_1,high,prior,59
e101d26a-ccdd-5214-8d60-255d81ea34cc,drinks,action_1,high,posterior,62
e101d26a-ccdd-5214-8d60-255d81ea34cc,wedding,action_3,high,prior,53
e101d26a-ccdd-5214-8d60-255d81ea34cc,wedding,action_3,high,posterior,100
e101d26a-ccdd-5214-8d60-255d81ea34cc,hike,action_2,high,prior,54
e101d26a-ccdd-5214-8d60-255d81ea34cc,hike,action_2,high,posterior,83
e101d26a-ccdd-5214-8d60-255d81ea34cc,gala,action_2,high,prior,71
e101d26a-ccdd-5214-8d60-255d81ea34cc,gala,action_2,high,posterior,55
e101d26a-ccdd-5214-8d60-255d81ea34cc,dip,action_1,high,prior,83
e101d26a-ccdd-5214-8d60-255d81ea34cc,dip,action_1,high,posterior,77
e101d26a-ccdd-5214-8d60-255d81ea34cc,social,action_3,low,prior,26
e101d26a-ccdd-5214-8d60-255d81ea34cc,social,action_3,low,posterior,100
e101d26a-ccdd-5214-8d60-255d81ea34cc,soup,action_3,high,prior,41
e101d26a-ccdd-5214-8d60-255d81ea34cc,soup,action_3,high,posterior,100
e101d26a-ccdd-5214-8d60-255d81ea34cc,birthday,action_0,low,prior,53
e101d26a-ccdd-5214-8d60-255d81ea34cc,birthday,action_0,low,posterior,37
e101d26a-ccdd-5214-8d60-255d81ea34cc,basketball,action_0,low,prior,70
e101d26a-ccdd-5214-8d60-255d81ea34cc,basketball,action_0,low,posterior,55
e101d26a-ccdd-5214-8d60-255d81ea34cc,fair,action_2,low,prior,81
e101d26a-ccdd-5214-8d60-255d81ea34cc,fair,action_2,low,posterior,100
e101d26a-ccdd-5214-8d60-255d81ea34cc,cooking,action_1,low,prior,78
e101d26a-ccdd-5214-8d60-255d81ea34cc,cooking,action_1,low,posterior,78
d405c72e-1c88-5f49-a0eb-970885ae441e,driving,action_2,low,prior,74
d405c72e-1c88-5f49-a0eb-970885ae441e,driving,action_2,low,posterior,77
d405c72e-1c88-5f49-a0eb-970885ae441e,apples,action_1,low,prior,61
d405c72e-1c88-5f49-a0eb-970885ae441e,apples,action_1,low,posterior,28
d405c72e-1c88-5f49-a0eb-970885ae441e,takeout,action_0,high,prior,60
d405c72e-1c88-5f49-a0eb-970885ae441e,takeout,action_0,high,posterior,20
d405c72e-1c88-5f49-a0eb-970885ae441e,wedding,action_3,high,prior,51
d405c72e-1c88-5f49-a0eb-970885ae441e,wedding,action_3,high,posterior,88
d405c72e-1c88-5f49-a0eb-970885ae441e,soup,action_3,high,prior,68
d405c72e-1c88-5f49-a0eb-970885ae441e,soup,action_3,high,posterior,85
d405c72e-1c88-5f49-a0eb-970885ae441e,gala,action_2,high,prior,60
d405c72e-1c88-5f49-a0eb-970885ae441e,gala,action_2,high,posterior,22
d405c72e-1c88-5f49-a0eb-970885ae441e,social,action_3,low,prior,55
d405c72e-1c88-5f49-a0eb-970885ae441e,social,action_3,low,posterior,90
d405c72e-1c88-5f49-a0eb-970885ae441e,dip,action_1,high,prior,55
d405c72e-1c88-5f49-a0eb-970885ae441e,dip,action_1,high,posterior,51
d405c72e-1c88-5f49-a0eb-970885ae441e,hike,action_2,high,prior,56
d405c72e-1c88-5f49-a0eb-970885ae441e,hike,action_2,high,posterior,61
d405c72e-1c88-5f49-a0eb-970885ae441e,drinks,action_1,high,prior,56
d405c72e-1c88-5f49-a0eb-970885ae441e,drinks,action_1,high,posterior,31
d405c72e-1c88-5f49-a0eb-970885ae441e,fair,action_2,low,prior,43
d405c72e-1c88-5f49-a0eb-970885ae441e,fair,action_2,low,posterior,56
d405c72e-1c88-5f49-a0eb-970885ae441e,cooking,action_1,low,prior,54
d405c72e-1c88-5f49-a0eb-970885ae441e,cooking,action_1,low,posterior,29
d405c72e-1c88-5f49-a0eb-970885ae441e,basketball,action_0,low,prior,44
d405c72e-1c88-5f49-a0eb-970885ae441e,basketball,action_0,low,posterior,28
d405c72e-1c88-5f49-a0eb-970885ae441e,brunch,action_0,high,prior,46
d405c72e-1c88-5f49-a0eb-970885ae441e,brunch,action_0,high,posterior,51
d405c72e-1c88-5f49-a0eb-970885ae441e,oysters,action_3,low,prior,43
d405c72e-1c88-5f49-a0eb-970885ae441e,oysters,action_3,low,posterior,50
d405c72e-1c88-5f49-a0eb-970885ae441e,birthday,action_0,low,prior,40
d405c72e-1c88-5f49-a0eb-970885ae441e,birthday,action_0,low,posterior,47
fd507633-a644-5b47-bc11-fdfe2853f0f5,brunch,action_0,high,prior,52
fd507633-a644-5b47-bc11-fdfe2853f0f5,brunch,action_0,high,posterior,54
fd507633-a644-5b47-bc11-fdfe2853f0f5,basketball,action_0,low,prior,50
fd507633-a644-5b47-bc11-fdfe2853f0f5,basketball,action_0,low,posterior,52
fd507633-a644-5b47-bc11-fdfe2853f0f5,gala,action_2,high,prior,78
fd507633-a644-5b47-bc11-fdfe2853f0f5,gala,action_2,high,posterior,73
fd507633-a644-5b47-bc11-fdfe2853f0f5,wedding,action_3,high,prior,20
fd507633-a644-5b47-bc11-fdfe2853f0f5,wedding,action_3,high,posterior,21
fd507633-a644-5b47-bc11-fdfe2853f0f5,birthday,action_0,low,prior,20
fd507633-a644-5b47-bc11-fdfe2853f0f5,birthday,action_0,low,posterior,50
fd507633-a644-5b47-bc11-fdfe2853f0f5,takeout,action_0,high,prior,56
fd507633-a644-5b47-bc11-fdfe2853f0f5,takeout,action_0,high,posterior,58
fd507633-a644-5b47-bc11-fdfe2853f0f5,apples,action_1,low,prior,17
fd507633-a644-5b47-bc11-fdfe2853f0f5,apples,action_1,low,posterior,16
fd507633-a644-5b47-bc11-fdfe2853f0f5,dip,action_1,high,prior,74
fd507633-a644-5b47-bc11-fdfe2853f0f5,dip,action_1,high,posterior,78
fd507633-a644-5b47-bc11-fdfe2853f0f5,hike,action_2,high,prior,16
fd507633-a644-5b47-bc11-fdfe2853f0f5,hike,action_2,high,posterior,18
fd507633-a644-5b47-bc11-fdfe2853f0f5,drinks,action_1,high,prior,57
fd507633-a644-5b47-bc11-fdfe2853f0f5,drinks,action_1,high,posterior,58
fd507633-a644-5b47-bc11-fdfe2853f0f5,soup,action_3,high,prior,52
fd507633-a644-5b47-bc11-fdfe2853f0f5,soup,action_3,high,posterior,54
fd507633-a644-5b47-bc11-fdfe2853f0f5,social,action_3,low,prior,10
fd507633-a644-5b47-bc11-fdfe2853f0f5,social,action_3,low,posterior,19
fd507633-a644-5b47-bc11-fdfe2853f0f5,oysters,action_3,low,prior,22
fd507633-a644-5b47-bc11-fdfe2853f0f5,oysters,action_3,low,posterior,16
fd507633-a644-5b47-bc11-fdfe2853f0f5,cooking,action_1,low,prior,35
fd507633-a644-5b47-bc11-fdfe2853f0f5,cooking,action_1,low,posterior,31
fd507633-a644-5b47-bc11-fdfe2853f0f5,fair,action_2,low,prior,33
fd507633-a644-5b47-bc11-fdfe2853f0f5,fair,action_2,low,posterior,26
fd507633-a644-5b47-bc11-fdfe2853f0f5,driving,action_2,low,prior,27
fd507633-a644-5b47-bc11-fdfe2853f0f5,driving,action_2,low,posterior,19
